ID,Apartment,House,Price,Size(sqm),Price/sqm,District II,District III,District IV,District V,District VI,District VII,District VIII,District IX,District X,District XI,District XII,District XIII,District XIV,District XV,District XVI,District XVII,District XVIII,District XIX,District XX,District XXI,District XXII,District XXIII,Street,Bedroom,Floor,Garage optional,Parking place optional,View,View: Courtyard,View: Hills,View: Garden,View: Panoramic,View: Danube,View: Square,View: Street,Furniture optional,Elevator optional,Air conditioner optional,Details,Longitude,Latitude,Postcode,District,Lats,Lons,Distace to Danube,Distace to City Centre,Distace to Keleti,Distace to Nyugati,Distance to Deli,Distance to Airport,Distance to Eco Zone,Distance to Crime Pot,Distance to Uni1,Distance to Uni2,Distance to Uni3,Distance to Uni4,Distance to Uni5,Distance to Uni6,Distance to Uni7,Distance to Uni8,Distance to Uni9,Distance to Uni10,Distance to Uni11,Distance to Uni12,Distance to Uni13,Distance to Uni14,Distance to Uni15,Distance to Uni16,Distance to Uni17,Distance to Uni18,Distance to Uni19,Distance to Uni20,Distance to Uni21
355,1,0,54900000,13,4223076.923,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,6.0,1,1, Panoramic,0,0,0,1,0,0,0,1,1,1,"We are offering for sale a 3 bedroom apartment in Baross Street (District VIII.). The panoramic view apartment is situated on the 6th floor in a nice new built house which has got elevator. The flat consists 3 bedrooms, a huge livingroom, 3 bathroom, kitchen and pantry. The public transportation connections are nice so it could be a great investment or ideal home as well.",19.08832873,47.49073124,1086,8,47.49073124,19.08832873,0.4070489746931459,2.8993021461223925,1.233164262322207,3.2930549900585206,4.931270557349551,13.619218365821236,1.9098102469810512,2.1329164277613493,1.7388617466510148,1.837981941678609,1.837981941678609,2.6622800221974052,3.3389646544511935,1.3920298419199482,3.927969354973808,3.111203169169168,2.338069760048281,1.5388337463725221,2.279035629594841,2.4606541161022255,8.35181399239201,2.0080964505592447,3.735416603321085,7.847400506695143,1.013027644063333,6.304375149720239,1.7008526401038317,1.606106131081974,4.822498312872545
356,1,0,37900000,5,7580000.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,0.0,1,1, Garden,0,0,1,0,0,0,0,1,1,1,"We are offering for sale a 56sqm garden-related apartment in the 12th district at Karthauzi utca on the Svábhegy. The apartment is located on the ground floor of a historic building which is can be reached via a staircase or even from the pleasant green garden. In the apartment there is a pleasant heat feeling in the summer. The property is consist of 2 bedrooms, kitchen, bathroom and spacious foreground. The larger room opens to a small foreground and to the common garden of the condominium. Thanks to the surroundings of the area, it is a great opportunity for home. ",18.98793424,47.49844401,1121,12,47.49844401,18.98793424,3.55762477010397,4.720388974140647,7.212301234322983,5.407107517467856,2.775301850076097,20.954197502998028,5.098536356361426,5.6773589586282425,5.890088794060615,5.753703554467904,5.753703554467904,5.409633601089736,10.317493395837287,6.212112025515839,11.097174313289067,4.638419497341112,5.4255115315276425,6.623769430211562,5.766790322926968,6.028909190191934,8.641492181631756,5.638394344501425,9.808766750880665,2.041058697697891,7.551101995907103,5.288095299704919,5.89223107278006,6.103379414695781,2.785564171531209
357,1,0,48000000,6,8000000.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1.0,1,1, Courtyard,1,0,0,0,0,0,0,1,1,1,"We are offering for sale an unrenovated, one bedroom apartment in Révay utca. The courtyard facing property is situated on the 1st floor in a nice classical style building. The flat consists of one bedroom, a livingroom, a kitchen, bathroom, pantry. The common cost is 20.000 HUF. Could be a great investment!",19.05516605,47.50313888,1065,6,47.50313888,19.05516605,0.7587972041216632,0.8084514661492863,2.162777820733575,0.9540934136330793,2.3028692426497464,16.461774968908085,0.10061866423098856,0.7149953494458995,1.2019931716694332,1.376035494825894,1.376035494825894,2.385715051584364,5.240084537064307,1.550625137699524,6.0221551960273505,0.5031417183890136,1.877723176817895,2.7044386540799104,0.6911544225194908,1.0189922644164446,6.561907090646924,1.6325410615485747,4.824964452522908,5.036487613229246,3.2806489862033867,3.787403219709117,1.4867932191123137,1.977656707661008,2.5585289849354003
358,1,0,54900000,5,10980000.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,4.0,1,1, Courtyard,1,0,0,0,0,0,0,1,1,1,"Fully renovated aparmtment is available for sale in 13 District in Visegrádi utca. The property is located on 4th floor and has got 2 separate bedroom and huge living room with open kitchen, and bathroom with tub. The apartment is furnished in high standard, and fully equippmented. The apartment also have a 12 sqm balcony, where you can enjoy the bbqing or the sunbath. The heating is work by a renovated and modern gas circulating. Price of furniture is included in the price. Public transportation connections are nice, Blue Metro line can be reached easily. The Westend shopping Mall, which is the largest Mall in Hungary is in short walking distance.",19.05588787,47.519144,1133,13,47.519144,19.05588787,0.4731903055126735,2.5453097235758193,2.8812340167800303,0.8443543338644547,3.067381367344289,17.26349198549004,0.44595500432410584,2.203632767684068,2.76106814759567,3.0472995357199957,3.0472995357199957,4.1653399553677115,5.298291166388856,3.0329011079398667,6.122482093111062,2.1124566359694885,3.6493056615658044,4.331543889424811,1.873471990031176,1.537308618526994,4.7839011002414145,3.3650257775109673,4.430303466026315,4.867790696902966,4.702607526910202,2.3233871823933008,3.125044082886177,3.6327152832290737,3.7145456008612836
359,1,0,153522700,14,10965907.14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,6.0,1,1, Panoramic,0,0,0,1,0,0,0,1,1,1,"We are offering for sale newbuilt apartments between 38 and 120 sqm close to Klinikák metro station in district 9. The apartments will be built in high quality, most of them has 1 bedroom, but there are 2-3-4 and studio apartments available too. The Public transport possibilities are great due to the nearness of the Blue metroline. Universities within 15 minutes walking distance. Heating will be provided by geothermal air pump heating. Wall clolours and indoor coverings can still be selected. Handover at the end of 2018. For technical description and viewing please call us!",19.0774857,47.48420727,1082,8,47.48420727,19.0774857,0.03099496803121958,2.434114846662108,1.9703830520306551,3.405326294712159,4.408197411192104,14.08461875352958,0.9257233523378129,2.0474920358496127,1.4977784398994063,1.3557872195565843,1.3557872195565843,1.6739347127535236,4.425045449994806,1.1819958079654271,4.988375653588519,2.7794619653758184,1.4913932188743872,0.4498415670467663,2.3405435447986633,2.7120122425743047,8.845902867427077,1.306263594515251,4.793265863689739,7.421079785666454,0.6491677499616865,6.430247256291391,1.2239187088786492,0.8304531896294104,4.128720981976027
360,1,0,57500000,10,5750000.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,0.0,1,1, Courtyard,1,0,0,0,0,0,0,1,1,1,"Ground floor apartment is available for sale in Kresz Géza utca. The apartment consist 3 huge room, but it can easily convert for 4 or more room. Also you can separate for two apartment. The property is situated as an office, it renovated 10 years ago: Air conditions, Alarm system. Heating worked by Circulating heating system. The common cost is 18900 HUF/month. Recommend for short term rental. Nyugati station (3 metroline) is 3-4 minutes by walk. ",19.05431155,47.51520902,1136,13,47.51520902,19.05431155,0.50908241221222,2.0953956724457385,2.6977376481932667,0.45684485659934515,2.7077557335624465,17.143802146206557,0.2106718429491088,1.825804743934186,2.386046615481433,2.6499478841938133,2.6499478841938133,3.72881541906025,5.332015641443172,2.679918840588173,6.153277195713791,1.6596038604830046,3.219909054028054,3.954446732762501,1.5245404087618246,1.2805417701855308,5.219150020763148,2.951715279346431,4.569736333754989,4.744584616208234,4.3835281907894705,2.5854814684134992,2.736805556826968,3.243973591517118,3.307852664097926
361,1,0,26490000,4,6622500.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,3.0,1,1, Courtyard,1,0,0,0,0,0,0,1,1,1,"We offer for sale a 49 sqm apartment in district 7., Hernád utca. This is situated in a classical building on the third floor, without elevator. It consists of 2 rooms, kitchen and a bathroom. The apartment is equipped with gas convector and new windows.",19.08234977,47.50511347,1078,7,47.50511347,19.08234977,0.6682437694548775,2.562064591844623,0.4279704718895858,2.019974718057575,4.3562824812663505,14.758574635100064,1.921886453680673,1.5277460511966836,1.631057787189886,1.9846891065733197,1.9846891065733197,3.2937030700343657,3.1863735735852736,1.560761763492711,3.971825756180991,2.510592463219893,2.7798257443303394,2.6869613909871695,1.3660210615200803,1.1807251504367573,6.692445348610646,2.3580911024078435,2.8984660310488706,6.967620248045199,2.597795760716057,4.838507360966021,1.9321019899931688,2.2597962199777033,4.551557760100807
362,1,0,37900000,5,7580000.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0.0,1,1, Courtyard,1,0,0,0,0,0,0,1,1,1,"We are offering for sale a renovated 52 sqm apartment in Damjanich utca, district 7 close to City Park. The flat is situated on the ground floor of a classical building. Its windows are facing to the green inner courtyard. A 124 sqm apartment has been separated into 2 (52 sqm and 72 sqm), so currently these 2 apartments are on the same lot number. Can be separated by lawyer and purchase one of them. The 52 sqm apartment consists of 1 bedroom, a living room, a bathroom, an open plan kitchen and a separate toilet. The 72 sqm apartment consists of 1 bedroom, a living room, a bathroom, an entrance hall, an open plan kitchen, a storage and a toilet. The apartment has new windows, new interior and exterior doors (thermoplan glasses with 3 layers), new shutters. Water and electricty system and pipes has been totally changed. Walls got new cold and warm cladding. In the kitchen there is a new kitchen cabinet, a new electric cooker, an oven, a pull-out mixer, a fridge, an extractor, a dining set. The bathroom has a new washing machine, bathroom cabinet. Heating has been provided by gas stove, common cost is 25 000 HUF/month which includes unlimited water consumption. It is a great opportunity for investors, but I recommend it to home as well. ",19.07892368,47.51024627,1071,7,47.51024627,19.07892368,1.1401211184145656,2.611966077271331,1.0508510657943104,1.636178100489344,4.196036704348205,15.271238159723831,1.8330129136941296,1.6263506844155984,1.9162569193314685,2.2908640178822237,2.2908640178822237,3.6299222806648928,3.433510865680121,1.9532487521785051,4.248034457034241,2.448960291742213,3.0910448231490757,3.191554351396158,1.3390002950278186,0.9405172215027274,6.069720113493251,2.6798913519608405,2.8758053567841104,6.629056635329055,3.1955832650198506,4.273178309370417,2.2732468202231506,2.677521311097901,4.510039230988538
363,1,0,48500000,9,5388888.8889999995,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,4.0,1,1, Panoramic,0,0,0,1,0,0,0,1,1,1,"We are offering for sale an unrenovated apartment in Bethlen Gábor tér, near Keleti Trainstation and University of Veterinary Medicine. It is situated in a classical building on the 4th floor. The 3-bedroom apartment has a balcony and it is possible to create two smaller apartments from this. Because of the great layout and location it can be ideal investment or a cozy home as well.",19.07773261,47.50554682,1071,7,47.50554682,19.07773261,1.0035336905989005,2.2648801574348436,0.65063715194285,1.6807056779668856,4.016379161695458,15.083575092157577,1.6020582791888052,1.2360388948789431,1.430515977038271,1.8004007423082282,1.8004007423082282,3.134313602531764,3.527121405173868,1.4332716506666077,4.317092803139683,2.1833282322851435,2.6031601385573353,2.661527329017634,1.0348603648724053,0.8327777036524244,6.543520168105849,2.1859905852028176,3.173014763544817,6.617896936243561,2.6979060891343494,4.552486102902847,1.76997824689092,2.155401524244019,4.235246862133672
364,1,0,61900000,8,7737500.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,1.0,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We are offering for sale 82 sqm good condition apartment in Szinyei Merse utca close to Andrássy road. The property is situated on the 1rst floor in a classical style building. The property consists of 3 bedrooms, living room, kitche and bathroom. Metro station only few minutes by walk so it could be great opportunity for investment.",19.06673541,47.51295247,1063,6,47.51295247,19.06673541,1.4722810723996191,2.188095269738973,1.8169789917855053,0.7293070740187237,3.4143806213928842,16.210950570861165,1.037198817695224,1.4609470042982924,1.9621669111391136,2.3070107462018496,2.3070107462018496,3.577333836157526,4.373643769862284,2.160944982723627,5.193165628126067,1.88036979861948,3.031384647943696,3.4850202058408377,1.0882042813359634,0.6005310264858125,5.554618193259845,2.674854254261129,3.6806729777068146,5.689979916389261,3.7323288064363487,3.386207699821172,2.348652773180191,2.8382445266472427,3.8567249385327305
365,1,0,77800000,7,11114285.71,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2.0,1,1, Street,0,0,0,0,0,0,1,1,1,1,"70 sqm, furnished, freshly renovated apartment is for sale in Teréz ring road, near the metro station and the Westend Commercial Center. It consists of 2 bedrooms, a living room, a separated kitchen and a bathroom. Perfect for investment!",19.05700096,47.5098784,1062,6,47.5098784,19.05700096,0.8989249300537144,1.558587066215867,2.2257185982688505,0.1927717647449451,2.608724659774878,16.67967894995311,0.23999423772832218,1.2012010765866439,1.7611309714976102,2.0248018633202274,2.0248018633202274,3.136923502043109,5.075844825762332,2.0613465211726174,5.885799175552573,1.1694281248627754,2.6167653011097727,3.328502757044957,0.9172070866782674,0.7978772405446845,5.816543825653815,2.33316707676422,4.467267579738153,5.001358258485418,3.777061241779069,3.190845151117436,2.1106302422775323,2.6178850947151,3.0625486113942046
366,1,0,139900000,10,13990000.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,3.0,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We are offering for sale 108 sqm renovated apartment in Magyar utca close to Kálvin tér. The property is situated on the 3rd floor in a doog condition building which has an elevator. It consists of 2 bedrooms, living room, kitchen and 2 bathrooms. Public transport is good so it could be great opportunity for investment.",19.05898166,47.4928167,1053,5,47.4928167,19.05898166,0.5386203247984459,0.7461208969530385,2.097351160524617,2.093293885421264,2.752391255630782,15.73087530448057,0.14414900953320797,0.8670927857439958,0.6090087234118349,0.379724919637262,0.379724919637262,1.2647461339321528,5.211093651004046,0.8570638220609558,5.920974201947591,1.1188501379644544,0.7233619384768826,1.5911334529816459,1.233617319471498,1.7474724166766462,7.718518142993137,0.45744333635346035,5.118141070079804,5.742766810359506,2.329155010264832,4.955922905074963,0.5200449373887962,0.8773540940230637,2.6089319184786612
367,1,0,38500000,6,6416666.667,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,4.0,1,1, Courtyard,1,0,0,0,0,0,0,1,1,1,"We are offering for sale 64 sqm apartment in Üllői út close to university of medical. The property is situated on the 4th floor in a classical style building. The property consists of a bedroom, living room, kitchen and bathroom. Because of the location it could be great opportunity for investment.",19.08096468,47.48268883,1082,8,47.48268883,19.08096468,0.27705021343056646,2.7452473780982745,2.091677688960984,3.6765826009388514,4.717160366892106,13.780148207932173,1.1300106983579397,2.3307715097212145,1.7889850578212738,1.6641090617644732,1.6641090617644732,1.914988962714712,4.327773398678897,1.4597312168198857,4.852628959294298,3.0877981763824636,1.7808655813357672,0.6347368261214096,2.609063883377361,2.956068211025684,9.066420579156368,1.6150102581670134,4.787009400416753,7.7316646588326625,0.3451506219923746,6.70916269206196,1.5305170078409862,1.1398497602227735,4.425101375172618
368,1,0,140000000,14,10000000.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1.0,1,1, Panoramic,0,0,0,1,0,0,0,1,1,1,"We offer a 140 sqm luxury apartment in district 3., Menedékház utca. This is situated in a 3 flat condiminium on the first floor, the windows has panoramic view. It consists of living room, 3 bedrooms, 2 bathrooms, open plan kitchen with dining area and 2 balconies. It comes with 2 storey garage. The apartment has a ~140 sqm built-in attic.",18.98253147,47.57639305,1037,3,47.57639305,18.98253147,0.7775026661637573,10.250118318979803,11.286038104711672,9.128916644169067,8.917256841627664,25.401646811964287,3.0704497047160606,10.443926233770911,10.988155532360668,11.173291137024457,11.173291137024457,11.871725921528792,13.083969751461899,11.315629666973104,13.852572084199291,9.814195014204806,11.50013848349368,12.498944989112937,10.187970606940299,9.941769208605228,5.581315612702676,11.378383345038886,11.798867282451761,6.672595175548933,13.04490528695919,6.097865823625417,11.288276140499692,11.77117102762704,9.739748433060354
369,1,0,62000000,6,10333333.33,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,2.0,1,1, Courtyard,1,0,0,0,0,0,0,1,1,1,"We are offering for sale a 65 sqm studio apartment in district 5, Petőfi Sándor utca. It is situated in a classical building on the 2nd floor. The flat consists of a bedroom, an open kitchen with dining area, a wardrobe and a bathroom with a toilet. Windows are facing to the inner courtyard. Exposure: southwestern. Heating: central heating. Great opportunity for investment due to its perfect location and nice/exclusive layout and design. It could be a profitable investment or an ideal home as well. High rental potential. District 5. is the heart of the teeming city center. Váci utca -full of stores and restaurants- can be found here and the Danube Promenade with a fantastic view is also here. Ferenciek tere, Astoria, Fővám tér and Kálvin tér are important nodes of the city that have a lot of monuments frequently visited by tourists. The famous Great Market Hall and Károly Garden are also here. All the metro lines and several tram lines are easily reachable from any places of the city center. ",19.05329965,47.495234100000005,1052,5,47.495234100000005,19.05329965,0.2635068135172449,0.24206842393785236,2.394695475272614,1.8441713764147174,2.261148601710893,16.228303531356502,0.47956684026104585,0.9300339589703241,0.969151604601611,0.8663309045833862,0.8663309045833862,1.5158417293583681,5.540369569471004,1.290439978334198,6.275864840847582,0.6612328364344546,1.0461279800902075,2.077300776992587,1.2226546822278859,1.715959437804259,7.440274128322571,0.9265518167973841,5.334775825577455,5.240128285560285,2.833604616656347,4.557097196216216,1.0087069214072861,1.3761179465665438,2.189929501553611
370,1,0,57000000,9,6333333.333,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,3.0,1,1, Garden,0,0,1,0,0,0,0,1,1,1,"We are offering for sale a 93 sqm renovated apartment in district 9, Ráday Garden . Its windows are offering a view to green and inner parking area. The apartment is situated in a classical building on the 3rd floor, the building has got an elevator. It consists of 2 bedrooms, a living room, a hall, a separated kitchen, bathroom, 2 toilets. All rooms has separate entrances. Heating is provided by gas convector (chimney lining has been completed 2 years ago). A 4 sqm cellar also belongs to the flat. It is possible to buy or rent parking place in the neighbourhood. Common cost is 25 000 HUF/month which includes the unlimited water consumption. Excellent opportunity for investment and for own use. ",19.06065349,47.49026021,1053,5,47.49026021,19.06065349,0.533702841762712,1.0216950096395525,2.137526884222175,2.3873087697376176,2.97719923582645,15.507669651456114,0.10244755960614992,1.1035365269960837,0.6992069347524233,0.33641027054745465,0.33641027054745465,1.0284490038887055,5.194779723930914,0.8192253704005401,5.880171862866031,1.4210642301452991,0.4814033373261198,1.2956202632060627,1.476293069609227,1.9823641004033794,8.009454320672626,0.14777338771774995,5.1867030919781385,5.988697387123737,2.0807294359005386,5.266533438218076,0.4214110290604525,0.6040407750457634,2.756660658578103
371,1,0,23500000,2,11750000.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,1.0,1,1, Courtyard,1,0,0,0,0,0,0,1,1,1,"We are offering for sale a 26 sqm (on paper 24 sqm) renovated studio apartment in district 8. Tolnai Lajos utca. The courtyard facing property is situated on the first floor in a classical style building. It consists of living room with gallery, kitchen and bathroom. It could be a great opportunity for investment or ideal home as well.",19.07422726,47.49347439,1084,8,47.49347439,19.07422726,0.6831664622895708,1.7995790265408538,1.1393910171082757,2.3862615395693005,3.8297180613895216,14.709009295598019,0.9765116404465531,1.0859437996243113,0.6367645699416759,0.7814729810029043,0.7814729810029043,1.9218076350523137,4.116276042342056,0.29443754014762286,4.799979403451196,2.0143201083941875,1.4605239525215832,1.2968549425615516,1.3199384215054655,1.6559828453577274,7.787357908128417,1.057084827062206,4.1793418210459015,6.750847769799218,1.5414217853903354,5.425192056640218,0.6622373290904888,0.839881182259551,3.75336685356701
372,1,0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,0,0,0,0,0,0,0,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,852.1217716076461,5732.995097558857,5734.572860668599,5734.71762771819,5732.625624493174,5733.874026758354,4138.181470468537,5733.762687248184,5733.383536463851,5733.0083669634105,5733.0083669634105,5731.670278394028,5736.588263823337,5733.355182848957,5736.76457458862,5733.369056113061,5732.214881700095,5732.250331355769,5734.12168808748,5734.635762154066,5739.660373031221,5732.618750002488,5737.367587580265,5733.05567314606,5732.668932139434,5736.224734335151,5733.022024105539,5732.6395502907735,5731.819941211338
373,1,0,45000000,4,11250000.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,0.0,1,1, Courtyard,1,0,0,0,0,0,0,1,1,1,"We are offering for sale 42 sqm renovated porperty in Mészáros utca close to Déli pályaudvar. The property is situated on the ground floor in a good condition building. The property consists of a room with gallery, kitchen and bathroom. Metro station only few minutes by walk so it could be great opportunity for investment or ideal home as well.",19.028085100000002,47.49693391,1012,1,47.49693391,19.028085100000002,0.6619136812615488,1.6998265520772349,4.217970641535526,2.730344886709072,0.5607652325035745,18.05697405695465,2.247034786354858,2.68026667363341,2.8690994698046706,2.7454257536602595,2.7454257536602595,2.669445791135758,7.351533821566679,3.1936762423109806,8.114426052082354,1.6672267204215048,2.5298935207719127,3.7415356473300405,2.81572007349293,3.1564666890272846,7.505046294732155,2.6706867091997566,6.971219367491343,3.5360193854454054,4.62075864626621,4.1684026963867336,2.885955827033275,3.1454484492628896,0.4811848473891123
374,1,0,49900000,6,8316666.667,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,0.0,1,1, Courtyard,1,0,0,0,0,0,0,1,1,1,"We are offering for sale a 67 sqm partly furnished apartment in district VII., Erzsébet ringroad. It is situated in a classical building on the groundfloor. The flat consists of 2 apartmants: 1+2 bedrooms, 1+1 living rooms, 1+1 kitchens, a wardrobe, and 1+1 bathrooms with toilet. Heating: newly electronic heating system. ",19.06684367,47.50219406,1073,7,47.50219406,19.06684367,1.511350014831459,1.3667095032693684,1.2799650626114807,1.271327644873665,3.173205425599179,15.628795097751958,0.7128259123789473,0.35161665026446887,0.7670030653817088,1.1222792622312339,1.1222792622312339,2.4339062706835124,4.383580976567275,0.9831333406804598,5.155348673683362,1.3074469355457747,1.8854181505946819,2.301807790786246,0.223078794874351,0.5964258528467855,6.737065195350236,1.5021836275364246,4.070247785006121,5.907171371798227,2.6574659657689486,4.31104449012585,1.1541307505575782,1.6421366683395102,3.3426243009203196
375,1,0,180000000,18,10000000.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,2.0,1,1, Panoramic,0,0,0,1,0,0,0,1,1,1,"A luxurious, beautifully renovated residence is for sale with many condition in the very heart of Budapest. Excellent spacing !! Its important to note that all the rooms are open separately. The apartment is located in the 5th district, moments away from the Vaci street, Fashion street, the Danube, and the popular Vörösmarty Square. The apartment is situated on the 2nd floor of a classical building, and it overlooks the newly refurbished Deák Ferenc square. The entrance hall leads many ways through the large living room. To a modern fully equipped kitchen, three comfortable sized, sunny bedroom, a bathroom (with bathtub and shower also) a, toilet and a storage room. The flat has been recently refurbished. Two of the bedrooms has private balcony. It has excellent public transport options (metro lines M1,M2,M3, and several tram and bus lines right in front of the building) and a secure underground parking space is available nearby. ",19.05214704,47.4996193,1051,5,47.4996193,19.05214704,0.3890165244547245,0.36097953804637456,2.3891819030789194,1.386401003653086,2.0774795179196555,16.502027930062784,0.4272385969561688,0.8518865845307709,1.1593252550073019,1.2058211111485604,1.2058211111485604,2.0102893470148957,5.519455799272129,1.517039555564225,6.283583800943655,0.2221792380583903,1.537039098670762,2.5022970439290724,1.004773548371106,1.4256173966216596,6.9537383188500135,1.3690091327279896,5.1877235571795115,4.956813265897935,3.1849594902805305,4.0673595042485475,1.3388935621949405,1.7804030751924345,2.2035328292108853
376,1,0,68000000,9,7555555.556,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,1.0,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We offer for sale a 95 sqm apartment in district 7., Wesselényi utca. This is situated in a classical building on the first floor, the windows are facing to the street. The apartment is unrenovated.",19.06569654,47.501233299999996,1072,7,47.501233299999996,19.06569654,1.3883832233596691,1.2421914368857547,1.3632172851436986,1.3169258659499832,3.0858886906644862,15.658046434207916,0.6003845281200125,0.21611861158665918,0.6597216791556629,1.0029348912484304,1.0029348912484304,2.3041051976615883,4.485896215600864,0.9098768201151965,5.25181701100258,1.211507915377356,1.7553897175630595,2.215575948051976,0.25045698810136985,0.7103864914481524,6.831061617100456,1.3779300473807534,4.196451661681737,5.854791215381814,2.6148729426115636,4.352485501045134,1.0443841237315183,1.5406131772469143,3.230068224525036
377,1,0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,0,0,0,0,0,0,0,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,852.1217716076461,5732.995097558857,5734.572860668599,5734.71762771819,5732.625624493174,5733.874026758354,4138.181470468537,5733.762687248184,5733.383536463851,5733.0083669634105,5733.0083669634105,5731.670278394028,5736.588263823337,5733.355182848957,5736.76457458862,5733.369056113061,5732.214881700095,5732.250331355769,5734.12168808748,5734.635762154066,5739.660373031221,5732.618750002488,5737.367587580265,5733.05567314606,5732.668932139434,5736.224734335151,5733.022024105539,5732.6395502907735,5731.819941211338
378,1,0,44900000,8,5612500.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2.0,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We are offering for sale 85 sqm unrenovated property in Szondi utca. The property is situated on the 2nd floor in a building which has an elevator. The property consists of 2 bedrooms, living room, kitchen and bathroom. It could be great opportunity for investment.",19.06283954,47.51222112,1064,6,47.51222112,19.06283954,1.2241309602093662,1.9692767342274184,1.9841218648163232,0.4266910069698861,3.1128709006187676,16.422892455315175,0.733566760465396,1.3597592923999797,1.8972878789214276,2.21799126322585,2.21799126322585,3.4396406372926944,4.655624066636116,2.1379360982157376,5.4728523087003405,1.628379398196497,2.900298092464329,3.454503574742707,0.9987908864239273,0.6076110599787711,5.592004750956808,2.56813546063731,3.9833963521525666,5.4050819163665365,3.778885740281541,3.2437445218357825,2.276695144440405,2.77862999638191,3.5703079639136206
