ID,Apartment,House,Price,Size(sqm),Price/sqm,District I,District II,District III,District IV,District V,District VI,District VII,District VIII,District IX,District X,District XI,District XII,District XIII,District XIV,District XV,District XVI,District XVII,District XVIII,District XIX,District XX,District XXI,District XXII,District XXIII,Street,Bedroom,Floor,Garage optional,Parking place optional,View,View: Courtyard,View: Hills,View: Garden,View: Panoramic,View: Danube,View: Square,View: Street,Furniture optional,Elevator optional,Air conditioner optional,Details,Longitude,Latitude,Postcode,District,Lats,Lons,Distace to Danube,Distace to City Centre,Distace to Keleti,Distace to Nyugati,Distance to Deli,Distance to Airport,Distance to Eco Zone,Distance to Crime Pot,Distance to Uni1,Distance to Uni2,Distance to Uni3,Distance to Uni4,Distance to Uni5,Distance to Uni6,Distance to Uni7,Distance to Uni8,Distance to Uni9,Distance to Uni10,Distance to Uni11,Distance to Uni12,Distance to Uni13,Distance to Uni14,Distance to Uni15,Distance to Uni16,Distance to Uni17,Distance to Uni18,Distance to Uni19,Distance to Uni20,Distance to Uni21
124,1,0,-1,10,-0.1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,5.0,1,1, Panoramic,0,0,0,1,0,0,0,1,1,1,"We offer a 100 sqm furnished apartment in district 6. in Podmaniczky utca. It is situated in a classical building on the 4th floor. The windows are facing the PANORAMIC view. The apartment is newly renovated. It consists of a living room with american kitchen, 3 bedrooms, 2 bathrooms and toilet, big roof terrace, jacuzzi and sauna. Common cost is 17000 HUF/month. Only long term rent!",-1.0,-1.0,-1,-1,-1.0,-1.0,852.1217716076461,5732.995097558857,5734.572860668599,5734.71762771819,5732.625624493174,5733.874026758354,4138.181470468537,5733.762687248184,5733.383536463851,5733.0083669634105,5733.0083669634105,5731.670278394028,5736.588263823337,5733.355182848957,5736.76457458862,5733.369056113061,5732.214881700095,5732.250331355769,5734.12168808748,5734.635762154066,5739.660373031221,5732.618750002488,5737.367587580265,5733.05567314606,5732.668932139434,5736.224734335151,5733.022024105539,5732.6395502907735,5731.819941211338
125,1,0,-1,6,-0.166666667,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,7.0,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We are offering a renovated, furnished 1 bedroom+1 bathroom, 65 sqm apartment with balcony in Avenue Gardens. The property is facing to the street, the building has an elevator. The utilites depends on the consumption. Only for long term rent!",-1.0,-1.0,-1,-1,-1.0,-1.0,852.1217716076461,5732.995097558857,5734.572860668599,5734.71762771819,5732.625624493174,5733.874026758354,4138.181470468537,5733.762687248184,5733.383536463851,5733.0083669634105,5733.0083669634105,5731.670278394028,5736.588263823337,5733.355182848957,5736.76457458862,5733.369056113061,5732.214881700095,5732.250331355769,5734.12168808748,5734.635762154066,5739.660373031221,5732.618750002488,5737.367587580265,5733.05567314606,5732.668932139434,5736.224734335151,5733.022024105539,5732.6395502907735,5731.819941211338
126,1,0,230000,6,38333.33333,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1.0,1,1, Courtyard,1,0,0,0,0,0,0,1,1,1,"We offer a 65 sqm furnished, luxury apartment in district 1. in Pauler utca. It is situated in a new building on the 1th floor. The windows are facing to the courtyard. The apartment is newly renovated. It consists of a living room with american kitchen, 2 bedroom,1 balkony, 2 bathroom and toilet. Common cost is 12000Ft/month. Extras: - security alarm - electric shutter - AC - smart TV - HI-FI system - special lights - high-end household appliances - 8 m2-es terrace - 3 rooms - carpark available - separate storage ",19.07360714,47.51504557,1068,6,47.51504557,19.07360714,1.725497096206613,2.6836284707951434,1.7010468579217837,1.2879560316116754,3.980160593619161,15.891928893610062,1.5975432774862774,1.838017686353926,2.263947476164292,2.631825706980975,2.631825706980975,3.9504263569794804,3.900819575495433,2.389653605109375,4.724455241522154,2.4131472832916168,3.4018241880176316,3.6904983530283753,1.4792958287354347,0.9674444987938298,5.442839137340821,3.0162994258799425,3.132958273924772,6.193534268400533,3.796683435035855,3.632307144070288,2.6468556420396006,3.1042633827372645,4.41549524091434
127,1,0,-1,9,-0.111111111,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2.0,1,1, Courtyard,1,0,0,0,0,0,0,1,1,1,"We offer a 90sqm furnished minimal style luxury apartment in district 6. in Paulay Ede utca. It is situated in a classical building on the 2th floor. The windows are facing the courtyard. The apartment is newly renovated. It consists of a living room with american kitchen, 2 bedrooms, 2 bathrooms and toilet. The common cost+utilities+tv and internet+ once a week cleaning. ",-1.0,-1.0,-1,-1,-1.0,-1.0,852.1217716076461,5732.995097558857,5734.572860668599,5734.71762771819,5732.625624493174,5733.874026758354,4138.181470468537,5733.762687248184,5733.383536463851,5733.0083669634105,5733.0083669634105,5731.670278394028,5736.588263823337,5733.355182848957,5736.76457458862,5733.369056113061,5732.214881700095,5732.250331355769,5734.12168808748,5734.635762154066,5739.660373031221,5732.618750002488,5737.367587580265,5733.05567314606,5732.668932139434,5736.224734335151,5733.022024105539,5732.6395502907735,5731.819941211338
128,1,0,401000,8,50125.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,4.0,1,1, River Danube,0,0,0,0,1,0,0,1,1,1,"We offer a 85 sqm furnished luxury apartment in district 5. in Belgrád rakpart. It is situated in a classical building on the 4th floor. The windows are facing to the River Danube. The apartment is newly renovated. It consists of a living room with american kitchen, 2 bedrooms, 1 bathroom and toilet. Common cost is 25.000 HUF/month(water included). ",19.04808052,47.51514478,1137,13,47.51514478,19.04808052,0.07085012134655255,2.0799961137205236,3.0904853518415534,0.7920305535451182,2.332697674334555,17.548286733834797,0.24081305001465722,2.0426981596141696,2.5916353018529232,2.8079269063744294,2.8079269063744294,3.7623562907184724,5.794352852555432,2.9141808571096792,6.614665955939434,1.6181902317064267,3.285280013946438,4.134077848791012,1.7975264191177123,1.6559932317048855,5.244200126743442,3.0676392670947186,5.036358358705065,4.277221756362233,4.6440067148640285,2.352582452335377,2.911445690671037,3.4098567092391576,3.0023420203273017
129,1,0,803000,30,26766.66667,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,-1.0,1,1, Panoramic,0,0,0,1,0,0,0,1,1,1,"We offer a 337 sqm unfurnished, 4 levels, house in district 2. in Kő utca. The windows are facing to the panoramic view. It consists of a living room, american kitchen,big terrace, 8 bedrooms,balconies,3 bathrooms and toilet. Free Parking: garage or on the street. Only long term rent! ",19.05451474,47.50912523,1055,5,47.50912523,19.05451474,0.7512808146546411,1.4302581582976623,2.3645051701227406,0.3430489150484699,2.404368493717538,16.805186039520436,0.03735187678814653,1.217528718559734,1.7692470223018637,2.0024527821111957,2.0024527821111957,3.0521582251388093,5.2601008373424945,2.088750840645902,6.06742676639013,1.0145738851474693,2.544850764588827,3.322208567672107,0.9834479055900752,0.9577068507796384,5.895730589418887,2.2872129407002326,4.66844794620937,4.8307280264696315,3.8187089757944777,3.1689487210488356,2.0991071047156917,2.602369745641842,2.8630287719901677
130,1,0,385000,14,27500.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,0.5,1,1, Garden,0,0,1,0,0,0,0,1,1,1,.,19.06522955,47.50926566,1064,6,47.50926566,19.06522955,1.5039114428070723,1.7884045941070945,1.6491653835921667,0.654578703886539,3.173425598597744,16.104896416376818,0.8147204694096074,1.0387087204374363,1.5535064227433477,1.8900695148116082,1.8900695148116082,3.152303151806624,4.455915773295239,1.7758022102676057,5.264703291321448,1.5171888804780995,2.6066904805095388,3.0970363251587076,0.6667508251503583,0.23425943208818842,5.9414752299244595,2.253683670707524,3.8872345667153714,5.622646472424433,3.404679851701455,3.6102125148785373,1.9379297303048604,2.4337607207332024,3.5435692823600293
131,1,0,578000,7,82571.42857,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1.0,1,1, Panoramic,0,0,0,1,0,0,0,1,1,1,"We offer a 70 sqm furnished apartment in district 2. in Nagybányai út. It is situated in a classical building on the first floor. The windows are facing the panoramic view. The apartment is newly renovated. It consists of a living room with american kitchen, balcony, 2 bedrooms, 1 bathroom and toilet. Only long term rent! ",19.03021062,47.49932153,1012,1,47.49932153,19.03021062,0.6008678503071041,1.5706289094432622,4.0354968341388515,2.446473262806688,0.47950081313075377,18.00546306195975,2.019739776257488,2.499898025529567,2.7402141136695963,2.654453862791314,2.654453862791314,2.731949666538323,7.1528256603637725,3.0780633972846085,7.925214921623317,1.4633516797106896,2.530915280702891,3.730405968648958,2.6034360250613564,2.914964511066983,7.20787831343483,2.6233156722762025,6.730498349780145,3.509864127319369,4.578494018301242,3.8885986176812017,2.796658831344205,3.099057152566544,0.7901162611130844
132,1,0,803000,10,80300.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,5.0,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We offer For rent a 5th floor duplex attic flat in a Bauhaus style house in Fejér György street. PANORAMA View to Gellért Hill silent side street with huge trees (no traffic) net 100 m2, + total of 40 m2, three terraces Rooms with SW orientation with lower level covered terrace, upper level open terrace Kitchen with view to NW's green courtyard with a separate terrace 2 bedrooms, 2 separate baths (one bath has bidet, the other has a bath, both have a shower) + separate guest toilet, alarm air conditioner electric shutter built-in safe built-in kitchen furniture common cost + heating, water and electricity consumption on a monthly basis approx. HUF 38.000 / month, ",19.05445779,47.50093069,1051,5,47.50093069,19.05445779,0.6076864674574528,0.5654881028795944,2.2079717657790603,1.2050821161161465,2.24218836920573,16.404752514089466,0.21995670125976943,0.6850977741501981,1.0810365714062058,1.1977382695880319,1.1977382695880319,2.141524774591006,5.324551302177187,1.439341703659384,6.0949560287080775,0.3669201655171827,1.6413952124190379,2.520886586225985,0.789332208469437,1.1990403523085607,6.806865713081935,1.4198923130942616,4.969392992343519,5.065344980411108,3.1471646820977863,3.992072624670274,1.319621928967591,1.7931587519028527,2.4153223469144693
133,1,0,366000,12,30500.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,3.0,1,1, Panoramic,0,0,0,1,0,0,0,1,1,1,"We offer for rent a 75 sqm bright percfect penthouse apartment in 1st with panoramic view. It contains a nince living room with american kitchen, 2 bedrooms, 2 en suite bathrooms( 1 bathroom with shower the other one with hidromassage bathtube) , a 12 sqm terrace, and a washing kitchen. Aircondition, fireplace Move in from middle of September ",19.05069734,47.49217211,1052,5,47.49217211,19.05069734,0.056580003280508065,0.48379708127206844,2.69313986526269,2.215894352506871,2.211687042927185,16.281553109731203,0.7620315103993458,1.2957097880896649,1.2158005126158868,0.9976793419740869,0.9976793419740869,1.2212336079699726,5.824237633075852,1.48360009623091,6.54166554720728,0.9438987616373142,0.8432556280412185,2.00608676786347,1.6076887276539271,2.106098147659097,7.784266940139756,0.8933710509780441,5.677439500932712,5.235730785158333,2.848246284595621,4.828588813992158,1.1316353643123054,1.3693100675685228,1.9906933508162208
134,1,0,960000,17,56470.58824,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,1.0,1,1, River Danube,0,0,0,0,1,0,0,1,1,1,"We offer a 170 sqm apartment in district 13. in Úszodaru utca. It is situated in a newly built building on the first floor. The windows are facing to the river Danube . The apartment is newly renovated. It consists of a living room, kitchen,huge balcony, 3 bedrooms, 4 bathrooms and toilet. Common cost is 80000 HUF/month.Only long term rent! ",18.95299278,47.55530793,1028,2,47.55530793,18.95299278,3.775276118784887,9.82610700927422,11.508738263549184,9.211761337095933,8.053045700684272,25.960102975666906,5.855335400775266,10.326249007690421,10.80563802825026,10.888056658573745,10.888056658573745,11.238529868638393,13.9051809569686,11.161789617906802,14.720783885097262,9.464375726799329,10.992777894123506,12.140030103340322,10.16686839391675,10.075856383344133,7.607420785925524,10.989886322026795,12.801355779590594,5.164677954633986,12.867665525825652,6.546294985541782,11.022315709940083,11.442046045333798,8.714508290816006
135,1,0,450000,9,50000.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,2.0,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We offer a 90 sqm room in district 5. in Vigyázó Ferenc street. It is situated in a classical building on the 2nd floor. The windows are facing the courtyard. The apartment is newly renovated. It consists of a 3 rooms, kitchen and 1 bathroom. Common cost is 14 500 Ft/month.",19.02946478,47.51458313,1024,2,47.51458313,19.02946478,0.4611618687738274,2.564723480638746,4.33944776707829,2.111543442134828,1.5104249569264823,18.755917171768036,1.6013059711027857,3.025646785750009,3.4937771531329083,3.5868515279938884,3.5868515279938884,4.149047964463517,7.175844381628735,3.8503616822790523,7.99296210156561,2.166526058619936,3.796656887436336,4.8725465798255545,2.906139945360035,2.929182112611277,5.5968692677832355,3.7244482979263625,6.434747244815776,2.8851840875654458,5.558974980027192,2.210113236993643,3.7181316273884732,4.157597571399593,2.381197539438998
136,1,0,385000,12,32083.33333,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,1.0,1,1, Garden,0,0,1,0,0,0,0,1,1,1,"We offer a 120 sqm unfurnished apartment in district 11. in Kelenhegyi út. It is situated in a classical building on the 1th floor. The windows are facing the garden. The apartment is newly renovated. It consists of a living room,kitchen, 3 bedrooms, erkély, 2 bathrooms and toilet. Common cost is 30000 Ft/month.Only long term rent! Garage included in the price. ",18.99231891,47.53099319,1025,2,47.53099319,18.99231891,2.2292465161720014,5.823881746970776,7.620435441428787,5.329905239918794,4.088008361633017,22.070734267790236,3.7731893812112993,6.358595096095804,6.821349331079462,6.890961781844872,6.890961781844872,7.252660901345059,10.248174215127435,7.179261522645641,11.0723188240023,5.4682656924928335,6.992697781844244,8.137183683108898,6.225458921683162,6.187638827768876,5.773913987688843,6.987212228009197,9.296958445922257,1.5951072211204582,8.873332598882316,3.1788986636356333,7.026406591476927,7.440599589411205,4.8143962603918355
137,1,0,835000,10,83500.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,0.0,1,1, Street,0,0,0,0,0,0,1,1,1,1,We offer a 100 sqm restaurant in district 3. in Bécsi út. The windows are facing to the street. The reastaurant is newly renovated. Only long term rent! ,19.05706049,47.49107624,1056,5,47.49107624,19.05706049,0.3265478179405385,0.7713360101090826,2.3164193967054936,2.2827303213263206,2.6941318219404646,15.792066539937455,0.33658449539106,1.1030452104406603,0.8324891612749512,0.5367323661761786,0.5367323661761786,1.050612994053034,5.412573433253115,1.0370646850537062,6.11182192433967,1.2011367180873862,0.5289212786220076,1.553768084238672,1.465581852240201,1.9802327968234867,7.9061247497291545,0.41028768635540797,5.347788076782348,5.709197091134956,2.3630012364798083,5.085951948957428,0.6584705831167286,0.8840362566826007,2.4778506917139516
138,1,0,514000,5,102800.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,4.0,1,1, Garden,0,0,1,0,0,0,0,1,1,1,"We offer a newly renovated and nicely furnished spacious 1 bedroom apartment for rent in district 7., Klauzál tér. This is situated in a good quality brick building on the fourth floor (top floor), the windows are facing to the huge green garden. It consists of living room, bedroom, dining area, separated kitchen, bathroom and toilet. Andrássy út and Ringroad are within a short walking distance. Public transportation possibilities are great, tram line #4-6 and the Yellow Metro line can be reached easily. The inner part of the 7th district is one of the most dynamically developing areas of Budapest with several music clubs, restaurants and coffee houses. One of the most popular entertainment areas of the city center, Gozsdu garden is also here. The most famous touristic site of the district is the Dohány Street Synagogue. Thanks to the easy availability of Deák Ferenc tér and Astoria 3 metro lines and several tram and trolley lines are only a few minutes away.",19.03175558,47.50046679,1012,1,47.50046679,19.03175558,0.534428696006945,1.489433416885159,3.914149842953393,2.2794457136630686,0.5461301378940049,17.946118705167443,1.8727908448382509,2.3832371582645178,2.6503423248292877,2.5857287716542205,2.5857287716542205,2.747921358599723,7.021181587115136,2.9940863450802273,7.797859812297341,1.3401673343704148,2.513872857816519,3.701391913889421,2.469675927726393,2.766045468082449,7.056338225600214,2.578843027696277,6.579617438610093,3.540886501606026,4.530407686115267,3.753764326951358,2.728161045894022,3.0528133057055205,0.961056226760614
139,1,0,1000000,14,71428.57143,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,4.0,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We offer for rent a 142 sqm luxury apartment in district 13, close to Pozsonyi út. This is situated in an imposing classical building on the 4th floor, the windows are facing to the street, and to the Szent István Park. It consists of living room, 2 bedrooms, bathroom and a kitchen with dining area. The apartment is renovated and equipped with gas ""circo"". The common cost is 50.000 Ft. Partly view to Duna. Exposure: southern. It has got garage, wich is included in the price. Public transportation connections are good, tram line 4-6, trolleys can be reached easily, and the Szent Istvan Park and Duna are near. Great opportunity for an ideal home due to its perfect location and exclusive layout and design. ",19.06340633,47.54860403,1138,13,47.54860403,19.06340633,0.09883170107540908,5.869180959650752,5.468646008092789,4.140138414211803,6.002743678861796,18.733944518945876,1.8980454713483264,5.404523868983493,5.9297349791663025,6.262091234198543,6.262091234198543,7.464560257791788,6.426215907004796,6.1304015133945,7.1469411408656995,5.434570795295415,6.9343658267726465,7.453361876543177,5.038313833993853,4.572532975271293,1.6672299954402021,6.613552119246323,5.066900546300865,6.482254443546604,7.604964223144386,2.704521083289351,6.314216232578343,6.808912908035836,6.7998259955250395
140,1,0,482000,6,80333.33333,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2.0,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We offer a 64 sqm unfurnished apartment in district 5. in Nyugati tér. It is situated in a classical building on the 2th floor. The windows are facing the street. It consists of a living room, kitchen, 1 bedroom, 1 bathroom and toilet. Common cost is 10000 Ft/mont(water included).Only long term rent! ",19.04687251,47.50265578,1054,5,47.50265578,19.04687251,0.1705988493343782,0.7401609007032213,2.7806361766679593,1.263215549423346,1.6775648448804878,17.002464627837778,0.7140364044199521,1.2815229108190935,1.6658721447228033,1.7261530423317035,1.7261530423317035,2.4207677264720577,5.865267105562179,2.0250740453113587,6.647280640611365,0.30436093562087974,1.9929509745282605,3.0139789410146185,1.3158639373587735,1.6107401256269924,6.635703719755818,1.8712070517474113,5.4267960767147425,4.464394961807661,3.7052367352910878,3.6281354287438177,1.8594643453127704,2.295881506518213,1.9822358889569502
141,1,0,642000,6,107000.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2.0,1,1, Street,0,0,0,0,0,0,1,1,1,1,"Our Bank utca (street) LUXURY 61 sq/m furnished apartment is centrally located in the most elegant and desired section of Budapest, in the very heart of District 5. It is on the 2nd floor (two above ground level) in a classical World Heritage palace-style building. Three double height windows face the street and one the courtyard providing for excellent flow, light, and good cross-ventilation. The apartment is newly renovated and air conditioned. It has a living room, kitchen, one bedroom, one bathroom and a separate toilet room, as well as a walk-in closet and pantry closet. Included are a washer & drier, dishwasher, plenty of storage and other amenities, large panel TV, a spectacular parquet floor, beautiful moldings, and four meter ceiling height. The centrally located flat is available immediately until end June and again for about 10 months from September until early July every year. The building is in the BASILICA and Liberation Square (Szabadság Tér) area near the Parliament, next to the Budapest Stock Exchange, the Hungarian Treasury, the gorgeous Inner City (HOLD utca) Market, American Embassy, and quite close to the Opera & Theater District...and even walking distance to the bridge to Buda. It is on a quiet street but within a two minute's walk are many restaurants and cafes, nearby is a supermarket and pharmacy, Budapest's best medical center, subways and other public transportation, and amenities that provide for unlimited conveniences. To mark its position in the hierarchy of Budapest's quality real estate, this superbly-laid-out flat designed by a renowned architectural firm was published in several of Hungary's top architectural and decorator magazines, including the 2017/4 of Oktogon DECO! https://reklektik.com/references/harmonious-eclecticism-modern-and-elegant-flat-bank-street ",19.04301399,47.48445206,1118,11,47.48445206,19.04301399,0.8613344372506287,1.461278381678695,3.600082133887301,3.202637100482476,2.337033845423411,16.537019390352963,1.5552790844663267,2.3133893150277283,2.119530253051778,1.7999910087571287,1.7999910087571287,0.9892246147120916,6.6671318208681045,2.2934312207485914,7.342584993509027,1.8653861027379877,1.13793400891152,2.242362659039125,2.6390134848880042,3.140276847888098,8.677406035056308,1.4981436376849686,6.634743171857307,5.2915490981002105,3.197085383612138,5.567013400167334,1.8957357795228165,1.870885073735772,1.728115406683131
142,1,0,320000,9,35555.55556,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2.0,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We offer a 90 sqm furnished apartment in district 5. in Bécsi utca. It is situated in a classical building on the 2th floor. The windows are facing the street. The apartment is newly renovated. It consists of a living room with american kitchen, 2 bedrooms, 1 bathroom and toilet. Common cost is 39107 Ft/month.Only long term rent! ",19.03636857,47.53094982,1034,3,47.53094982,19.03636857,0.7720338854881958,3.97658397374427,4.8484911757679265,2.661100866628562,3.4022266465226485,19.200450890476404,0.5968933645818968,3.9983880946454797,4.552400793322148,4.772777333420727,4.772777333420727,5.663823390433278,7.089334626303231,4.866763011081423,7.907561608346896,3.5148828008449637,5.215844694018517,6.099276224800069,3.724794244552042,3.4750232589175183,3.709029583410221,5.023692233366598,6.040067449879028,3.7469205255931834,6.585822896847965,0.3882486979315536,4.876592057326726,5.37477550539055,4.266777641391324
143,1,0,193000,8,24125.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,3.0,1,1, Street,0,0,0,0,0,0,1,1,1,1," Ideal two bedroom, fully furnished apartment with AC in residential new development, Erkel Ház on the third Floor. It consists of open plan, large, bright living/dining room with fully equipped kitchen (oven, hob, microwave, fridge, toaster, kettle) Both bedrooms are with double bed, wardrobe and nighstands. The Erkel Ház is located in District 8, in one of the most rapidly developing center areas of Budapest. The development benefits from being the heart of the city, but other advantages such as the excellent public transportation or the existence of a very well kept park in the immediate neighborhood make the project even more attractive. Also a kindergarten, a small chapel, a pensioner club and other state institutes are around. Utility 75000 HUF/month ",19.06192506,47.50094519,1077,7,47.50094519,19.06192506,1.117714993188192,0.9759715483784066,1.647185187194563,1.2366243593414061,2.8029821974315805,15.898489101788297,0.3193397468522361,0.15674169685624087,0.7040775003455799,0.9747671880050237,0.9747671880050237,2.194956600670418,4.770533232884097,1.0257114659635187,5.536937633737262,0.9269937315047297,1.6506002381273737,2.268557856204807,0.3193925914935079,0.8298610525812682,6.831953312123886,1.3130018356603088,4.462294331575252,5.5945239440731065,2.7602560468575996,4.234230844331786,1.052354196368011,1.5601395932000106,2.948845722475808
144,1,0,990000,9,110000.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,5.0,1,1, Street,0,0,0,0,0,0,1,1,1,1," We offer a 97 sqm furnished apartment with Air conditioning in district 5, in Károly Körút. It is situated in a classical building on the 5th floor. The windows are facing to the streetd. The apartment is newly renovated. It consists of a living room, kitchen, 2 bedrooms, 1 bathroom and toilet. Utilities is fixed 200 Euros.. ",19.04951205,47.518719899999994,1137,13,47.518719899999994,19.04951205,0.038233084406348726,2.4698031623464156,3.218361639452291,0.9808361141491129,2.6842040456034804,17.6510866603337,0.02704437890450415,2.3307563095435944,2.889104732420432,3.133340890315427,3.133340890315427,4.142792128187649,5.755481238126509,3.193926529560128,6.579294778340455,2.0117369095303115,3.653696770757271,4.450400031240946,2.0457163802108034,1.8100559480634815,4.839698758673583,3.4145285773986394,4.9093300905505615,4.3871514910718545,4.906880645332578,2.059690168085944,3.2281232692674457,3.7326255481428015,3.389002712807425
145,1,0,250000,8,31250.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2.0,1,1, Courtyard,1,0,0,0,0,0,0,1,1,1," A just renovated flat which has 2 bedrooms, 2 bathrooms and a spacious kitchen with living room. The flat is 78 m2. The flat is near to the Vörösmarty square and to the Fashion street also. The Elisabeth-bridge, Chain-bridge, the Saint Stephen's Basilica and the Grasham Palace are just a few minutes far from the flat. The subway is also near to the flat. The Deák Ferenc square can be reached by a 2 minute walk. This is a very common and important interchange with which the whole capital can be seen. There is an air conditioning system and free Wifi also. You can watch hungarian and international programs on the televisions. ",19.05363704,47.511505,1132,13,47.511505,19.05363704,0.6000858279725763,1.6804378103722168,2.531830262694397,0.2702307445525129,2.4522748567049804,16.987925991065552,0.04756169095526114,1.4773132694066946,2.0330537545261973,2.2734686429436715,2.2734686429436715,3.31886490919505,5.337833039596297,2.3459004402746118,6.151904985872105,1.2470111180010028,2.814999197123739,3.5909534826548164,1.2173659570214452,1.0991045212996178,5.630937317584863,2.559915087265454,4.677235301094412,4.726327344281004,4.070396705907938,2.905696651801891,2.368341447462677,2.8726340449849785,2.9821930784571773
146,1,0,482000,7,68857.14286,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2.0,1,1, Street,0,0,0,0,0,0,1,1,1,1,"In the heart of Budapest, on the pedestrian Váci utca (District V.), near Pesti Theatre and close to the Danube we offer for rent this spacious 71sqm 1 bedroom property. The property is situated on the 2nd floor in a beautiful classical building which is a historical monument. There is a bathroom and a separate toilet as well. There is no lift in the building. Great location, excellent layout, nice property.",19.052135,47.50491715,1054,5,47.50491715,19.052135,0.6348456805844084,0.9395654075560458,2.413669692138825,0.836413406403167,2.1036859958544927,16.752966349097942,0.26438579313020566,1.0120940278984918,1.5024712410425454,1.6621963704194485,1.6621963704194485,2.595822593660889,5.44982109804823,1.852061590040408,6.240994165593612,0.5137093518244887,2.109095219392851,2.98953049746497,0.9360749526506233,1.1582489327323242,6.364773390139546,1.8962082197870553,4.970834610666995,4.761614698747942,3.581060885872446,3.5157320331419157,1.7777614196327012,2.2617098800568884,2.4506206297909197
