ID,Apartment,House,Price,Size(sqm),Price/sqm,District II,District III,District IV,District V,District VI,District VII,District VIII,District IX,District X,District XI,District XII,District XIII,District XIV,District XV,District XVI,District XVII,District XVIII,District XIX,District XX,District XXI,District XXII,District XXIII,Street,Bedroom,Floor,Garage optional,Parking place optional,View,View: Courtyard,View: Hills,View: Garden,View: Panoramic,View: Danube,View: Square,View: Street,Furniture optional,Elevator optional,Air conditioner optional,Details,Longitude,Latitude,Postcode,District,Lats,Lons,Distace to Danube,Distace to City Centre,Distace to Keleti,Distace to Nyugati,Distance to Deli,Distance to Airport
606,1,0,36800000,8,4600000.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2.0,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We are offering for sale an unrenovated, 85sqm apartment in Kiss József utca. The street facing property is situated on the 2nd floor in building which has not elevator. The flat consists of 2 bedrooms, a livingroom, , kitchen, bathroom, separate toilet. Common cost is 15.000 HUF. Could be a great investment.",19.07349126,47.49764018,1088,8,47.49764018,19.07349126,2.820949108854111,1.716500489625356,0.8827903377986954,1.9755690496208496,3.695226753471551,14.956324366309984
607,1,0,82900000,7,11842857.14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,4.0,1,1, Courtyard,1,0,0,0,0,0,0,1,1,1,"We are offering for sale a 73 sqm apartment in district 5, Kálvin tér. It is situated in a classical style building on the 4th floor. The flat consists of a bedroom, a living room, an open kitchen , a bathroom and a toilet. It has got air conditioner. Windows are facing to the inner courtyard.Exposure: eastern. Common charges: 12700 HUF /month. Heating: a newly installed circo heating system. Great opportunity for investment due to its perfect location. It could be a profitable investment or an ideal home as well. High rental potential. District 5. is the heart of the teeming city center. Váci utca -full of stores and restaurants- can be found here and the Danube Promenade with a fantastic view is also here. Ferenciek tere, Astoria, Fővám tér and Kálvin tér are important nodes of the city that have a lot of monuments frequently visited by tourists. The famous Great Market Hall and Károly Garden are also here. All the metro lines and several tram lines are easily reachable from any places of the city center. ",19.05944077,47.49071795,1053,5,47.49071795,19.05944077,2.1115336947544265,0.9206662992120884,2.184318141768685,2.3284533318581007,2.873175117158978,15.611149036068174
608,1,0,124900000,9,13877777.78,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,4.0,1,1, Panoramic,0,0,0,1,0,0,0,1,1,1,"We are offering for sale a 107 sqm furnished luxury apartment with panoramic view to the river Danube near to Jaszai Mari tér. It is renovated to high standard. The apt is situated on the 4th floor of a classical building. 2 bedrooms, cozy spaces and elegant italian furniture. Heating by gas cirko, common cost is 20 000 HUF/month. This area has got great public transport connections and only a few minutes walk to reach the Margaret Island on foot. It can be ideal home or great investment.",19.04687251,47.51465007,1137,13,47.51465007,19.04687251,0.27563515053916443,2.03607039626642,3.1435181003816965,0.8485181172101268,2.2281874566257187,17.60130763642992
609,1,0,59900000,8,7487500.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,3.0,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We are offering for sale 82 sqm apartment in Baross utca next to Kálvin tér. The flat is on the 3rd floor in a good condition building which has got an elevator. The flat consists of 2 bedrooms, a living room, a kitchen and a bathroom. The layout is good so it could be a great opportunity for investment.",19.06404937,47.49072399,1088,8,47.49072399,19.06404937,2.4346146862731133,1.1921668887907015,1.9026527798237984,2.377670367636678,3.1913985840373473,15.29025451603054
610,1,0,66155000,6,11025833.33,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,4.0,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We are offering for sale a 66 sqm apartment in Zápor Street (District III.), next to the Amfiteátrum and Óbudai University. It is situated in a newly building on the 4th floor. The street facing property is consists of 1 room, a livingroom, open plan kitchen, dining area, 1 bathroom, 2 patio, and a toilet. The public transportation connections are excellent (17, 19 41). Great opportunity for investment. Construction will be finished in Q3 2019.",19.03513516,47.53598662,1034,3,47.53598662,19.03513516,1.397320511270285,4.541228821435558,5.307537982023993,3.1785391322375633,3.9261155246867308,19.58222061124553
611,1,0,179900000,13,13838461.54,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,2.0,1,1, Panoramic,0,0,0,1,0,0,0,1,1,1,"We are offering for sale a 137 sqm apartment in Rózsadomb (District II.). The panoramic view porperty is situated on the second floor in a nice building which is in good condition. The duplex flat consists a big and a small and half bedroom, a big, bright livingroom with dining area, a kitchen, a bathroom, a separate toilet, a balcony and terrace and a pantry. A garage space and strorage is also belongs to the apartment. It could be a great investment!",19.02723187,47.52624315,1025,2,47.52624315,19.02723187,1.5628637399338456,3.7455007858655485,5.070245575624583,2.779345550515041,2.769398618704548,19.51814184874564
612,1,0,415000000,45,9222222.222000001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,-1.0,1,1, Buda Hills,0,1,0,0,0,0,0,1,1,1,"We are pleased to offer this luxurious villa for sale in the national reservation area of Buda. The classical electrical styled building was built in 1996, has three floors, seven bedrooms, threes balconies, two terraces, inside pool with sauna and Jacuzzi, separate garage with two parking spaces and a well-kept garden. The size of the land is 1033 m2. The building was renovated in 2013. It has beautiful panoramic view over the Buda hills and the city. Not just the location but the design and the quality of this unique property are meets the highest standards.",18.98480619,47.53174174,1025,2,47.53174174,18.98480619,4.753279950422763,6.310990441319753,8.16695144766425,5.881436721311709,4.507969716855301,22.60979042857964
613,1,0,72000000,6,12000000.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1.0,1,1, Garden,0,0,1,0,0,0,0,1,1,1,,19.0245296,47.51245001,1024,2,47.51245001,19.0245296,1.2028798703254542,2.6460812272586445,4.621452090427873,2.457910106021999,1.2287229923359821,18.984316140933537
614,1,0,37900000,5,7580000.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,0.0,1,1, Garden,0,0,1,0,0,0,0,1,1,1,"We are offering for sale a 56sqm garden-related apartment in the 12th district at Karthauzi utca on the Svábhegy. The apartment is located on the ground floor of a historic building which is can be reached via a staircase or even from the pleasant green garden. In the apartment there is a pleasant heat feeling in the summer. The property is consist of 2 bedrooms, kitchen, bathroom and spacious foreground. The larger room opens to a small foreground and to the common garden of the condominium. Thanks to the surroundings of the area, it is a great opportunity for home. ",18.98793424,47.49844401,1121,12,47.49844401,18.98793424,3.210498328715948,4.720388974140647,7.212301234322983,5.407107517467856,2.775301850076097,20.954197502998028
615,1,0,90000000,15,6000000.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2.0,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We offer for sale a 152 sqm furnished apartment in district 6. in Bajcsy Zsilinszky út. It is situated in a classical building with elevator on the 2nd floor. The windows are facing the street. The apartment is newly renovated. It consists of a living room with american kitchen, 2 bedrooms(1 with mezzanine) 1 bathroom and toilet and sauna. Great opportunity for an investment.",19.05355362,47.50561939999999,1054,5,47.50561939999999,19.05355362,1.1041972777818096,1.0338930558663684,2.3230721311009326,0.7206339927762677,2.223622870220158,16.69191314791269
616,1,0,79900000,14,5707142.857000001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3.0,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We are offering for sale a 145 sqm apartment in Teréz Ring road, close to Oktogon. The street facing property is situated on the 3rd floor in a nice classical style building which has not got an elevator. Gas Heating is in. The apt. consists of 2 separated flats , one with 2 rooms and a studio apt, a hallway, kitchen, bathroom, toilet are in. Could be a great investment or ideal home as well.",19.05956611,47.50814535,1067,6,47.50814535,19.05956611,1.4250653740032704,1.4537644563163148,1.9717669788705152,0.42275811260042695,2.730189523769906,16.418870047352737
617,1,0,94900000,10,9490000.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,6.0,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We offer for sale a 105 sqm apartment in district 9., Ipar utca. This is situated in a newly built building (after 2000), on the sixth floor, the windows are facing to the street and also to the inner garden, to West and East. It consists of a living room, 3 bedrooms, 2 bathrooms, pantry, open plan kitchen, dining area and 2 balconies.y. The apartment is equipped with house central heating system and air condition.",19.07098419,47.48048554,1095,9,47.48048554,19.07098419,3.3298133580068336,2.3457146963908153,2.5181564668338163,3.611274302817659,4.188640954485241,14.403044152240982
618,1,0,199000000,13,15307692.31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,5.0,1,1, Panoramic,0,0,0,1,0,0,0,1,1,1,"We are offering for sale a 132 sqm luxury apartment in Ó utca (District 6.), close to the Basilica. The panoramic view property is situated on the 5th floor in a beautiful classical style building which has got an elevator. The flat consists of 2 rooms, a livingroom, open plan kitchen, dining area, 2 bathrooms, and a 76 sqm roof patio. The flat is 180 sqm in the real. The public transportation connections are superb so it could be a great investment or ideal home as well.",19.05421103,47.50406914,1054,5,47.50406914,19.05421103,1.2121304776162078,0.87950211534215,2.245542851372217,0.8681281342032567,2.2427031779249735,16.57146672124688
619,1,0,63890000,11,5808181.818,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,0.5,1,1, Courtyard,1,0,0,0,0,0,0,1,1,1,"We are offering for sale 110 sqm good condition apartment in Üllői út close to Kálvin tér. The property is situated on the mezzanine in a classical style building which has an elevator. The property consists of 2 bedrooms, living room, kitchen, bathroom and seperate toilet. Metro and bus station only few minutes by walk so it could be great opportunity for investment.",19.06329659,47.489964,1088,8,47.489964,19.06329659,2.412126865601458,1.1946443712313428,1.9998185063665095,2.449115255696072,3.1719161267326212,15.311009456727144
620,1,0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,0,0,0,0,0,0,0,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,1167.6521527879972,5732.995097558857,5734.572860668599,5734.71762771819,5732.625624493174,5733.874026758354
621,1,0,72230000,9,8025555.556,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2.0,1,1, Panoramic,0,0,0,1,0,0,0,1,1,1,"We are offering for sale a 90 sqm furnished apartment in district 2., Bem Bay close to Margaret Island and Bridge. It is situated in a nice classical style building on the 2nd floor. Windows are offering a beautiful panoramic view to the Danube. The building has no elevator. The flat consists of a bedroom, a living room, a kitchen with dining area, a bathroom and a toilet. The utilities are 40 000 HUF/month. The apartment is very sunny and furnished to high standard. Equipped by air conditioner. Heating: a newly installed circo heating system. Public transportation connections are nice, tram line 4-6 and the Blue Metro line can be reached easily. Margaret Island is within a short walking distance.",19.03729017,47.51551368,1023,2,47.51551368,19.03729017,0.43050875191427634,2.339693639346086,3.8326062606707674,1.5594763148981106,1.835445285965995,18.28081330058917
622,1,0,49900000,6,8316666.667,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2.0,1,1, Courtyard,1,0,0,0,0,0,0,1,1,1,"We offer for sale a 67 sqm apartment in district 7., Almássy tér. This is situated in a good condition classical building on the second floor, the windows are facing to the courtyard. It consists of living room, 2 bedrooms, bathroom and a pantry. The apartment is unrenovated.",19.06972613,47.50305825,1077,7,47.50305825,19.06972613,2.34058875946801,1.6032157195070973,1.0763017106594146,1.3356173847978772,3.393491389612183,15.480044158441304
623,1,0,-1,13,-0.076923077,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,4.0,1,1, Street,0,0,0,0,0,0,1,1,1,1,"Close to Opera and Deák Ferenc tér we are offering for sale 130 sqm renovated duplex property in Andrássy út. The property is situated on the 4th floor in a renovated classical style building which has an elevator. The property consists 2 bedrooms, living room with open kitchen, and 2 bathrooms. The apartment has a balcony and roof terrace ( 45 sqm) with a panormaic view. For more information please contact with us. Own a Unique Luxurious Rooftop Apartment on Andrássy Avenue! ​Andrássy Ave. is the most sought-after address in downtown Pest. Living in Opera Terrace Homes is more than just having another apartment. This is over-the-top-luxury. Opera Terrace Homes is a unique combination of the bustling vibe of downtown Budapest and enjoying the tranquility of a roof terrace with an amazing view over the city. Opera Terrace Homes is the prime example of the best period type architecture and modern living. Built to the highest engineering standards and equipped with the latest home technology, Opera Terrace Homes is the best choice if you look for value to last. This well established Hungarian developer built more than 600 residential apartments in the past 20 years in Budapest. They picked this one-of-a-kind location and project because they also believe in creating their own legacy in the Budapest property market. Don’t miss out on this unique opportunity! Ask one of Tower’s consultants to provide a guided tour to Opera Terrace Homes. The property is under construction. Expected delivery at the 2019 Q2.",19.05656238,47.50325497,1066,6,47.50325497,19.05656238,1.4095061072848516,0.8683855573386244,2.059579997055571,0.9298422590020194,2.408474326128955,16.37303115188525
624,1,0,350000000,63,5555555.556,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,0.0,1,1, Panoramic,0,0,0,1,0,0,0,1,1,1,"We are offering for sale a very special semidetached house. The house consists of 2 flats. The first flat is a little bit bigger than the second flat. It is 330 sqm and it has got 3 floors. On the ground floor, you can find a hall, a pool, and a sauna. On the first floor, there is a living room a bedroom and a kitchen. The second floor consists of 3 bedrooms, 2 bathrooms, and a terrace The second flat is 300 sqm and it has got 3 floors. However, this flat is a little bit different. The flat consists of a living room, 3 bedrooms, a kitchen, a dining area, 3 bathrooms, 2 wardrobes and a terrace. On the ground floor, you can find one wardrobe and a living room. On the first floor, there is a bedroom, a kitchen, a dining area, a wardrobe and a bathroom. On the second floor consists of 2 bedrooms, 2 bathrooms, and a terrace. Every flat has a separate garage and garden. All of them could be a great investment or ideal home as well",18.98811067,47.53226331,1025,2,47.53226331,18.98811067,4.542618228887047,6.155580301068383,7.966398866340653,5.675973431223064,4.3925042217540025,22.41614895642379
625,1,0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,0,0,0,0,0,0,0,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,1167.6521527879972,5732.995097558857,5734.572860668599,5734.71762771819,5732.625624493174,5733.874026758354
626,1,0,37623300,4,9405825.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,3.0,1,1, Panoramic,0,0,0,1,0,0,0,1,1,1,"Great homes, Rejuvenation area, Excellent investment In the dynamically developing part of district IX, close to the National Theater and the Palace of Arts we offer for sale this newly built project, located only a few blocks from the Danube. The construction will be done in 6 phases, 3 buildings will have 6 staircases with a total of 520 apartments with well-thought floor plans and inner design. Award winning architect studio created the lay out concepts of the residential homes. On the street level the commercial spaces will accommodate a supermarket, a bank, a pharmacy, a household store and restaurants. Due to its central position and its well serviced and strongly developing infrastructure it can be a great option to a wide range of buyers, students, young professionals, families, investors with a goal of renting the units out. The area has undergone spectacular development, which going to continue with the construction of the new convention centre and class A office premises on the Danube bank. This apartment is located on the 3rd floor, has studio, faces east its base space is 42 sqm and has a 12 sqm terrace. For site visit, further information and units feel free to contact us. ",19.07638754,47.47369873,1097,9,47.47369873,19.07638754,3.979956456975618,3.1884410481859002,3.1306455105748756,4.4539214684162935,4.9618244123544395,13.78777422520652
627,1,0,78000000,4,19500000.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3.0,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We are offering for sale 45 sqm renovated property in Ó utca. The property is situated on the 3rd floor in a good condition building which has an elevator. It consists of a bedroom, livign room, kitchen and bathroom. Because of the location it could be great opportunity for investment.",19.05511268,47.504312299999995,1065,6,47.504312299999995,19.05511268,1.2656636383408564,0.9273170775689048,2.1822700869035687,0.8263876454444138,2.313479556288035,16.522519321462042
628,1,0,69900000,9,7766666.667,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,6.0,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We are offering for sale 96 sqm good condition apartment in Rottenbiller utca. The property is situated on the 6th floor in a newly built building which has an elevator. The property consists of 2 bedrooms, living room, kitchen, bathroom and balcony. Veterinary University only few minutes by walk so it could be great opportunity for investment.",19.07651966,47.50225297,1074,7,47.50225297,19.07651966,2.8492194756974127,2.0414036793508634,0.558187390056333,1.7833218550566046,3.899984829612815,14.986895384303617
629,1,0,52500000,7,7500000.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,0.5,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We are offering for sale a 77 sqm unrenovated apartment in Király utca, next to Erzsébet körút. The street (Hársfa) facing property is situated on the mezzanine. The flat consists of 2 rooms, a kitchen, bathroom, hallway, entry hall, separate toilet.",19.06531503,47.50541162,1067,6,47.50541162,19.06531503,1.937299878394016,1.477074291427337,1.4614713465007456,0.9180742369786342,3.089425226029632,15.894993689675625
630,1,0,577800000,64,9028125.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,0.0,1,1, Street,0,0,0,0,0,0,1,1,1,1,"The owner has obtained a building permit to construct a condominium of 13 apartments on Basement + Ground floor + 2 floors + Attic area, based on the regulations under L1-V1-Z zoning. Plot size: 645 sqm Building type: closed in line with the existing buildings Planned parking spaces: 12 Planned total sqm: 1858 m2 Planned green cover: 16,39% - 105,69 m2 Currently there is an office building on the plot, with basement + 2 floors (basement: 147 sqm, Ground floor: 152,6 sqm, 1st floor: 209 sqm) which has been completely renovated in 2012. The plan is to construct residential units on 4 floors. The building will have an inner courtyard, the floor plans are flexible, the building fits well to its surroundings. The plans are made to meet the needs of the district, the average size is 83 sqm, minimum 2 bedrooms. The total number of apartments is 13, with duplex units on the ground and top floor of the newly constructed part. On the top floor of the old part there is a large apartment with direct entry from the elevator. The façade is under monument protection. Besides the existing façade all the apartments have balcony, the ground floor units have garden connections together with their terraces.",19.02920211,47.49977094,1012,1,47.49977094,19.02920211,0.3702832701834913,1.6551341615907509,4.1086133371490146,2.482827594824393,0.3891013264299291,18.09441857786984
631,1,0,168000000,18,9333333.332999999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,9.0,1,1, River Danube,0,0,0,0,1,0,0,1,1,1,"Luxurious penthouse apartment with Panoramic view over the Danube and roof terrace! We offer for sale this unique penthouse apartment in the Sun Palace building in district 3, with panoramic view over the Danube. The apartment is located on the 9th floor, the size is 146 sqm, has 5 rooms – 3 bedrooms and 2 living areas, and has two terraces with a total of 70sqm around the apartment, with all the rooms having access to the terraces. The apartment is finished with luxurious materials, it has AC system, and motorized shutters. The apartment has 3 bathrooms, with sauna and steam-shower, a wardrobe room and utility room as well. It has two entrances. The building accompanies Sun Palace Fitness, which has a swimming pool, a well-equipped gym with additional services, but not pushing burden on the common cost. The buildings have a common inner garden, with playground. He public transportation connections are excellent. Additionally, two parking spaces and a storage unit can be purchased for an additional 10 million HUF in total. ",19.03942032,47.53380221,1036,3,47.53380221,19.03942032,1.0100723037014272,4.2309749221505815,4.910254239869082,2.807299811720898,3.7705447021825647,19.179918940947232
632,1,0,60000000,12,5000000.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,0.0,1,1, Garden,0,0,1,0,0,0,0,1,1,1,"We are offering for sale a 120 sqm apartment in district 23, Segesvári utca (Gyömrő). It is situated in a concrete style building. The 2-storey apartment is situated in a 4-apartment condominium. The flat consists of 3 bedrooms, a living room with open kitchen kitchen, a pantry, a bathroom and a toilet. The apartment is very sunny. Windows are facing to the garden. Heating: a newly installed circo heating system. It could be an ideal home as well. ",19.38033589,47.44196714,2234,23,47.44196714,19.38033589,26.55922013960812,25.509046708185203,23.244476008425014,25.48770483151874,27.541327666304078,9.638484401948658
633,1,0,46900000,5,9380000.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2.0,1,1, Courtyard,1,0,0,0,0,0,0,1,1,1,"We are offering for sale a 2 bedroom apartment in Kazinczy utca, next to Kazinczy Synagogue. The courtyard facing property is situated on the 2nd floor in a nice classical style building. The flat consists of 2 rooms, a half-room, hallway, kitchen, bathroom, pantry. Could be a great investment.",19.06101311,47.49974194,1075,7,47.49974194,19.06101311,1.861808073572878,0.8532495702777365,1.7248079473893532,1.3493409499821296,2.74026037878834,15.902699194926663
634,1,0,109000000,10,10900000.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,0.5,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We are offering for sale a 100 sqm luxury apartment in Mészáros street (district 1.). The property situated on the mezzanine floor in a classical building. The flat consists of living room with open plan kitchen, 2 bedrooms with bathrooms. This is a great opportunity for investment or a home as well.",19.02941442,47.49784449,1013,1,47.49784449,19.02941442,0.2786506985557302,1.6060670309538587,4.107808021359895,2.5898527885505747,0.5349168042377221,18.000426402227585
635,1,0,65000000,8,8125000.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,0.0,1,1, Courtyard,1,0,0,0,0,0,0,1,1,1,"We are offering for sale 89 sqm good condition apartment in Dohány utca close to Synagogue. The courtyard facing property is on the gorund floor. The building is under renovation. The proerty consists of 4 bedrooms, living room, 2 kitchens, and 3 bathrooms. Common cost is 21.000 HUF/month. It could be great opportunity for investment.",19.06364341,47.49763017,1077,7,47.49763017,19.06364341,2.1305624285084335,0.9799304505435603,1.5741840598492585,1.6268480600980182,2.9615186221005794,15.624364432669145
636,1,0,144900000,11,13172727.27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1.0,1,1, Street,0,0,0,0,0,0,1,1,1,1,"Luxurious Apartment with Panoramic View! We are offering for sale a freshly renovated luxurious apartment with panoramic view over the National Museum of Budapest. The apartment is located in a classical building, which has na elevator. The base size of the apartment is 116 sqm, it consists of a spacious living room, a kitchen, 2 bedrooms and 2 bathrooms. The apartment is currently under renovation, and will be finished late winter. It is being renovated with quality materials, such as Porcelanosa tiles, real wood floor. It is airconditioned as well. A unique opportunity to buy a spacios freshly renovated apartment with panoramic view!",19.05986513,47.49202893,1053,5,47.49202893,19.05986513,2.0890026615576134,0.8506172378394994,2.0809312959871837,2.1857281082504914,2.8456530260586046,15.636164787622782
637,1,0,59500000,7,8500000.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,4.0,1,1, Panoramic,0,0,0,1,0,0,0,1,1,1,,19.02185954,47.4949683,1126,12,47.4949683,19.02185954,0.6938644722907142,2.173844659952567,4.71100404313989,3.2376415309776796,0.7445907161738596,18.41926253635535
638,1,0,40130000,7,5732857.142999999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,0.5,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We are offering for sale a fully furnished mezzanine apartment. This spacious apartment boasts a super location and easy accessibility.Accommodation consists of two bedrooms, living room kitchen, storage, bathroom and separated toilet. Well served by public transport:4-6 tram. Near to BME and the Alle shopping mall. Due to it's easy rentability this is a very good investment.",19.05424322,47.47943486,1111,11,47.47943486,19.05424322,2.1969359767155847,1.9186444013849449,3.3031355413123538,3.5841968573926413,3.3045555687187447,15.564996975196065
639,1,0,50500000,7,7214285.714,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,3.0,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We are offering for sale a 76 sqm apartment in Murányi utca. The flat is on the 3rd floor in a classical building. The street facing property consists of 2 bedroom, a living room, a kitchen, and a bathroom. Because of the location, public transport is good so it could be a great opportunity for investment.",19.0813245,47.50743609,1078,7,47.50743609,19.0813245,2.97925264628,2.600724170424684,0.6974207839724343,1.8679863781553152,4.312113859752608,14.955577500512604
640,1,0,250000000,15,16666666.67,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,5.0,1,1, Panoramic,0,0,0,1,0,0,0,1,1,1,"We are offering for sale a 156 sqm luxury smart home in Petőfi Sándor utca (District 5.), close to the Deák Ferenc and Ferenciek tere. The Buda hill facing property is situated on the 5th floor in a nice classical style building which has got an elevator. The flat consists of 3 bedrooms, a livingroom, a lounge, an open plan kitchen, a dining area, 2 bathrooms, and a terrace. The public transportation connections are superb so it could be a great investment or ideal home as well.",19.05214037,47.49614654,1052,5,47.49614654,19.05214037,1.3828812183208254,0.11581562836796097,2.452121626847355,1.760938845343442,2.148526591590983,16.347975490611297
641,1,0,189000000,35,5400000.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,3.0,1,1, Panoramic,0,0,0,1,0,0,0,1,1,1,"An amazing family house is for sale in Solymár. The 350 sqm property has 2 bedrooms, 2 bathrooms and a separate restroom, also a quite spacious living room with American style kitchen from which you can step on to the large terrace. However, the realy specialty of the beautiful garden is the swimming pool. Within the house, there are a sauna and a jacuzzi as well to provide relaxation. This elegant and fully furnished house is a perfect choice for anyone who prefers a quiet neighborhood.",18.92426929,47.58722738,2083,8,47.58722738,18.92426929,11.196131062138729,13.848910162334443,15.314638432418647,13.04950648243625,12.157773355378879,29.664188798928688
