ID,Type of properties,Price,Size(sqm),Price per sqm,District I,District II,District III,District IV,District V,District VI,District VII,District VIII,District IX,District X,District XI,District XII,District XIII,District XIV,District XV,District XVI,District XVII,District XVIII,District XIX,District XX,District XXI,District XXII,District XXIII,Street,Bedroom,Floor,Garage Optional,Parking place optional,View,View: Courtyard,View: Hills,View: Garden,View: Panoramic,View: Danube,View: Square,View: Street,Furniture: partly furnished,Elevator optional,Air conditioner optional,Details,Longitude,Latitude
47,2,278300,38,7323.684211,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,0,1,1, Garden,0,0,1,0,0,0,0,1,1,1,"We are offering for sale a 385 sqm bourgeois house (built in 1900) in the suburban area of Dunakeszi. The house has 2 parts (300sqm and 85 sqm), the bigger one is in nice condition, the smaller part needs fully renovation. The entire house consists of 6 bedrooms and 2 bathrooms. The house has got a nice wine cellar, finnish sauna, swimming pool, a winter garden. Heating is provided by gas convector. It can be ideal multigenerational family house, there's a lot of possibilities in it. ",19.14395035,19.14395035
48,2,216400,7,30914.28571,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,0,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We are offering for sale a 78 sqm apartment in Bástya utca (District 5.). The street facing property is situated on the ground floor in a classical style building. The apartment has two separate apartments in one. Both of the apartments as a a livingroom, open plan kitchen, dining area, and a bathroom. The public transportation connections are superb so it could be a great investment or ideal home as well.",19.05871714,19.05871714
49,2,176200,5,35240,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,5,1,1, Courtyard,1,0,0,0,0,0,0,1,1,1,"We are offering for sale 60 sqm (58 sm on the deed 60 sqm in reality) apartment in Dob utca. The property is on the 5th floor in a classical style building which has got an elevator. The courtyard facing property consists of 2 bedrooms, a living room, a kitchen and a bathroom. Because of the lcation public transport is good so it could be a great opportunity for investment.",19.06038379,19.06038379
50,2,75900,2,37950,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,0,1,1, Garden,0,0,1,0,0,0,0,1,1,1,"We are offering for sale a 25 sqm studio apartment in Wesselényi street. The windows are facing the garden. The flat consists of a living room, a kitchen, a bathroom, and a gallery. Great opportunity for investment.",19.07017276,19.07017276
51,2,198100,9,22011.11111,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,0,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We are offering for sale 93 sqm unrenovated property in Molnár utca close to rteh Danube. The property is situated on the ground floor in a good condition building. It consists of 2 bedrooms, living room, kitchen, hall, bathroom and seperate toilet. Common cost is 22500 HUF/month with water. Because of the location it could be great opportunity for investment.",19.05278214,19.05278214
52,2,182700,8,22837.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,0.5,1,1, Courtyard,1,0,0,0,0,0,0,1,1,1,"We are offering for sale 85 sqm unrenovated property in Attila út close to Széll Kálmán tér. The property is situated on the mezzanine. The property consists of 2 bedrooms, living room, kitchen and bathroom. Public transport is good. Metro, bus and tram station only few minutes by walk so it could be great opportunity for investment.",19.02393552,19.02393552
53,2,114200,4,28550,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3,1,1, Courtyard,1,0,0,0,0,0,0,1,1,1,"We offer for sale a 40 sqm apartment in district 6., Jókai tér. This is situated in a good condition classical building on the third floor, the widnows are facing to the courtyard. It consists of living room, bedroom, bathroom and open plan kitchen. The apartment is renovatd and equipped with gas circo.",19.06008786,19.06008786
54,2,210500,9,23388.88889,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,5,1,1, Panoramic,0,0,0,1,0,0,0,1,1,1,"We offer for sale a 98 sqm apartment in district 2., Tölgyfa utca. This is situated in a classical building on the fifht floor, the windows are facing to the street, to East. It consists of living room, bedroom, spacious kitchen with dining area, bathroom, pantry and a balcony. The apartment is equipped with gas circo, the celling high is 3,6 meter, the common cost is 14.000 Ft.",19.03453224,19.03453224
55,2,213300,6,35550,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,1,1, Street,0,0,0,0,0,0,1,1,1,1,"FOR SALE - Apartment for sale by ST. STEPHEN'S BASILICA at Sas Street. The 58 sq.m. (in reality 67 sq.m) apartment is located on the second floor of the building. Currently has one bedroom, however the price includes a full package of conversion plan prepared by an architect and interior designer, acording to which it can be converted into a two-bedroom apartment (visualizations among the pictures). The property was fully renovated 10 years ago and painted this July. The windows of the livinroom look over to Sas Street, the bedrooms look to the quiet courtyard. This is the last apartment on this floor, so there is no passageway and no trespassing by the windows, the apartment is quite peaceful. The building has two elevators and two stairways, one of which leads directly to the apartment. The location of the apartment is excellent, in the middle of Budapest's most popular neighborhood, very close to the Danube River. Bus-, tram- and metro stops are only a minute away. The area offers a wide variety of restaurants, cafés, bars and shops, and also medical centers, daycares, primary and high schools. Only one minute away from the Basilica, the Chain Bridge, Freedom Square, Deák Square and the Central European University. With public transport ELTE, Corvinus University and SOTE are accessible within 15 minutes. It is an EXCELLENT INVESTMENT for Airbnb/Booking rental as well, the building allows short term rental for owners.",19.0506924,19.0506924
56,2,247400,8,30925,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We are offering for sale a 89 sqm apartment with two balcony in Margit körút, close to Széll Kálmán tér and Mecwart-liget. The street facing property is situated on the 2nd floor in a nice classical style building which has got an elevator. The flat consists of 2 bedrooms, a livingroom, kitchen, hallway, 2 balcony, bathroom, separate toilet and pantry. Could be a great investment.",19.02878337,19.02878337
57,2,308000,11,28000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,4,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We are offering for sale a 113 sqm renovated luxury apartment in Hollán Ernő street, district 13. It is situated on the 4th floor of a classical building. The flat consists of two bedrooms, a livingroom, a kitchen, a dining area, 2 bathrooms, a toilet. In the bathroom a finnish sauna had been installed and a hydromassage bathtuband shower also. Spacious, comfy, and really bright apartment what is only waiting for its next tenants. A few minutes walk from river Danube, it has a great neighbourhood with restaurants, bars and coffee house.It offers numerous possibilities for entertaining(theatre, cinema), recreation, sport (Margaret Island) and shopping (WestEnd shopping mall). Public transport connections are nice, you can choose metroline 3, tramline no.4/6, trolly no. 76,75 and the train station is also really close.",19.04808052,19.04808052
58,2,250000,8,31250,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,3,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We are offering for sale a well-kept 88 sqm property at the corner of Dob utca and Wesselényi utca, few metres from the Great Synagogue. The street facing property is situated on the 3rd floor in a 5-storey classical style building which has got an elevator. It consists of 2 bedrooms, 2 bathrooms, a livingroom and a kitchen with dining area. Due to its central location and good layout it could be a very good investment.",19.05954326,19.05954326
59,2,284500,8,35562.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,4,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We offer for sale a recently renovated 80 sqm apartment in district 13., Balzac utca, close to the Pozsonyi út and the Danube. This is situated in a good condition classical building on the fourth floor, the windows are facing to the street, Northeast. It consists of bright living room with small balcony, kitchen and dining area, 2 separated bedrooms, bathroom, toilat and a laundry. The apartment is equipped with central heating system and air condition.",19.05419516,19.05419516
60,2,247700,10,24770,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,1,1, Courtyard,1,0,0,0,0,0,0,1,1,1,"We are offering for sale a 100 sqm (on paper 71 sqm) duplex apartment in district 1. in Zsolt utca. It is situated in a classical building on the 3rd floor. The windows are facing the courtyard. The apartment is newly renovated. It consists of a living room with American kitchen, 3 bedrooms,1 terrace,1 balcony, 2 bathrooms, and toilet.",19.02978684,19.02978684
61,2,368400,12,30700,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,3,1,1, Square,0,0,0,0,0,1,0,1,1,1,"We offer for sale a 125 sqm apartment in district 14., Ajtósi Dürer fasor. This is situated in a classical building on the third floor, the windows are facing to the Városliget. It consists of living room, 2 bedroom, 2 bathroom, open plan kitchen, wardrobe and a balcony (5sqm). The apartment is recently renovated and fully furnished, equipped with gas circo and air condition. The celling high is 3,7 meter.",19.08724512,19.08724512
62,2,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1
63,2,618600,16,38662.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,3,1,1, Street,0,0,0,0,0,0,1,1,1,1,"A luxurious beautifully renovated and restored 2-bedroom apartment is available for sale in the heart of Budapest which is situated on the 3rd floor of a beautiful classical building with elevator. It consists of a bright, centrally located living room, a large kitchen with a dining area, a bedroom with a suite bathroom (bath-tub, shower, and toilet), another bedroom with suite bathroom, a separate toilet, and a hall with large walk-in closet.",19.05341029,19.05341029
64,2,250000,8,31250,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,3,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We are offering for sale a well-kept 88 sqm property at the corner of Dob utca and Wesselényi utca, few metres from the Great Synagogue. The street facing property is situated on the 3rd floor in a 5-storey classical style building which has got an elevator. It consists of 2 bedrooms, 2 bathrooms, a livingroom and a kitchen with dining area. Due to its central location and good layout it could be a very good investment.",19.05954326,19.05954326
65,2,128500,5,25700,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We are offering for sale a one bedroom apartment in Katona József and Visegrádi utca. The street facing property is situated on the 2nd floor in a nice classical style building which has got an elevator. The flat consists of one room with gallery, livingroom, kitchen and bathroom. Common cost is 13.000 HUF. Could be a great investment.",19.05285476,19.05285476
66,2,108000,4,27000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,4,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We are offering for sale a 41 sqm apartment in district 9, Ráday utca utca next to Danube river. It is situated in a classical building on the 4th floor. The flat consists of 1 bedrooms, a living room, a kitchen, a bathroom with a toilet. The apartment is very sunny. Windows are facing to the street. Common charges: 9000 HUF /month Heating: circo heating system. Great opportunity for investment due to its perfect location. It could be a profitable investment or an ideal home as well. High rental potential. The most popular part of the district is the inner part, within the boulevard. There are a lot of places to visit in Vámház körút, Üllői út, Ferenc körút and in the area bordered by the Danube. There are several touristic sites in this part of the district, like the monumental building complex of CET Shopping and Cultural Centre, the Museum of Applied Arts and the Great Market Hall. The river bank provides a wonderful view to Gellért Hill. The area bordered by Szabadság Bridge and Petőfi Bridge has exceptionally good traffic opportunities, thanks to Fővám tér, Corvin negyed and Kálvin tér. Metro lines no. 3 and 4 have several stations here. There are a lot of universities nearby, which makes the neighborhood ideal for students.",19.06362811,19.06362811
67,2,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1
68,2,325100,9,36122.22222,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,3,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We are offering for sale a 97 sqm apartment in Királyi Pál Street, close to Kálvin Square. The street facing property is situated on the 3rd floor in a classical-style building which has got an elevator. The flat consists of 2 bedrooms, a livingroom, a wardrobe room, 2 bathroom and kitchen. Could be a great investment or ideal home as well.",19.05868496,19.05868496
69,2,160100,5,32020,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,1,1,1, Courtyard,1,0,0,0,0,0,0,1,1,1,"We are offering for sale 52 sqm recently renovated studio apartment in district 6 in Szív utca close to the Andrássy út. The courtyard facing property is situated on the first floor in a classical style building. It consists of 2 studio apartments with kitchen and bathroom. The property has a fantastic location and good transportation possibilities, which also make it easy-to-rent and easy-to-sell. It could be great opportunity for investment.",19.06896064,19.06896064
70,2,136200,7,19457.14286,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We are offering for sale a 71 sqm unrenovated apartment in district 13, Váci út near Nyugati Pályaudvar. It is situated in a classical style building on the 3rd floor. The building has got an elevator. The flat consists of 2 rooms. a kitchen, a pantry, a bathroom and a separate room for toilet. Heating: gas convector, and it has got a tiled stove too. You can remake the layout easily. Public transportation connections are good, tram line 4-6, bus number 9, Blue Metro line, and train lines can be reached easily at Nyugati Pályaudvar. It could be a profitable investment.",19.05726875,19.05726875
71,2,928800,19,48884.21053,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,5,1,1, Panoramic,0,0,0,1,0,0,0,1,1,1,"We are offering for sale a 191 sqm luxury smart home in Petőfi Sándor utca (District 5.), close to the Deák Ferenc and Ferenciek tere. The Buda hill facing property is situated on the 5th floor in a nice classical style building which has got an elevator. The flat consists of 4 rooms, a livingroom, launch, open plan kitchen, dining area, 2 bathrooms, toilet, pantry, a 12 sqm and a 24 sqm patio. The public transportation connections are superb so it could be a great investment or ideal home as well.",19.05321325,19.05321325
72,2,671500,15,44766.66667,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,0,1,1, Garden,0,0,1,0,0,0,0,1,1,1,"We are offering for sales a 150 sqm luxury apartment on Mátyás hill. The property situated on the ground floor in a newly built building which has got an elevator. The flat consists of a living room, open plan kitchen, a 40 sqm patio, a 100 sqm own garden, 4 bedrooms, 3 bathrooms, 4 toilets. There are 2 garage spots and a pantry in the price. Great opportunity for investment or a home as well.",19.01688941,19.01688941
