ID,Apartment,House,Price,Size(sqm),Price/sqm,District I,District II,District III,District IV,District V,District VI,District VII,District VIII,District IX,District X,District XI,District XII,District XIII,District XIV,District XV,District XVI,District XVII,District XVIII,District XIX,District XX,District XXI,District XXII,District XXIII,Street,Bedroom,Floor,Garage optional,Parking place optional,View,View: Courtyard,View: Hills,View: Garden,View: Panoramic,View: Danube,View: Square,View: Street,Furniture optional,Elevator optional,Air conditioner optional,Details,Longitude,Latitude,Postcode,District,Lats,Lons,Accounting,ATM,Backery,Bank,Bar,Bus station,Cafe,Clothing store,Convenience store,Department store,Doctor,Gym,Laundry,Park,Pharmacy,Physiotherapist,Police,Post office,Restaurant,School,Store,Subway,Taxi stand,Transit station,Beauty salon,Hair care,Book store,Library,Gas station,Shopping mall,Hospital,Meal delivery,Meal takeaway,Travel agency,Car repair,Car wash,Parking,Casino,Movie theater,Night clubs,Real Estate Agency
124,1,0,-1,10,-0.1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,5.0,1,1, Panoramic,0,0,0,1,0,0,0,1,1,1,"We offer a 100 sqm furnished apartment in district 6. in Podmaniczky utca. It is situated in a classical building on the 4th floor. The windows are facing the PANORAMIC view. The apartment is newly renovated. It consists of a living room with american kitchen, 3 bedrooms, 2 bathrooms and toilet, big roof terrace, jacuzzi and sauna. Common cost is 17000 HUF/month. Only long term rent!",-1.0,-1.0,-1,-1,47.51057739,19.05608858,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17,-1,,-1,2.0,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
125,1,0,-1,6,-0.166666667,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,7.0,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We are offering a renovated, furnished 1 bedroom+1 bathroom, 65 sqm apartment with balcony in Avenue Gardens. The property is facing to the street, the building has an elevator. The utilites depends on the consumption. Only for long term rent!",-1.0,-1.0,-1,-1,47.50885981,19.05414666,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20,-1,,-1,0.0,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
126,1,0,230000,6,38333.33333,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1.0,1,1, Courtyard,1,0,0,0,0,0,0,1,1,1,"We offer a 65 sqm furnished, luxury apartment in district 1. in Pauler utca. It is situated in a new building on the 1th floor. The windows are facing to the courtyard. The apartment is newly renovated. It consists of a living room with american kitchen, 2 bedroom,1 balkony, 2 bathroom and toilet. Common cost is 12000Ft/month. Extras: - security alarm - electric shutter - AC - smart TV - HI-FI system - special lights - high-end household appliances - 8 m2-es terrace - 3 rooms - carpark available - separate storage ",19.07360714,47.51504557,1068,6,47.51035273,19.06093801,20,14,10,10,17,20,20,20,2,20,14,20,7,11,,0,0.0,3,20,20,20,,0,20,20,20,10,10,20,20,20,20,0,18,20,20,20,0,20,10,20
127,1,0,-1,9,-0.111111111,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2.0,1,1, Courtyard,1,0,0,0,0,0,0,1,1,1,"We offer a 90sqm furnished minimal style luxury apartment in district 6. in Paulay Ede utca. It is situated in a classical building on the 2th floor. The windows are facing the courtyard. The apartment is newly renovated. It consists of a living room with american kitchen, 2 bedrooms, 2 bathrooms and toilet. The common cost+utilities+tv and internet+ once a week cleaning. ",-1.0,-1.0,-1,-1,47.51697109,19.05607563,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,-1,,-1,2.0,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
128,1,0,401000,8,50125.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,4.0,1,1, River Danube,0,0,0,0,1,0,0,1,1,1,"We offer a 85 sqm furnished luxury apartment in district 5. in Belgrád rakpart. It is situated in a classical building on the 4th floor. The windows are facing to the River Danube. The apartment is newly renovated. It consists of a living room with american kitchen, 2 bedrooms, 1 bathroom and toilet. Common cost is 25.000 HUF/month(water included). ",19.04808052,47.51514478,1137,13,47.55530793,18.95299278,20,20,20,20,20,20,20,20,4,20,20,20,20,20,,4,1.0,5,20,20,20,,0,20,20,20,20,18,20,20,20,20,5,20,20,20,20,0,20,10,20
129,1,0,803000,30,26766.66667,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,-1.0,1,1, Panoramic,0,0,0,1,0,0,0,1,1,1,"We offer a 337 sqm unfurnished, 4 levels, house in district 2. in Kő utca. The windows are facing to the panoramic view. It consists of a living room, american kitchen,big terrace, 8 bedrooms,balconies,3 bathrooms and toilet. Free Parking: garage or on the street. Only long term rent! ",19.05451474,47.50912523,1055,5,47.50896128,19.06480039,20,20,20,20,20,20,20,20,7,20,20,20,2,20,,2,2.0,7,20,20,20,,0,20,20,20,20,20,20,20,20,20,14,20,20,20,20,0,20,20,20
130,1,0,385000,14,27500.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,0.5,1,1, Garden,0,0,1,0,0,0,0,1,1,1,.,19.06522955,47.50926566,1064,6,47.49199631,19.05511225,20,20,20,20,20,20,20,20,6,20,20,20,16,17,,0,0.0,6,20,20,20,,0,20,20,20,20,17,20,20,20,20,8,20,20,20,20,0,20,20,20
131,1,0,578000,7,82571.42857,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1.0,1,1, Panoramic,0,0,0,1,0,0,0,1,1,1,"We offer a 70 sqm furnished apartment in district 2. in Nagybányai út. It is situated in a classical building on the first floor. The windows are facing the panoramic view. The apartment is newly renovated. It consists of a living room with american kitchen, balcony, 2 bedrooms, 1 bathroom and toilet. Only long term rent! ",19.03021062,47.49932153,1012,1,47.50901201,19.06520809,16,20,20,20,20,20,20,20,4,20,20,20,20,19,,2,1.0,6,20,20,20,,0,20,20,20,20,13,20,20,20,20,1,20,20,20,20,0,20,7,20
132,1,0,803000,10,80300.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,5.0,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We offer For rent a 5th floor duplex attic flat in a Bauhaus style house in Fejér György street. PANORAMA View to Gellért Hill silent side street with huge trees (no traffic) net 100 m2, + total of 40 m2, three terraces Rooms with SW orientation with lower level covered terrace, upper level open terrace Kitchen with view to NW's green courtyard with a separate terrace 2 bedrooms, 2 separate baths (one bath has bidet, the other has a bath, both have a shower) + separate guest toilet, alarm air conditioner electric shutter built-in safe built-in kitchen furniture common cost + heating, water and electricity consumption on a monthly basis approx. HUF 38.000 / month, ",19.05445779,47.50093069,1051,5,-1.0,-1.0,20,20,20,20,20,20,20,20,6,20,20,20,10,20,,0,2.0,7,20,20,20,,3,20,20,20,20,20,20,20,20,20,20,20,20,20,20,3,20,20,20
133,1,0,366000,12,30500.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,3.0,1,1, Panoramic,0,0,0,1,0,0,0,1,1,1,"We offer for rent a 75 sqm bright percfect penthouse apartment in 1st with panoramic view. It contains a nince living room with american kitchen, 2 bedrooms, 2 en suite bathrooms( 1 bathroom with shower the other one with hidromassage bathtube) , a 12 sqm terrace, and a washing kitchen. Aircondition, fireplace Move in from middle of September ",19.05069734,47.49217211,1052,5,-1.0,-1.0,20,20,20,20,20,20,20,20,2,20,20,20,12,20,,0,4.0,6,20,20,20,,2,20,20,20,20,15,20,20,20,20,14,20,20,20,20,3,20,20,20
134,1,0,960000,17,56470.58824,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,1.0,1,1, River Danube,0,0,0,0,1,0,0,1,1,1,"We offer a 170 sqm apartment in district 13. in Úszodaru utca. It is situated in a newly built building on the first floor. The windows are facing to the river Danube . The apartment is newly renovated. It consists of a living room, kitchen,huge balcony, 3 bedrooms, 4 bathrooms and toilet. Common cost is 80000 HUF/month.Only long term rent! ",18.95299278,47.55530793,1028,2,-1.0,-1.0,2,1,1,0,1,20,2,2,0,9,3,2,20,2,,0,4.0,0,8,10,20,,0,20,5,2,0,0,20,20,20,18,1,0,20,20,0,0,13,0,4
135,1,0,450000,9,50000.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,2.0,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We offer a 90 sqm room in district 5. in Vigyázó Ferenc street. It is situated in a classical building on the 2nd floor. The windows are facing the courtyard. The apartment is newly renovated. It consists of a 3 rooms, kitchen and 1 bathroom. Common cost is 14 500 Ft/month.",19.02946478,47.51458313,1024,2,-1.0,-1.0,20,20,20,20,20,20,20,20,1,20,20,20,8,20,,4,4.0,3,20,20,20,,0,20,20,20,16,10,20,20,20,20,0,17,20,20,17,0,20,5,20
136,1,0,385000,12,32083.33333,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,1.0,1,1, Garden,0,0,1,0,0,0,0,1,1,1,"We offer a 120 sqm unfurnished apartment in district 11. in Kelenhegyi út. It is situated in a classical building on the 1th floor. The windows are facing the garden. The apartment is newly renovated. It consists of a living room,kitchen, 3 bedrooms, erkély, 2 bathrooms and toilet. Common cost is 30000 Ft/month.Only long term rent! Garage included in the price. ",18.99231891,47.53099319,1025,2,47.51504557,19.07360714,1,1,1,2,1,20,1,3,0,20,4,7,7,2,,0,1.0,1,5,11,20,,0,20,7,2,2,2,20,20,20,20,0,2,20,20,2,0,20,1,7
137,1,0,835000,10,83500.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,0.0,1,1, Street,0,0,0,0,0,0,1,1,1,1,We offer a 100 sqm restaurant in district 3. in Bécsi út. The windows are facing to the street. The reastaurant is newly renovated. Only long term rent! ,19.05706049,47.49107624,1056,5,-1.0,-1.0,20,20,20,20,20,20,20,20,3,20,20,20,16,20,,1,2.0,4,20,20,20,,2,20,20,20,20,20,20,20,20,20,17,20,20,20,20,2,20,20,20
138,1,0,514000,5,102800.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,4.0,1,1, Garden,0,0,1,0,0,0,0,1,1,1,"We offer a newly renovated and nicely furnished spacious 1 bedroom apartment for rent in district 7., Klauzál tér. This is situated in a good quality brick building on the fourth floor (top floor), the windows are facing to the huge green garden. It consists of living room, bedroom, dining area, separated kitchen, bathroom and toilet. Andrássy út and Ringroad are within a short walking distance. Public transportation possibilities are great, tram line #4-6 and the Yellow Metro line can be reached easily. The inner part of the 7th district is one of the most dynamically developing areas of Budapest with several music clubs, restaurants and coffee houses. One of the most popular entertainment areas of the city center, Gozsdu garden is also here. The most famous touristic site of the district is the Dohány Street Synagogue. Thanks to the easy availability of Deák Ferenc tér and Astoria 3 metro lines and several tram and trolley lines are only a few minutes away.",19.03175558,47.50046679,1012,1,-1.0,-1.0,15,20,20,20,20,20,20,20,3,20,20,20,2,20,,2,1.0,6,20,20,20,,0,20,20,20,20,11,20,20,20,20,1,20,20,20,20,0,20,7,20
139,1,0,1000000,14,71428.57143,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,4.0,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We offer for rent a 142 sqm luxury apartment in district 13, close to Pozsonyi út. This is situated in an imposing classical building on the 4th floor, the windows are facing to the street, and to the Szent István Park. It consists of living room, 2 bedrooms, bathroom and a kitchen with dining area. The apartment is renovated and equipped with gas ""circo"". The common cost is 50.000 Ft. Partly view to Duna. Exposure: southern. It has got garage, wich is included in the price. Public transportation connections are good, tram line 4-6, trolleys can be reached easily, and the Szent Istvan Park and Duna are near. Great opportunity for an ideal home due to its perfect location and exclusive layout and design. ",19.06340633,47.54860403,1138,13,47.51514478,19.04808052,7,11,3,13,3,14,9,19,0,20,1,14,0,3,,1,1.0,1,20,8,20,,0,18,9,6,1,1,20,20,20,20,0,3,20,20,6,0,20,2,3
140,1,0,482000,6,80333.33333,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2.0,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We offer a 64 sqm unfurnished apartment in district 5. in Nyugati tér. It is situated in a classical building on the 2th floor. The windows are facing the street. It consists of a living room, kitchen, 1 bedroom, 1 bathroom and toilet. Common cost is 10000 Ft/mont(water included).Only long term rent! ",19.04687251,47.50265578,1054,5,47.50912523,19.05451474,20,20,20,20,20,20,20,20,5,20,20,20,1,20,,0,1.0,7,20,20,20,,1,20,20,20,20,20,20,20,20,20,13,20,20,20,20,3,20,20,20
141,1,0,642000,6,107000.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2.0,1,1, Street,0,0,0,0,0,0,1,1,1,1,"Our Bank utca (street) LUXURY 61 sq/m furnished apartment is centrally located in the most elegant and desired section of Budapest, in the very heart of District 5. It is on the 2nd floor (two above ground level) in a classical World Heritage palace-style building. Three double height windows face the street and one the courtyard providing for excellent flow, light, and good cross-ventilation. The apartment is newly renovated and air conditioned. It has a living room, kitchen, one bedroom, one bathroom and a separate toilet room, as well as a walk-in closet and pantry closet. Included are a washer & drier, dishwasher, plenty of storage and other amenities, large panel TV, a spectacular parquet floor, beautiful moldings, and four meter ceiling height. The centrally located flat is available immediately until end June and again for about 10 months from September until early July every year. The building is in the BASILICA and Liberation Square (Szabadság Tér) area near the Parliament, next to the Budapest Stock Exchange, the Hungarian Treasury, the gorgeous Inner City (HOLD utca) Market, American Embassy, and quite close to the Opera & Theater District...and even walking distance to the bridge to Buda. It is on a quiet street but within a two minute's walk are many restaurants and cafes, nearby is a supermarket and pharmacy, Budapest's best medical center, subways and other public transportation, and amenities that provide for unlimited conveniences. To mark its position in the hierarchy of Budapest's quality real estate, this superbly-laid-out flat designed by a renowned architectural firm was published in several of Hungary's top architectural and decorator magazines, including the 2017/4 of Oktogon DECO! https://reklektik.com/references/harmonious-eclecticism-modern-and-elegant-flat-bank-street ",19.04301399,47.48445206,1118,11,47.50926566,19.06522955,14,19,12,8,20,20,20,18,1,20,20,20,0,19,,1,2.0,2,20,20,20,,0,20,20,20,12,7,20,20,20,20,1,15,20,20,9,0,20,6,19
142,1,0,320000,9,35555.55556,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2.0,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We offer a 90 sqm furnished apartment in district 5. in Bécsi utca. It is situated in a classical building on the 2th floor. The windows are facing the street. The apartment is newly renovated. It consists of a living room with american kitchen, 2 bedrooms, 1 bathroom and toilet. Common cost is 39107 Ft/month.Only long term rent! ",19.03636857,47.53094982,1034,3,47.49932153,19.03021062,18,13,14,15,15,20,17,20,0,20,20,18,14,19,,0,2.0,2,20,20,20,,0,20,20,20,6,2,20,20,20,20,3,14,20,20,14,0,20,10,20
143,1,0,193000,8,24125.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,3.0,1,1, Street,0,0,0,0,0,0,1,1,1,1," Ideal two bedroom, fully furnished apartment with AC in residential new development, Erkel Ház on the third Floor. It consists of open plan, large, bright living/dining room with fully equipped kitchen (oven, hob, microwave, fridge, toaster, kettle) Both bedrooms are with double bed, wardrobe and nighstands. The Erkel Ház is located in District 8, in one of the most rapidly developing center areas of Budapest. The development benefits from being the heart of the city, but other advantages such as the excellent public transportation or the existence of a very well kept park in the immediate neighborhood make the project even more attractive. Also a kindergarten, a small chapel, a pensioner club and other state institutes are around. Utility 75000 HUF/month ",19.06192506,47.50094519,1077,7,47.50093069,19.05445779,20,20,20,20,20,20,20,20,7,20,20,20,20,20,,0,0.0,7,20,20,20,,3,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,20,20,20
144,1,0,990000,9,110000.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,5.0,1,1, Street,0,0,0,0,0,0,1,1,1,1," We offer a 97 sqm furnished apartment with Air conditioning in district 5, in Károly Körút. It is situated in a classical building on the 5th floor. The windows are facing to the streetd. The apartment is newly renovated. It consists of a living room, kitchen, 2 bedrooms, 1 bathroom and toilet. Utilities is fixed 200 Euros.. ",19.04951205,47.518719899999994,1137,13,47.49217211,19.05069734,20,20,20,20,20,20,20,20,4,20,20,20,8,20,,4,4.0,3,20,20,20,,0,20,20,20,20,5,20,20,20,20,5,20,20,20,20,0,20,9,20
145,1,0,250000,8,31250.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2.0,1,1, Courtyard,1,0,0,0,0,0,0,1,1,1," A just renovated flat which has 2 bedrooms, 2 bathrooms and a spacious kitchen with living room. The flat is 78 m2. The flat is near to the Vörösmarty square and to the Fashion street also. The Elisabeth-bridge, Chain-bridge, the Saint Stephen's Basilica and the Grasham Palace are just a few minutes far from the flat. The subway is also near to the flat. The Deák Ferenc square can be reached by a 2 minute walk. This is a very common and important interchange with which the whole capital can be seen. There is an air conditioning system and free Wifi also. You can watch hungarian and international programs on the televisions. ",19.05363704,47.511505,1132,13,47.55530793,18.95299278,20,20,20,20,20,20,20,20,7,20,20,20,0,20,,4,1.0,6,20,20,20,,0,20,20,20,20,20,20,20,20,20,11,20,20,20,20,0,20,20,20
146,1,0,482000,7,68857.14286,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2.0,1,1, Street,0,0,0,0,0,0,1,1,1,1,"In the heart of Budapest, on the pedestrian Váci utca (District V.), near Pesti Theatre and close to the Danube we offer for rent this spacious 71sqm 1 bedroom property. The property is situated on the 2nd floor in a beautiful classical building which is a historical monument. There is a bathroom and a separate toilet as well. There is no lift in the building. Great location, excellent layout, nice property.",19.052135,47.50491715,1054,5,47.51458313,19.02946478,20,20,20,20,20,20,20,20,4,20,20,20,0,20,,0,2.0,8,20,20,20,,1,20,20,20,20,20,20,20,20,20,18,20,20,20,20,3,20,20,20
147,1,0,546000,5,109200.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3.0,1,1, Courtyard,1,0,0,0,0,0,0,1,1,1,"Very lovely, large, bright, fourth thirdfloor 1bedrrom apartment with AC now available in residential new development, Erkel Haz with very good location. It consists of entrance hall, large living/dining room, balcony, bedroom, separate kitchen (fully equipped with oven, hob, extractor fan, fridge, microwave) and bathroom with bath and washing machine. Utility 60000HUF/month Erkel Ház is located in District 8, in one of the most rapidly developing center areas of Budapest. The development benefits from being the heart of the city, but other advantages such as the excellent public transportation or the existence of a very well kept park in the immediate neighborhood make the project even more attractive. Also a kindergarten, a small chapel, a pensioner club and other state institutes are around. ",19.05080367,47.49735136,1051,5,47.53099319,18.99231891,20,20,20,20,20,20,20,20,5,20,20,20,0,20,,0,1.0,5,20,20,20,,2,20,20,20,20,20,20,20,20,20,17,20,20,20,20,3,20,20,20
148,1,0,200000,5,40000.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,4.0,1,1, Courtyard,1,0,0,0,0,0,0,1,1,1,"We offer a 59 sqm furnished apartment in district 7. in Dohány utca. It is situated in a classical built building on the 4th floor. The windows are facing the street and the bedroom to the courtyard. The apartment is newly renovated. It consists of a living room with dining room, 1 bedrooms, 1 bathroom and a separet kitchen. Common cost is 31000 Ft/month. it includes the heathing as well! The apartment is available until mid-June!",19.07967131,47.49660742,1081,8,47.49107624,19.05706049,15,20,20,19,20,20,20,20,5,20,20,20,15,20,,1,2.0,4,20,20,20,,0,20,20,20,20,12,20,20,20,20,7,20,20,20,20,0,20,20,20
149,1,0,289000,11,26272.72727,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,2.0,1,1, Panoramic,0,0,0,1,0,0,0,1,1,1,"We offer an apartment in district 12, Kútvölgyi út. It is situated on the ground floor. It consist of 3 bedroom, living room with open plan kitchen, 2 bathroom, storage and balcony with panoramic view to Buda Hills. The apartment is equipped, unfurnished, but upon request furnished. It comes with garage.",19.05717219,47.4977993,1075,7,47.50046679,19.03175558,20,20,20,20,20,20,20,20,7,20,20,20,20,20,,1,5.0,6,20,20,20,,3,20,20,20,20,20,20,20,20,20,20,20,20,20,20,3,20,20,20
150,1,0,580000,7,82857.14286,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1.0,1,1, Street,0,0,0,0,0,0,1,1,1,1,"Fantastic luxury apartment at the Opera for rent. 1 bedroom, private terrace, parking and breathtaking view! Fully renovated and furbished on the highest standard.",19.04984134,47.49693638,1051,5,47.54860403,19.06340633,20,20,20,20,20,20,20,20,3,20,20,20,8,20,,0,2.0,5,20,20,20,,2,20,20,20,20,16,20,20,20,20,15,20,20,20,20,3,20,20,20
151,1,0,257000,-1,-257000.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,0,0,0,0,0,0,0,-1,-1,-1,-1,19.0511104,47.49527665,1052,5,47.50265578,19.04687251,20,20,20,20,20,20,20,20,2,20,20,20,7,20,,0,1.0,6,20,20,20,,2,20,20,20,20,18,20,20,20,20,17,20,20,20,20,3,20,20,20
152,1,0,180000,13,13846.15385,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,3.0,1,1, Courtyard,1,0,0,0,0,0,0,1,1,1,"We offer a 130 sqm renovated apartment in district 5apartment close to the Deák tér. It is situated in a good condition classical building on the third floor.The public transportation is excellent. The property consist of, bathroom, separate toilette, living room, dining aria, separate kitchen, 2 bedrooms. The common cost : 35.000 HUF/month. The utilities are depending on the using amount. Only long term rent!",19.07982076,47.4964945,1081,8,47.48445206,19.04301399,15,20,20,19,20,20,20,20,5,20,20,20,16,20,,1,0.0,4,20,20,20,,0,20,20,20,20,12,20,20,20,20,7,20,20,20,20,0,20,20,20
153,1,0,185000,10,18500.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1.0,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We are offering for rent a 105 sqm fully furnished apartment in district IX, in Lónyay utca next to Bakts tér and near Boráros tér and Fővám tér. It is situated in a classical, eclektical style building on the 1st, floor. The building has got an elevator, and still in really nice condition. The flat consists of 2 full size, and one half size bedroom, a living room, a kitchen with dining area, 2 bathroom and a separate toilet. The apartment is very sunny. It has got alarm system and air conditioner. Windows are facing to the street Exposure: western Other features: high ceiling, new wooden windows, antique design. Common charges: 22 000 HUF Public transportation connections are nice, tram line 4-6, and 2 tram, and Bluew Metro line can be reached easily. Danube only 100 meter, so easily reachable by walking. ",19.06188215,47.49910407,1075,7,47.53094982,19.03636857,20,20,20,20,20,20,20,20,7,20,20,20,7,20,,1,1.0,8,20,20,20,,3,20,20,20,20,20,20,20,20,20,20,20,20,20,20,2,20,20,20
154,1,0,610000,12,50833.33333,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,2.0,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We offer an apartment in district 7. Károly körút. This is situated on the first floor. The windows are facing the street. It has an open kitchen with livingroom, 3 bedrooms, 2 bathrooms and 2 balconys with wonderful lookout over the Zsinagoga.",18.99697269,47.51300509,1125,12,47.50094519,19.06192506,3,7,4,3,2,20,4,2,1,20,19,8,4,5,,1,4.0,1,20,20,20,,0,20,10,3,0,1,20,20,20,20,0,3,20,20,4,0,20,0,7
155,1,0,482000,7,68857.14286,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,6.0,1,1, Street,0,0,0,0,0,0,1,1,1,1,"Very lovely, large, bright, on th 6th Floor 1bedrrom apartment with AC now available in residential new development, Erkel Haz with very good location. It consists of entrance hall, large living/dining room, balcony, bedroom, separate kitchen (fully equipped with oven, hob, extractor fan, fridge, microwave) and bathroom with bath and washing machine. Utility: 60000 HUF/month Erkel Ház is located in District 8, in one of the most rapidly developing center areas of Budapest. The development benefits from being the heart of the city, but other advantages such as the excellent public transportation or the existence of a very well kept park in the immediate neighborhood make the project even more attractive. Also a kindergarten, a small chapel, a pensioner club and other state institutes are around ",19.05688251,47.50484467,1066,6,47.518719899999994,19.04951205,20,20,20,20,20,20,20,20,5,20,20,20,20,20,,0,4.0,9,20,20,20,,2,20,20,20,20,20,20,20,20,20,19,20,20,20,20,1,20,20,20
156,1,0,-1,5,-0.2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1.0,1,1, Courtyard,1,0,0,0,0,0,0,1,1,1,"We are offering for rent a 57 sqm apartment in district 6, Lovag utca. It consists of 2 bedrooms and 1 bathroom. It is situated in a modern, newly built building. Available: 2016.08.30-2017.03.31. ",-1.0,-1.0,-1,-1,47.511505,19.05363704,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,,-1,0.0,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
