ID,Apartment,House,Price,Size(sqm),Price/sqm,District I,District II,District III,District IV,District V,District VI,District VII,District VIII,District IX,District X,District XI,District XII,District XIII,District XIV,District XV,District XVI,District XVII,District XVIII,District XIX,District XX,District XXI,District XXII,District XXIII,Street,Bedroom,Floor,Garage optional,Parking place optional,View,View: Courtyard,View: Hills,View: Garden,View: Panoramic,View: Danube,View: Square,View: Street,Furniture optional,Elevator optional,Air conditioner optional,Details,Longitude,Latitude,Postcode,District
93,1,0,-1,16,-0.0625,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,1,1,1, Panoramic,0,0,0,1,0,0,0,1,1,1,"We offer a 160 sqm luxury apartment in district 2. in Eurodomb Lakópark. It is situated in a nice building on the 1th floor. Windows offer a panoramic view. The apartment is newly built. It consists of a living room with kitchen, 4 bedrooms, 2 bathrooms and toilet. Common cost, utilities and double garage usage are all included in the price. ",-1,-1,-1,-1
94,1,0,240000,10,24000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We are offering for rent a 105 sqm fully furnished apartment in district IX, in Lónyay utca next to Bakts tér and near Boráros tér and Fővám tér. It is situated in a classical, eclektical style building on the 1st, floor. The building has got an elevator, and still in really nice condition. The flat consists of 2 full size, and one half size bedroom, a living room, a kitchen with dining area, 2 bathroom and a separate toilet. The apartment is very sunny. It has got alarm system and air conditioner. Windows are facing to the street Exposure: western Other features: high ceiling, new wooden windows, antique design. Common charges: 22 000 HUF Public transportation connections are nice, tram line 4-6, and 2 tram, and Bluew Metro line can be reached easily. Danube only 100 meter, so easily reachable by walking. ",19.01509906,47.48749048,1124,12
95,1,0,-1,11,-0.090909091,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,5,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We offer for rent a 2-storey apartment in the Tompa Street. There is a living room, a kitchen, a wardrobe, a toilet, a 2 bedrooms, an upper bathroom with toilet , 3 bedrooms. They are balconies on both level. Common cost: 101,000 HUF / month (with water and heating) ( Central heating) Available from 10th October. ",-1,-1,-1,-1
96,1,0,546000,5,109200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,5,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We offer a 59 sqm furnished apartment in district 5, in Honvéd street. It is situated in a classical building on the 5th floor. The windows are facing to the street. The apartment is newly renovated. It consists of a living room, kitchen, 1 bedroom, 1 bathroom and toilet. Common cost is 28 000 HUF/month (includes water fee). Utilities depend on the used amount. Only long term rent. ",19.05080367,47.49735136,1051,5
97,1,0,674000,14,48142.85714,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,4,1,1, Street,0,0,0,0,0,0,1,1,1,1,"Welcome to this spectacular newly made luxury duplex penthouse. Excellent located in a house from 1880s with decorative details at Térez körut with windows looking at Király utca. The duplex penthouse has the size of 133 m2 and a terrace of 32 m2 (This means a total of 149 m2 in the apartments papers since you add half the size of the terrace). The apartment has a kitchen open with the living room, two bedroom, three bathrooms and an outdoor jacuzzi on the terrace. Minimalistic kitchen equipped with white LG HI-MACS work top. Living room with 5, 6 meter plus ceilings and huge windows. The master bedroom suite has hotel feeling and is open with the bathroom. The apartment has wooden floors, air-conditions, alarm system and built in multiroom audio system (8 pair of speakers built in the celling). The terrace is perfect for relaxing in the jaccuzzi or entertaining. Nerby a garageplace is inluded in the apartment. Very close to Octogon, Liszt Ferenc tér, Andrássy út and public communication. In the neighborhood you find a lot of popular restaurants. Internet, cable-TV, phone line, cleaning and washing service can be arranged for an extra fee. The apartment can be rented with or without furniture.",18.97188867,47.5225264,1021,2
98,1,0,578000,13,44461.53846,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,3,1,1, Courtyard,1,0,0,0,0,0,0,1,1,1,"We offer a 130 sqm renovated apartment in district 5apartment close to the Deák tér. It is situated in a good condition classical building on the third floor.The public transportation is excellent. The property consist of, bathroom, separate toilette, living room, dining aria, separate kitchen, 2 bedrooms. The common cost : 35.000 HUF/month. The utilities are depending on the using amount. Only long term rent!",19.06342281,47.48422104,1093,9
99,1,0,482000,13,37076.92308,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,5,1,1, Panoramic,0,0,0,1,0,0,0,1,1,1,"We are offering for rent a 130 sqm renovated, partly furnished apartment in Stollár Béla utca, district V opposite with the Olympic Park. It is situated in a classical style building on the 5th floor. The flat consists of 4 bedrooms, a living room with dining area and kitchen, 2 bathrooms, 2 toilets. Windows offers a half-panoramic view to the River Danube, the Halászbástya, and to the top of the building of Parliament. Common charges: 30 500 HUF/month includes unlimited water usage and caretaker service. Heating: Central heating, around 25 000 HUF/month. ",19.07102718,47.4831226,1094,9
100,1,0,260000,14,18571.42857,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,4,1,1, Street,0,0,0,0,0,0,1,1,1,1,"Three bedroom luxury apartment on Egyetem Square. Unique 3 bedroom, fully refurbished, furnished apartment on the regenerated Kecskeméti street is available for rent. The level of brightness of the 4th floor flat is stunning, overlooking the ELTE University and the nicely tiled suare! As part of the Heart of Budapest rejuvenation program the car traffic is limited, the pedestrian and bicycle facilities are modernised on the street. The park lavish with flowers called Károlyi Garden – closed for the night, with playground for children in it – is just 1 minute away. Both the facade and the inner courtyard of the building is in good condition. The refurbishment of the apartment was finished in April 2011, completely rewired, the heating system upgraded to modern standards, all the tiling is brand new. The newly built design kithchen furniture is fully equipped with accessories and machinery. The 30sqm main bathroom is spectecular, consisting of an infra sauna and a corner tub as well. All bedrooms have separate entrances, one from the living room, the other through the wardrobe corridor. The en-suite main bedroom has direct connection to the second bathroom. Another extra feature is the spacious bicycle storage within the apartment.",19.04804195,47.51081654,1055,5
101,1,0,963000,6,160500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We offer a 60 sqm furnished apartment in district 2. in Keleti Károly utca. It is situated in a classical building on the 1st floor. The windows are facing the street. The apartment is newly renovated. It consists of a living room with american kitchen, 1 bedroom, 1 bathroom and toilet. Common cost is 18000 HUF/month (water included). Only long term rent! ",19.06411375,47.50513458,1067,6
102,1,0,560000,8,70000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We are offering for rent in diplomatic quarter an 89 sqm double balcony flat on Andrassy road, in district 6. Furnished by sophisticated furniture, equipped kitchen, living room + a bedroom, dining area, separate toilet and bathroom. It has central heating, the total utility fee is around 40 000 HUF/month which includes the unlimited water consumption and common cost too.",19.05075141,47.4974499,1051,5
103,1,0,482000,20,24100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,1,1, Garden,0,0,1,0,0,0,0,1,1,1,"We offer a 200 sqm furnished luxury duplex apartment in district 11. in Kelenhegyi út. It is situated in a classical building on the ground. The windows are facing the garden. The apartment is newly renovated. It consists of a 2 living rooms, american kitchen, 3 bedrooms,1 big balcony(15m2), 2 bathrooms and toilet. Common cost with utilities is 50.000 Ft/month. Free parking!",19.04497499,47.51236134,1055,5
104,1,0,578000,7,82571.42857,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,1,1, Courtyard,1,0,0,0,0,0,0,1,1,1,"We offer a 72 sqm furnished apartment in district I. in Számadó utca. It is situated in a classical building on the 2th floor. The windows are facing the courtyard. The apartment is newly renovated. It consists of a living room with american kitchen,balcony, 2 bedrooms, 2 bathrooms and toilet. Common cost is 25000 Ft/month.Only long term rent! ",19.05806268,47.49217392,1053,5
105,1,0,321000,6,53500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,1,1, Street,0,0,0,0,0,0,1,1,1,1,"Our Bank utca (street) LUXURY 61 sq/m furnished apartment is centrally located in the most elegant and desired section of Budapest, in the very heart of District 5. It is on the 2nd floor (two above ground level) in a classical World Heritage palace-style building. Three double height windows face the street and one the courtyard providing for excellent flow, light, and good cross-ventilation. The apartment is newly renovated and air conditioned. It has a living room, kitchen, one bedroom, one bathroom and a separate toilet room, as well as a walk-in closet and pantry closet. Included are a washer & drier, dishwasher, plenty of storage and other amenities, large panel TV, a spectacular parquet floor, beautiful moldings, and four meter ceiling height. The centrally located flat is available immediately until end June and again for about 10 months from September until early July every year. The building is in the BASILICA and Liberation Square (Szabadság Tér) area near the Parliament, next to the Budapest Stock Exchange, the Hungarian Treasury, the gorgeous Inner City (HOLD utca) Market, American Embassy, and quite close to the Opera & Theater District...and even walking distance to the bridge to Buda. It is on a quiet street but within a two minute's walk are many restaurants and cafes, nearby is a supermarket and pharmacy, Budapest's best medical center, subways and other public transportation, and amenities that provide for unlimited conveniences. To mark its position in the hierarchy of Budapest's quality real estate, this superbly-laid-out flat designed by a renowned architectural firm was published in several of Hungary's top architectural and decorator magazines, including the 2017/4 of Oktogon DECO! https://reklektik.com/references/harmonious-eclecticism-modern-and-elegant-flat-bank-street ",19.02590624,47.51380161,1022,2
106,1,0,230000,9,25555.55556,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We are offering a renovated, furnished 3 bedrooms+2 bathrooms, 97 sqm apartment in Paulay Ede street. The property is facing to the street, the building has an elevator. The common cost is: 20 000 HUF, the utilites depends on the consumption. Only for long term rent!",19.07360714,47.51504557,1068,6
107,1,0,770000,5,154000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,1,1, Courtyard,1,0,0,0,0,0,0,1,1,1,"A beautifully restored listed building with many original features, located in the heart of the 5th district close to the river. 24 hour English speaking New York stlye concierge. Well appointed, fully equipped, high ceiling apartments. This apartment has a bedroom and a living room, it is on the second floor. The apartment is fully furnised and has very good public tarnsportation connections. The two most important underground lines are both only 10 minutes walk. Walk along Dunakorzo (Danube Promenade) and enjoy the beautiful view of the Danube and the Castle Hill. In district 5 there are several hotels, most of them are luxury 5 star ones. They utilize the great location and the wonderful panorama of the river and the Buda Hills.",19.04619659,47.48277762,1118,11
108,1,0,635000,10,63500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,0,1,1, Garden,0,0,1,0,0,0,0,1,1,1,"Fully furnished newly built 2-bed prestigious apartment in Hárshegyi park close to Budakeszi út. Ideal for a family the property has a nice, public garden and playgound for kids. The street is a quiet cul de sac. The property benefits from underfloor heating system which is quite economical. Viewing is a must!",19.03699661,47.48774061,1016,1
109,1,0,482000,4,120500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We offer for rent a 1 bedroom luxury apartment in Székely Bertalan Street. Property features	Tailor made built in furniture	Luxury double beds delivered by the manifacturer of 5* hotels	Fully eqipped apartmetns ready to move in	Underground parking area with bycicle storage	Roof terrace with sun beds and grill oven	Romantic inner garden	100 m2 retail unit available for coffee shop or catering function Average common cost: 120 €/ month	Average utiltiy cost: 80 €/ month Welcome to Budapest’s most desirable new luxury rental apartments. Art Homes is the new 60 units luxury building that puts you exactly where you want to be — in a breathtaking home with beautiful parks and museums at your doorstep. The building is close to the UNESCO world heritage protected Andrássy Avenue with unique atmosphere and picturesque architecture. Art Home’s enviable location offers apartments with excellent public transportation, few steps away from the famous West End train station, with several bus, metro and tram connections, also steps away from West End Shopping Center offering a large selection of shops, pharmacy, grocery and restaurants. Art Homes feature beautiful garden, street and city views. Plus hedonist’s feast of urban delights right on your doorstep – a short walk away, the buzz of Budapest night life, cafes, bars and nightspots wait for you. Condominium services:	High speed internet Satellite TV with 150 international channels 	24/7 Security service 	On site technical maintenance 	On site cleaning service 	0/24 English speaking assistance ",19.052135,47.50491715,1054,5
110,1,0,546000,14,39000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,4,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We offer a 140 sqm unfurnished apartment in district 5. in Október 6 utca. It is situated in a classical building on the 4th floor. The windows are facing the street. The apartment is newly renovated. It consists of a living room, kitchen, 3 bedrooms, 1 bathroom and toilet. Common cost is 67000 Ft/month(heating included).Only long term rent!",19.05635723,47.50193448,1065,6
111,1,0,257000,12,21416.66667,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,1,1, Panoramic,0,0,0,1,0,0,0,1,1,1,.,19.04645408,47.50240934,1054,5
112,1,0,482000,6,80333.33333,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We offer a 65 sqm furnished apartment in district 6. in Teréz körút. It is situated in a classical building on the 2th floor. The windows are facing the street. The apartment is newly renovated. It consists of a living room,kitchen, 1 bedroom, 1 bathroom and toilet. Common cost with utilities: ~40000 Ft/month.Only long term rent! ",18.96362747,47.52732264,1021,2
113,1,0,257000,5,51400,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We offer a 51 sqm furnished luxury apartment in district 6. in Podmaniczky utca. It is situated in a classical building on the 1th floor. The windows are facing the street. The apartment is newly renovated. It consists of a living room with american kitchen, 1 bedroom with balcony, 1 bathroom and toilet. Common cost is 8000 Ft/month.Only long term rent! ",19.06760905,47.51357246,1062,6
114,1,0,850000,7,121428.5714,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,5,1,1, Street,0,0,0,0,0,0,1,1,1,1,"New built, top floor apartment available for rent in Csengery street District VI., right next to Nyugati railway station and Teréz boulevard. The developer has renovated the building and the facade, elevator also has been installed. The apartment consists a living room,2 bedrooms, separate kitchen, separate toilet, bathroom. There is a third room (small one) that can be used as a small bedroom or office room. The apartment is fully furnished, equipped and air conditioned. Andrássy út, which is a UNESCO World Heritage Site, is easy to reach from here. There are several coffee houses, restaurants and pedestrian areas in the district. Classical-style villas, embassies are located here mostly. The Heroes’ Square is also nearby, which is one of the most popular touristic sites of district 6. Városliget (City Park) provides several sport and entertainment opportunities (Museum of Fine Arts, Széchenyi Thermal Bath, Budapest Zoo and Botanical Garden). The district provides exceptionally good traffic opportunities: metro line no. 1, tram line no. 4 and 6., trolley line no. 76, train (Nyugati railway station).",19.04952253,47.50182948,1051,5
115,1,0,400000,5,80000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,1,1, Courtyard,1,0,0,0,0,0,0,1,1,1,"We offer a 59 sqm apartment in district 13. in Kresz Géza utca. It is situated in a classical building on the 2th floor. The windows are facing to the courtyard. The apartment is newly renovated. It consists of a living room with american kitchen, 2 bedrooms, 1 bathroom and toilet. Only long term rent! ",19.06126981,47.50579877,1066,6
116,1,0,250000,30,8333.333333,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,-1,1,1, Panoramic,0,0,0,1,0,0,0,1,1,1,"We offer a 337 sqm unfurnished, 4 levels, house in district 2. in Kő utca. The windows are facing to the panoramic view. It consists of a living room, american kitchen,big terrace, 8 bedrooms,balconies,3 bathrooms and toilet. Free Parking: garage or on the street. Only long term rent! ",19.05608858,47.51057739,1065,6
117,1,0,321000,5,64200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,6,1,1, Garden,0,0,1,0,0,0,0,1,1,1,"Spacious 1 bedroom apartment located in this superbly appointed apartment building on Andrássy Avenue. As a resident in Avenue Gardens you will benefit from reception, 24 hour security. underground parking is otional. The building places you walking distance from all the celebrated attractions of the city and is well connected by public transport, with access to the Millennium underground almost at your doorstep. rent 1397 Eur including VAT plsu utility.",19.05414666,47.50885981,1055,5
118,1,0,273000,9,30333.33333,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,4,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We offer a 94 sqm furnished luxury apartment in district 5. in Veres Pálné utca. It is situated in a classical building on the 4th floor. The windows are facing the street. The apartment is newly renovated. It consists of a living room with american kitchen, 3 bedrooms, 2 bathrooms and toilet. Common cost is 16450 Ft/month.",19.06093801,47.51035273,1067,6
119,1,0,209000,5,41800,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,5,1,1, Garden,0,0,1,0,0,0,0,1,1,1,"Spacious 1 bedroom apartment located in this superbly appointed apartment building on Andrássy Avenue. As a resident in Avenue Gardens you will benefit from the use of its reception, 24 hour security and underground parking. The building places you walking distance from all the celebrated attractions of the city and is well connected by public transport, with access to the Millennium underground almost at your doorstep. ",19.05607563,47.51697109,1136,13
120,1,0,960000,-1,-960000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,-1,-1,-1,-1,18.95299278,47.55530793,1028,2
121,1,0,417000,-1,-417000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,-1,-1,-1,-1,19.06480039,47.50896128,1064,6
122,1,0,594000,8,74250,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We are offering for rent in diplomatic quarter an 89 sqm double balcony flat on Andrassy road, in district 6. Furnished by sophisticated furniture, equipped kitchen, living room + a bedroom, dining area, separate toilet and bathroom. It has central heating, the total utility fee is around 40 000 HUF/month which includes the unlimited water consumption and common cost too.",19.05511225,47.49199631,1053,5
123,1,0,385000,11,35000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,4,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We are offering for rent a 113 sqm renovated luxury apartment in Hollán Ernő street, district 13. It is situated on the 4th floor of a classical building. The flat consists of two bedrooms, a livingroom, a kitchen, a dining area, 2 bathrooms, a toilet. In the bathroom a finnish sauna had been installed and a hydromassage bathtuband shower also. Spacious, comfy, and really bright apartment what is only waiting for its next tenants. A few minutes walk from river Danube, it has a great neighbourhood with restaurants, bars and coffee house.It offers numerous possibilities for entertaining(theatre, cinema), recreation, sport (Margaret Island) and shopping (WestEnd shopping mall). Public transport connections are nice, you can choose metroline 3, tramline no.4/6, trolly no. 76,75 and the train station is also really close.",19.06520809,47.50901201,1064,6
124,1,0,-1,10,-0.1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,5,1,1, Panoramic,0,0,0,1,0,0,0,1,1,1,"We offer a 100 sqm furnished apartment in district 6. in Podmaniczky utca. It is situated in a classical building on the 4th floor. The windows are facing the PANORAMIC view. The apartment is newly renovated. It consists of a living room with american kitchen, 3 bedrooms, 2 bathrooms and toilet, big roof terrace, jacuzzi and sauna. Common cost is 17000 HUF/month. Only long term rent!",-1,-1,-1,-1
125,1,0,-1,6,-0.166666667,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,7,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We are offering a renovated, furnished 1 bedroom+1 bathroom, 65 sqm apartment with balcony in Avenue Gardens. The property is facing to the street, the building has an elevator. The utilites depends on the consumption. Only for long term rent!",-1,-1,-1,-1
126,1,0,230000,6,38333.33333,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,1,1, Courtyard,1,0,0,0,0,0,0,1,1,1,"We offer a 65 sqm furnished, luxury apartment in district 1. in Pauler utca. It is situated in a new building on the 1th floor. The windows are facing to the courtyard. The apartment is newly renovated. It consists of a living room with american kitchen, 2 bedroom,1 balkony, 2 bathroom and toilet. Common cost is 12000Ft/month. Extras: - security alarm - electric shutter - AC - smart TV - HI-FI system - special lights - high-end household appliances - 8 m2-es terrace - 3 rooms - carpark available - separate storage ",19.07360714,47.51504557,1068,6
127,1,0,-1,9,-0.111111111,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,1,1, Courtyard,1,0,0,0,0,0,0,1,1,1,"We offer a 90sqm furnished minimal style luxury apartment in district 6. in Paulay Ede utca. It is situated in a classical building on the 2th floor. The windows are facing the courtyard. The apartment is newly renovated. It consists of a living room with american kitchen, 2 bedrooms, 2 bathrooms and toilet. The common cost+utilities+tv and internet+ once a week cleaning. ",-1,-1,-1,-1
128,1,0,401000,8,50125,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,4,1,1, River Danube,0,0,0,0,1,0,0,1,1,1,"We offer a 85 sqm furnished luxury apartment in district 5. in Belgrád rakpart. It is situated in a classical building on the 4th floor. The windows are facing to the River Danube. The apartment is newly renovated. It consists of a living room with american kitchen, 2 bedrooms, 1 bathroom and toilet. Common cost is 25.000 HUF/month(water included). ",19.04808052,47.51514478,1137,13
129,1,0,803000,30,26766.66667,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,-1,1,1, Panoramic,0,0,0,1,0,0,0,1,1,1,"We offer a 337 sqm unfurnished, 4 levels, house in district 2. in Kő utca. The windows are facing to the panoramic view. It consists of a living room, american kitchen,big terrace, 8 bedrooms,balconies,3 bathrooms and toilet. Free Parking: garage or on the street. Only long term rent! ",19.05451474,47.50912523,1055,5
130,1,0,385000,14,27500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,0.5,1,1, Garden,0,0,1,0,0,0,0,1,1,1,.,19.06522955,47.50926566,1064,6
131,1,0,578000,7,82571.42857,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,1,1, Panoramic,0,0,0,1,0,0,0,1,1,1,"We offer a 70 sqm furnished apartment in district 2. in Nagybányai út. It is situated in a classical building on the first floor. The windows are facing the panoramic view. The apartment is newly renovated. It consists of a living room with american kitchen, balcony, 2 bedrooms, 1 bathroom and toilet. Only long term rent! ",19.03021062,47.49932153,1012,1
132,1,0,803000,10,80300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,5,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We offer For rent a 5th floor duplex attic flat in a Bauhaus style house in Fejér György street. PANORAMA View to Gellért Hill silent side street with huge trees (no traffic) net 100 m2, + total of 40 m2, three terraces Rooms with SW orientation with lower level covered terrace, upper level open terrace Kitchen with view to NW's green courtyard with a separate terrace 2 bedrooms, 2 separate baths (one bath has bidet, the other has a bath, both have a shower) + separate guest toilet, alarm air conditioner electric shutter built-in safe built-in kitchen furniture common cost + heating, water and electricity consumption on a monthly basis approx. HUF 38.000 / month, ",19.05445779,47.50093069,1051,5
133,1,0,366000,12,30500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,3,1,1, Panoramic,0,0,0,1,0,0,0,1,1,1,"We offer for rent a 75 sqm bright percfect penthouse apartment in 1st with panoramic view. It contains a nince living room with american kitchen, 2 bedrooms, 2 en suite bathrooms( 1 bathroom with shower the other one with hidromassage bathtube) , a 12 sqm terrace, and a washing kitchen. Aircondition, fireplace Move in from middle of September ",19.05069734,47.49217211,1052,5
134,1,0,960000,17,56470.58824,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,1,1,1, River Danube,0,0,0,0,1,0,0,1,1,1,"We offer a 170 sqm apartment in district 13. in Úszodaru utca. It is situated in a newly built building on the first floor. The windows are facing to the river Danube . The apartment is newly renovated. It consists of a living room, kitchen,huge balcony, 3 bedrooms, 4 bathrooms and toilet. Common cost is 80000 HUF/month.Only long term rent! ",18.95299278,47.55530793,1028,2
135,1,0,450000,9,50000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,2,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We offer a 90 sqm room in district 5. in Vigyázó Ferenc street. It is situated in a classical building on the 2nd floor. The windows are facing the courtyard. The apartment is newly renovated. It consists of a 3 rooms, kitchen and 1 bathroom. Common cost is 14 500 Ft/month.",19.02946478,47.51458313,1024,2
136,1,0,385000,12,32083.33333,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,1,1,1, Garden,0,0,1,0,0,0,0,1,1,1,"We offer a 120 sqm unfurnished apartment in district 11. in Kelenhegyi út. It is situated in a classical building on the 1th floor. The windows are facing the garden. The apartment is newly renovated. It consists of a living room,kitchen, 3 bedrooms, erkély, 2 bathrooms and toilet. Common cost is 30000 Ft/month.Only long term rent! Garage included in the price. ",18.99231891,47.53099319,1025,2
