ID,Apartment,House,Price,Size(sqm),Price/sqm,District II,District III,District IV,District V,District VI,District VII,District VIII,District IX,District X,District XI,District XII,District XIII,District XIV,District XV,District XVI,District XVII,District XVIII,District XIX,District XX,District XXI,District XXII,District XXIII,Street,Bedroom,Floor,Garage optional,Parking place optional,View,View: Courtyard,View: Hills,View: Garden,View: Panoramic,View: Danube,View: Square,View: Street,Furniture optional,Elevator optional,Air conditioner optional,Details,Longitude,Latitude,Postcode,District
573,1,0,36900000,4,9225000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3,1,1, Courtyard,1,0,0,0,0,0,0,1,1,1,"We offer for sale a 40 sqm apartment in district 6., Jókai tér. This is situated in a good condition classical building on the third floor, the widnows are facing to the courtyard. It consists of living room, bedroom, bathroom and open plan kitchen. The apartment is renovatd and equipped with gas circo.",19.06008786,47.50680961,1066,6
574,1,0,69900000,7,9985714.286,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,2,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We are offering for sale a 78 sqm apartment on Pasarét in Kelemen László street. The property situated on the 2nd floor in a renovated building without elevator. The flat consists of 3 bedrooms, a living room, a bathroom, a toilet, and a kitchen. Great opportunity for investment or a home as well.",18.99169188,47.52499564,1025,2
575,1,0,860000000,65,13230769.23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,2,1,1, Buda Hills,0,1,0,0,0,0,0,1,1,1,"We are offering for sale a 650 sqm super panoramic luxury villa in Csillebérc (District XII.), in 2603 sqm ground next to the Séchenyi-hegy. The panoramic view property consists of 4 rooms, a livingroom, open plan kitchen, dining area, 3 bathrooms, a hobby room, a fitness room with pool, garage for 2 or 3 cars, toilets, pantries and gardrobe, basketball court, and a lake with fishes. The public transportation connections are superb so it could be a great investment or ideal home as well.",18.96699632,47.48663495,1121,12
576,1,0,145900000,12,12158333.33,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,3,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We are offering for sale 126 sqm apartment in Andrássy út next to Oktogon. The property is on the 3rd floor in a beautiful classical style building which has got an elevator. The street facing property consists of 2 bedrooms, a living room, a kitchen with dining area, a bathroom and a seperate toilet. The common cost is 16000 HUF/month which included the heating. The location is excellent and public transport is good so it could be a great opportunity for investment.",19.06300759,47.50692636,1067,6
577,1,0,62000000,7,8857142.857,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,5,1,1, Garden,0,0,1,0,0,0,0,1,1,1,"We offer for sale a 79 sqm apartment in district 9., Vaskapu utca. This is sitauted in a newly built building (after 2000) on the sixth floor, the windows are facing to the garden. It consists of living room, 2 bedrooms, bathroom, toilet, wardrobe, kitchen, dining area and a 14 sqm balcony. The apartment has a house central heating system with metering.",19.06996008,47.47926985,1095,9
578,1,0,72900000,10,7290000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,7,1,1, Panoramic,0,0,0,1,0,0,0,1,1,1,"We offer for sale a 107 sqm apartment in district 9., Angyal utca. This is situated in a brick building on the seventh floor, the windows are facing to the street, to West. It consists of living room, 3 bedroom, kitchen, bathroom. The apartment is equipped with house central heating system. The common cost is 19.000 Ft.",19.06863783,47.4847781,1092,9
579,1,0,49000000,7,7000000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,4,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We offer for sale on Stefánia Street a new, 75m2, 2-bedroom apartment with a balcony. In the past few years, the flat has been out of use so it is an almost new condition. The property consists of a living room with a balcony and an American kitchen, 2 bedrooms, 1 bathroom, and a toilet. The apartment is in the courtyard. The windows look out onto the street and the garden. Within walking distance, you can reach the City Park, the tram 1, the 7 and many other buses. Should you have any questions, please call me with confidence.",19.09412578,47.50990058,1145,14
580,1,0,50500000,3,16833333.33,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,1,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We are offering for sale a 32 sqm apartment in Asbóth utca. The street facing property is situated on the 1st floor in a classical style building which has got an elevator. The flat consists of one room, open plan kitchen, bathroom.",19.0547671,47.49941909,1051,5
581,1,0,61900000,7,8842857.143,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0.5,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We are offering for sale a 75 sqm apartment in Ezredes street close to the Széll Kálmán square. The windows are facing the street. The property situated on the mezzanine floor. The flat consists of a bedroom, a living room, a kitchen, and a bathroom. Great opportunity for investment, office or home as well.",19.01989388,47.51149479,1022,2
582,1,0,99000000,7,14142857.14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,5,1,1, Square,0,0,0,0,0,1,0,1,1,1,"We are offering for sale 72 sqm unrenovated property in József nádor tér. The property is situated on the 5th floor in a good condition building which has an elevator. Thr property consists of 2 bedrooms, living room, 8 sqm balcony, kitchen, bathroom and seperate toilet. Common cost 26.600 HUF/month which include the heating. The apartment has a storage in the basement as well. It could be great opportunity for investment or ideal home as well.",19.04918804,47.49925945,1051,5
583,1,0,32000000,5,6400000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3,1,1, Courtyard,1,0,0,0,0,0,0,1,1,1,"We are offering for sale 55 sqm apartment in József körút next to Blaha Lujza tér. The property is on the 3rd floor in a good condition building. The courtyard facing property consists of 1 bedrooms, living room, kitchen, and 1 bathrooms. Shopping center only few minutes by walk so it could be great opportunity for investment. The apartment is 42 sqm on the title deed and has 13 sqm common space with usage right from the house.",19.06961144,47.49713798,1072,7
584,1,0,190500000,15,12700000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,7,1,1, Panoramic,0,0,0,1,0,0,0,1,1,1,"PANORAMA PENTHOUSE! In the 3rd district of Budapest we offer for sale new and continuously completed real estate (under delivery). The 7-storey condominium, located in a quiet location and with great traffic, has 1-3 bedrooms with a private terrace. Some features of the house: - Air heat pump surface cooling and heating system - 3-ply wooden doors and windows - solar collectors on the roof - courtyard - panorama - garage - two elevators - high quality coverings - high quality sanitary ware - gift kitchen furniture with built-in appliances - quick possession For more information and views please call me! ",19.03754126,47.53316951,1034,3
585,1,0,66800000,7,9542857.143,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,3,1,1, Street,0,0,0,0,0,0,1,1,1,1,"Freshly renovated apartment is available for sale in 6th district at Szondi street. The apartment is 77 sqm and located on the 3rd floor, and has got 3 bedroom and open kitchen. Heating: a newly installed circo heating system. Common charges: 11 000 HUF The apartment is furnished to high standard. Price of furniture is included in the price. Public transportation connections are nice, tram line 4-6 and the Yellow Metro line can be reached easily. ",19.06436193,47.51310926,1062,6
586,1,0,41500000,6,6916666.667,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,3,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We are offering for sale 69 sqm unrenovated apartment in Baross utca. The property is situated on the 3rd floor in a good condition building which has an elevator. It consists of a bedroom, living room, kitchen and bathroom. It could be great opportunity for investment.",19.07587727,47.49116752,1084,8
587,1,0,93900000,7,13414285.71,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We are offering for sale a fully renovated, luxury apartment in Közraktár utca, close to Csarnok tér. The street facing property is situated on the 1st floor in a besutiful classical style building which has got an elevator. The flat consists of 2 bedrooms, 2 bathroom, open plan kitchen, livingroom. Could be a great investment or ideal home as well.",19.06029608,47.48543003,1093,9
588,1,0,344000000,48,7166666.667,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,0,1,1, Buda Hills,0,1,0,0,0,0,0,1,1,1,"Exclusive semi-detached house designed by an award-winning architect is for sale in a quiet area of the Buda hills in Farkasvölgy. The residence allows a wonderful panoramic view over the Buda hills and the city. It has three storeys which contain the following rooms in each units: on the ground floor there are 2 rooms, a nice kitchen and a terrace, the 1st floor consists of a guest wc, a dressing room, a modern, furnished kitchen and a large living room with an excellent fireplace also as a big balcony. The 2nd floor has 2 bedrooms and a big bathroom with shower and a separate bath. A garage with 3 cars also belongs to the property.",18.99550284,47.48268336,1121,12
589,1,0,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
590,1,0,43000000,6,7166666.667,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,1,1, Garden,0,0,1,0,0,0,0,1,1,1,"We are offering for sale 66 sqm good condition apartment in Kerekes utca close to Városliget. The property is situated on the ground floor in a newly built building. The property consists of 1 bedroom, living room, kitchen, bathroom and 18 sqm balcony. It could be great opportunity for home.",19.08052704,47.52855945,1135,13
591,1,0,49900000,7,7128571.429,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,1,1, Garden,0,0,1,0,0,0,0,1,1,1,"We are offering for sale a renovated 72 sqm apartment in Damjanich utca, district 7 close to City Park. The flat is situated on the ground floor of a classical building. Its windows are facing to the green inner courtyard. A 124 sqm apartment has been separated into 2 (52 sqm and 72 sqm), so currently these 2 apartments are on the same lot number. Can be separated by lawyer and purchase one of them. The 52 sqm apartment consists of 1 bedroom, a living room, a bathroom, an open plan kitchen and a separate toilet. The 72 sqm apartment consists of 1 bedroom, a living room, a bathroom, an entrance hall, an open plan kitchen, a storage and a toilet. The apartment has new windows, new interior and exterior doors (thermoplan glasses with 3 layers), new shutters. Water and electricty system and pipes has been totally changed. Walls got new cold and warm cladding. In the kitchen there is a new kitchen cabinet, a new electric cooker, an oven, a pull-out mixer, a fridge, an extractor, a dining set. The bathroom has a new washing machine, bathroom cabinet. Heating has been provided by gas stove, common cost is 25 000 HUF/month which includes unlimited water consumption. It is a great opportunity for investors, but I recommend it to home as well.",19.07844941,47.51002946,1071,7
592,1,0,62900000,7,8985714.286,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,4,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We are offering for sale a 70 sqm renovated apartment in district 13. Hegedűs Gyula utca. The street facing property is situated on the fourth floor in building which has got an elevator. It consists of a living room, 2 bedrooms, kitchen, bathroom and balcony. It could be a great opportunity for investment or ideal home as well.",19.05542159,47.52078372,1133,13
593,1,0,79000000,15,5266666.667,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,2,1,1, Garden,0,0,1,0,0,0,0,1,1,1,"We are offering for sale an 150 sqm house with 720 sqm lot in Wesselényi street on Rákosszentmihály (district 16). The property consists of 2 living rooms, 2 bathrooms, 3 bedrooms, patio and garage. Great opportunity for invetment or a home as well.",19.17683701,47.53010324,1162,16
594,1,0,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
595,1,0,20831550,2,10415775,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,0,1,1, Street,0,0,0,0,0,0,1,1,1,1,,19.07707808,47.48430865,1082,8
596,1,0,119900000,10,11990000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,1,1, Panoramic,0,0,0,1,0,0,0,1,1,1,"We are offering for sale a 104 sqm luxury apartment in Galgóczy utca (District 12.). The panoramic view property is situated on the 1st floor. The flat consists of 2 bedrooms, a livingroom, an open plan kitchen, a dining area, a bathroom, and a 10 sqm balcony. Garage is included in the price.nGreat opportunity for investment or ideal home as well. ",18.98832525,47.51087452,1125,12
597,1,0,69000000,6,11500000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,1,1, Garden,0,0,1,0,0,0,0,1,1,1,,19.02426321,47.51216401,1024,2
598,1,0,129900000,10,12990000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,3,1,1, Panoramic,0,0,0,1,0,0,0,1,1,1,"We are offering for sale an unique, 109 sqm apartment in Lendvay utca. The panoramic view aoartment is situated on the 3rd floor in a beautiful villa wich has got an elevator. The flat consists of 2 bedrooms, 2 bathroom, livingroom with open plan kitchen, balcony, hallway, wardrobe. Could be a great investment or ideal home as well.",19.07328145,47.51564201,1068,6
599,1,0,78650000,7,11235714.29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We offer a 78 sqm apartment in district 5. in Henszlmann Imre utca for sale. It is situated in a classical building on the 2nd floor. The windows are facing the street. It consists of a living room, kitchen, 2 bedroom, 1 bathroom and toilet. Great opportunitiy for an investment.",19.05764426,47.49286263,1053,5
600,1,0,194910000,26,7496538.462,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,1,1, Panoramic,0,0,0,1,0,0,0,1,1,1,"New built house with panormaic view is available for sale in the green area of Budafok-Rózsavölgy. The project meets the latest technical standards. The house is 241 sqm (+ 52 sqm teracce). It consists of a living room with open plan kitchen 3 bedrooms and 2 bathrooms. The house has a seperate garden, pool and garage with 2 parking space. Expected start of the construcition: 2019 January",19.02783247,47.4367146,1221,22
601,1,0,129900000,18,7216666.667,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,2,1,1,-1,0,0,0,0,0,0,0,1,1,1,"We are offering for sale 184 sqm apartment in Szilágyi Erzsébet fasor. The flat is on the 2nd floor in a good condition building which has got an elevator. The street facing property consist of 4 bedrooms, a living room, a kitchen and a bathroom. Because of the location public transport is goos so it could be a great opportunity for investment.",19.01853765,47.50991428,1026,2
602,1,0,65900000,9,7322222.222,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,3,1,1, Courtyard,1,0,0,0,0,0,0,1,1,1,"We offer for sale a 98 sqm apartment in district 5., Báthory utca. This is situated in a classical building on the thrid floor, the windows are facing to the courtyard, to West. It consists of spacious living room, 2 bedroom, separeted kitchen and dining area, bathroom with windows, separated toilet and a pantry. The apartment is equipped with gas convector, the common cost is 29.400 Ft.",19.04913629,47.50758804,1055,5
603,1,0,80000000,11,7272727.273,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We offer for sale a 117 sqm modern, newly renovated apartment in district 5, in the immediate vicinity of the Károlyi Garden. The apartment is spacious, has a good layout. The electrical wiring and complete replacement of the gas heating system has been finalised in the apartment and the building as well. Because of its central location and excellent features it is a great place to live and also for investment. ",19.05911411,47.49302937,1053,5
604,1,0,62900000,6,10483333.33,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,1,1, Panoramic,0,0,0,1,0,0,0,1,1,1,"We are offering for sale 65 sqm apartment with a panoramic view in Pajz utca in District II. The flat is on the 2nd floor in a good condition building which has not got an elevator. The flat consists of 2 bedrooms, a living room, a kitchen and a bathroom. Because of the location public transport is good so it could be a great opportunity for investment.",19.02085508,47.51913545,1022,2
605,1,0,59000000,8,7375000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,0.5,1,1, Courtyard,1,0,0,0,0,0,0,1,1,1,"We are offering for sale 85 sqm unrenovated property in Attila út close to Széll Kálmán tér. The property is situated on the mezzanine. The property consists of 2 bedrooms, living room, kitchen and bathroom. Public transport is good. Metro, bus and tram station only few minutes by walk so it could be great opportunity for investment.",19.02393552,47.50547925,1122,12
606,1,0,36800000,8,4600000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We are offering for sale an unrenovated, 85sqm apartment in Kiss József utca. The street facing property is situated on the 2nd floor in building which has not elevator. The flat consists of 2 bedrooms, a livingroom, , kitchen, bathroom, separate toilet. Common cost is 15.000 HUF. Could be a great investment.",19.07349126,47.49764018,1088,8
607,1,0,82900000,7,11842857.14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,4,1,1, Courtyard,1,0,0,0,0,0,0,1,1,1,"We are offering for sale a 73 sqm apartment in district 5, Kálvin tér. It is situated in a classical style building on the 4th floor. The flat consists of a bedroom, a living room, an open kitchen , a bathroom and a toilet. It has got air conditioner. Windows are facing to the inner courtyard.Exposure: eastern. Common charges: 12700 HUF /month. Heating: a newly installed circo heating system. Great opportunity for investment due to its perfect location. It could be a profitable investment or an ideal home as well. High rental potential. District 5. is the heart of the teeming city center. Váci utca -full of stores and restaurants- can be found here and the Danube Promenade with a fantastic view is also here. Ferenciek tere, Astoria, Fővám tér and Kálvin tér are important nodes of the city that have a lot of monuments frequently visited by tourists. The famous Great Market Hall and Károly Garden are also here. All the metro lines and several tram lines are easily reachable from any places of the city center. ",19.05944077,47.49071795,1053,5
608,1,0,124900000,9,13877777.78,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,4,1,1, Panoramic,0,0,0,1,0,0,0,1,1,1,"We are offering for sale a 107 sqm furnished luxury apartment with panoramic view to the river Danube near to Jaszai Mari tér. It is renovated to high standard. The apt is situated on the 4th floor of a classical building. 2 bedrooms, cozy spaces and elegant italian furniture. Heating by gas cirko, common cost is 20 000 HUF/month. This area has got great public transport connections and only a few minutes walk to reach the Margaret Island on foot. It can be ideal home or great investment.",19.04687251,47.51465007,1137,13
609,1,0,59900000,8,7487500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,3,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We are offering for sale 82 sqm apartment in Baross utca next to Kálvin tér. The flat is on the 3rd floor in a good condition building which has got an elevator. The flat consists of 2 bedrooms, a living room, a kitchen and a bathroom. The layout is good so it could be a great opportunity for investment.",19.06404937,47.49072399,1088,8
610,1,0,66155000,6,11025833.33,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,4,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We are offering for sale a 66 sqm apartment in Zápor Street (District III.), next to the Amfiteátrum and Óbudai University. It is situated in a newly building on the 4th floor. The street facing property is consists of 1 room, a livingroom, open plan kitchen, dining area, 1 bathroom, 2 patio, and a toilet. The public transportation connections are excellent (17, 19 41). Great opportunity for investment. Construction will be finished in Q3 2019.",19.03513516,47.53598662,1034,3
611,1,0,179900000,13,13838461.54,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,2,1,1, Panoramic,0,0,0,1,0,0,0,1,1,1,"We are offering for sale a 137 sqm apartment in Rózsadomb (District II.). The panoramic view porperty is situated on the second floor in a nice building which is in good condition. The duplex flat consists a big and a small and half bedroom, a big, bright livingroom with dining area, a kitchen, a bathroom, a separate toilet, a balcony and terrace and a pantry. A garage space and strorage is also belongs to the apartment. It could be a great investment!",19.02723187,47.52624315,1025,2
612,1,0,415000000,45,9222222.222,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,-1,1,1, Buda Hills,0,1,0,0,0,0,0,1,1,1,"We are pleased to offer this luxurious villa for sale in the national reservation area of Buda. The classical electrical styled building was built in 1996, has three floors, seven bedrooms, threes balconies, two terraces, inside pool with sauna and Jacuzzi, separate garage with two parking spaces and a well-kept garden. The size of the land is 1033 m2. The building was renovated in 2013. It has beautiful panoramic view over the Buda hills and the city. Not just the location but the design and the quality of this unique property are meets the highest standards.",18.98480619,47.53174174,1025,2
613,1,0,72000000,6,12000000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,1,1, Garden,0,0,1,0,0,0,0,1,1,1,,19.0245296,47.51245001,1024,2
614,1,0,37900000,5,7580000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,0,1,1, Garden,0,0,1,0,0,0,0,1,1,1,"We are offering for sale a 56sqm garden-related apartment in the 12th district at Karthauzi utca on the Svábhegy. The apartment is located on the ground floor of a historic building which is can be reached via a staircase or even from the pleasant green garden. In the apartment there is a pleasant heat feeling in the summer. The property is consist of 2 bedrooms, kitchen, bathroom and spacious foreground. The larger room opens to a small foreground and to the common garden of the condominium. Thanks to the surroundings of the area, it is a great opportunity for home. ",18.98793424,47.49844401,1121,12
615,1,0,90000000,15,6000000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We offer for sale a 152 sqm furnished apartment in district 6. in Bajcsy Zsilinszky út. It is situated in a classical building with elevator on the 2nd floor. The windows are facing the street. The apartment is newly renovated. It consists of a living room with american kitchen, 2 bedrooms(1 with mezzanine) 1 bathroom and toilet and sauna. Great opportunity for an investment.",19.05355362,47.5056194,1054,5
616,1,0,79900000,14,5707142.857,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We are offering for sale a 145 sqm apartment in Teréz Ring road, close to Oktogon. The street facing property is situated on the 3rd floor in a nice classical style building which has not got an elevator. Gas Heating is in. The apt. consists of 2 separated flats , one with 2 rooms and a studio apt, a hallway, kitchen, bathroom, toilet are in. Could be a great investment or ideal home as well.",19.05956611,47.50814535,1067,6
617,1,0,94900000,10,9490000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,6,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We offer for sale a 105 sqm apartment in district 9., Ipar utca. This is situated in a newly built building (after 2000), on the sixth floor, the windows are facing to the street and also to the inner garden, to West and East. It consists of a living room, 3 bedrooms, 2 bathrooms, pantry, open plan kitchen, dining area and 2 balconies.y. The apartment is equipped with house central heating system and air condition.",19.07098419,47.48048554,1095,9
618,1,0,199000000,13,15307692.31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,5,1,1, Panoramic,0,0,0,1,0,0,0,1,1,1,"We are offering for sale a 132 sqm luxury apartment in Ó utca (District 6.), close to the Basilica. The panoramic view property is situated on the 5th floor in a beautiful classical style building which has got an elevator. The flat consists of 2 rooms, a livingroom, open plan kitchen, dining area, 2 bathrooms, and a 76 sqm roof patio. The flat is 180 sqm in the real. The public transportation connections are superb so it could be a great investment or ideal home as well.",19.05421103,47.50406914,1054,5
619,1,0,63890000,11,5808181.818,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,0.5,1,1, Courtyard,1,0,0,0,0,0,0,1,1,1,"We are offering for sale 110 sqm good condition apartment in Üllői út close to Kálvin tér. The property is situated on the mezzanine in a classical style building which has an elevator. The property consists of 2 bedrooms, living room, kitchen, bathroom and seperate toilet. Metro and bus station only few minutes by walk so it could be great opportunity for investment.",19.06329659,47.489964,1088,8
620,1,0,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
621,1,0,72230000,9,8025555.556,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,1,1, Panoramic,0,0,0,1,0,0,0,1,1,1,"We are offering for sale a 90 sqm furnished apartment in district 2., Bem Bay close to Margaret Island and Bridge. It is situated in a nice classical style building on the 2nd floor. Windows are offering a beautiful panoramic view to the Danube. The building has no elevator. The flat consists of a bedroom, a living room, a kitchen with dining area, a bathroom and a toilet. The utilities are 40 000 HUF/month. The apartment is very sunny and furnished to high standard. Equipped by air conditioner. Heating: a newly installed circo heating system. Public transportation connections are nice, tram line 4-6 and the Blue Metro line can be reached easily. Margaret Island is within a short walking distance.",19.03729017,47.51551368,1023,2
622,1,0,49900000,6,8316666.667,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,1,1, Courtyard,1,0,0,0,0,0,0,1,1,1,"We offer for sale a 67 sqm apartment in district 7., Almássy tér. This is situated in a good condition classical building on the second floor, the windows are facing to the courtyard. It consists of living room, 2 bedrooms, bathroom and a pantry. The apartment is unrenovated.",19.06972613,47.50305825,1077,7
