ID,Houses,Apartments,Rooms,District I,District II,District III,District IV,District V,District VI,District VII,District VIII,District IX,District X,District XI,District XII,District XIII,District XIV,District XV,District XVI,District XVII,District XVIII,District XIX,District XX,District XXI,District XXII,District XXIII,Price(HUF per month),Size(sqm),Price per sqm (HUF),Street,Floor,Name of Residential complex,Parking place,View,View: Garden view,View: Panoramic view,View: Street view,Elevator,Lift,Air conditioning,Air conditioner,Number of rooms,Number of rooms: whole rooms,Number of rooms: half rooms,Condition of property,Condition of property: Newly build,Condition of property: In good condition,Condition of property: Renovated,Condition of property: In medium condition,Condition of property: Needs renovation,Condition of property: Mint,Utility level,Utility: double comfort,Utility: full comfort,Utility luxury,Energy Performance Certificate,Furnished,Floors of the building,Ceiling height,Heating,Heating: gas,Heating: wall_heating,Heating: combination,Heating: ceiling,Heating: central heating,Accessible,Bathroom and toilet,Bathroom: separate,Bathroom: together,Orientation,Orientation: North,Orientation: South,Orientation: East,Orientation: West,Orientation: Northeast,Orientation: Northwest,Orientation: Southwest,Orientation: Southeast,Garden access,Balcony,Attic,Attic: Loft conversion,Transportation,Latitude,Longitude,Lats,Lons,Postcode,District,Distace to Danube,Distace to City Centre,Distace to Keleti,Distace to Nyugati,Distance to Deli,Distance to Airport,Distance to Eco Zone,Distance to Crime Pot,Distance to Uni1,Distance to Uni2,Distance to Uni3,Distance to Uni4,Distance to Uni5,Distance to Uni6,Distance to Uni7,Distance to Uni8,Distance to Uni9,Distance to Uni10,Distance to Uni11,Distance to Uni12,Distance to Uni13,Distance to Uni14,Distance to Uni15,Distance to Uni16,Distance to Uni17,Distance to Uni18,Distance to Uni19,Distance to Uni20,Distance to Uni21,Amenity: Sustenance,Amenity: School,Amenity: Education,Amenity: Financial,Amenity: Healthcare,Amenity: Arts,Amenity: Entertainment,Amenity: Religion,Amenity: police,Amenity: Government,Amenity: Vending_machine,Amenity: Transportation_bicycle,Amenity: Transportation_car,Amenity: Fuel,Amenity: Parking,Amenity: Coworking_space,Amenity: Recycling,Amenity: Others
234,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160000,62,2580.645161, Felsőkispest,-1,-1,1,garden view,1,0,0,-1,-1,-1,-1,1 + 2 half room,1,2,in good condition,0,1,0,0,0,0,double comfort,1,0,0,-1,1,2,-1,combination boiler,0,0,1,0,0,no,together,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1,-1,47.45665,19.157267,47.45665,19.157267,1193,19,2.0421577039048846,9.154223262310767,7.430213935676407,9.687515108092883,11.141747650620879,7.4207051086796065,5.8366099422495425,8.539470357945635,8.082380270081849,8.054093409485505,8.054093409485505,8.13846862810303,6.23264543724378,7.723266382682259,5.774880346020744,9.45476470207151,8.166830812241779,6.953771547373228,8.697692652048593,8.831884671467071,14.068421503539891,8.039700105884396,7.6429892745520815,14.152964199583307,6.086156301427635,12.630440714144454,7.913433374165335,7.564471503636839,10.80124914512546,72,33,2,22,38,5,3,13,3,5,7,4,11,3,176,0,11,142
235,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110000,85,1294.117647, Pacsirta utca,-1,-1,-1,not specified,0,0,0,-1,-1,-1,-1,3 room,3,0,not specified,0,0,0,0,0,0,not specified,0,0,0,-1,0,-1,-1,not specified,0,0,0,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, Villamos   52    Busz   52   ,47.4244,19.12084,47.4244,19.12084,1201,20,0.0021323774078079705,9.597828406636813,9.002328452905806,10.811461083261237,11.208554833362623,10.011849712106864,2.2136449360022117,9.448032579587599,8.890744011422274,8.675454312583058,8.675454312583058,8.043147168888604,9.316820733976341,8.588042144393873,9.181156272462614,10.026558265713804,8.357896892331139,7.347050664810902,9.746331531764747,10.091898589657447,16.121920051304063,8.460766996620015,10.543448321832663,14.15125768992223,6.921208877694644,13.827741330737007,8.56680712209052,8.074507885580749,10.567701549280075,9,22,1,3,14,0,0,12,0,0,0,0,0,0,17,0,5,56
236,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200000,65,3076.923077, Maglódi út,-1,-1,-1,garden view,1,0,0,-1,-1,-1,-1,2 + 1 half room,2,1,in good condition,0,1,0,0,0,0,full comfort,0,1,0,-1,0,2,-1,combination boiler,0,0,1,0,0,-1,together,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1, Villamos   28   28A   37    Busz   68   95   185   195    Éjszakai   968   ,47.473427,19.170443,47.473427,19.170443,1108,10,3.2952154874962933,9.357036829729436,7.212358422329829,9.5063955455749,11.39024926089789,7.269552525765112,7.304424144049494,8.563751916782321,8.202592365033453,8.271061023588585,8.271061023588585,8.685259581333616,5.177612679743623,7.853379997039879,4.522648925998174,9.571160926184467,8.579418438607899,7.412378590710987,8.635027638185242,8.645768198498354,13.189396779005856,8.356058323934906,6.576701964644908,14.301113567038893,6.460717813970535,12.250141645258243,8.129375691233339,7.890065666606495,11.207849169108558,19,22,1,3,19,4,1,8,1,0,1,1,4,1,144,0,6,112
237,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850000,210,4047.6190479999996, Németvölgy,-1,-1,1,panoramic,0,1,0,-1,-1,-1,-1,4 room,4,0,renovated,0,0,1,0,0,0,double comfort,1,0,0,-1,0,3,-1,combination boiler,0,0,1,0,0,-1,separate,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1,-1,47.48965,19.017857,47.48965,19.017857,1124,12,1.1130857542103665,2.5834179651160727,5.126615339295323,3.835238018527866,1.4018043388332544,18.51352003593951,3.2106805284948483,3.6151892743932383,3.6862021152679225,3.4774846478986765,3.4774846478986765,2.9658049063573477,8.273668109506449,3.966952024766718,9.009397059453667,2.678683091378502,3.030610825247644,4.204188158245022,3.8092927351074817,4.19794743552075,8.502420800734503,3.2952658129021355,7.991700325333888,3.611732816453417,5.1478401104851965,5.1047619384596254,3.606774538386478,3.7395921135302457,0.6414509436865335,122,70,4,26,63,8,9,19,7,2,62,44,11,7,130,0,11,465
238,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,29,3448.2758619999995, Hősök tere 40,-1,-1,1,garden view,1,0,0,-1,-1,available,1,1 room,1,0,renovated,0,0,1,0,0,0,full comfort,0,1,0,AA,0,1,-1,ceiling heating / cooling,0,0,0,1,0,no,together,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion not possible,0, Busz   135   166    Éjszakai   966   ,47.400482000000004,19.1202,47.400482000000004,19.1202,1239,23,0.4268284066038784,11.889352747976739,11.549676381901795,13.232218946051212,13.325804371431866,10.803264757728572,1.4312760114014975,11.859531663775256,11.299268413105125,11.049405583873794,11.049405583873794,10.256102319186141,11.976676336765363,11.020041198791757,11.830929302399808,12.33655644635041,10.636127127949267,9.73131737913366,12.179121290292485,12.558805258757527,18.654485051324283,10.79495163365266,13.19955218257396,16.155867680683446,9.4180280073949,16.205098292078258,10.95278082383101,10.448732703622367,12.6064213316365,6,8,1,4,3,2,1,3,0,0,0,1,0,0,7,0,1,19
239,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1616050,400,4040.125, Nyék,-1,-1,1,not specified,0,0,0,-1,-1,available,1,6 room,6,0,not specified,0,0,0,0,0,0,not specified,0,0,0,-1,0,3,-1,not specified,0,0,0,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.53556,18.987955,47.53556,18.987955,1025,2,2.3137281857290106,6.406859188748556,8.141191356640864,5.8442237544170395,4.691299453893569,22.598522152168808,3.9463916250899618,6.9135270105889095,7.386466862123512,7.4663576098948035,7.4663576098948035,7.851432012487749,10.698969167364194,7.74330111271418,11.522185681890535,6.042668212347263,7.584903000615583,8.72223680893006,6.767021523174693,6.706269617086137,5.762739267475481,7.5714490820162625,9.70366417225496,2.114418275294763,9.446171058287684,3.489967554524022,7.6006222344529855,8.021631236948076,5.418018430056539,14,15,2,7,50,0,0,8,0,0,3,1,3,0,55,0,11,184
240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150000,75,2000.0, Szabadság sugárút,-1,-1,-1,not specified,0,0,0,-1,-1,-1,-1,2 room,2,0,not specified,0,0,0,0,0,0,not specified,0,0,0,-1,0,-1,-1,not specified,0,0,0,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, Busz   297   ,47.477309999999996,19.279951,47.477309999999996,19.279951,1171,17,0.10806169973568376,17.357873365497177,14.97660185542001,17.161941527778367,19.3711582625336,4.780529920980745,15.33012675026979,16.460323421913227,16.185929797480938,16.314529079412107,16.314529079412107,16.8729669235193,12.170192989617552,15.85705811394596,11.346912582844016,17.501682272967255,16.7174455669416,15.590411058878608,16.454096099567305,16.345484405712646,19.422276623686933,16.452854911834322,13.24399639939386,22.132043480841194,14.630735685575859,19.498298780890106,16.176793311554242,16.00342303780788,19.296380673994427,9,8,0,2,5,0,1,8,0,0,0,2,1,0,16,0,0,39
241,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290000,110,2636.363636, Munkácsy Mihály utca,-1,-1,1,garden view,1,0,0,-1,-1,not available,0,4 + 1 half room,4,1,renovated,0,0,1,0,0,0,full comfort,0,1,0,-1,0,1,-1,gáz (cirko),1,0,0,0,0,yes,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, Busz   20E   30   96   220   230   30A    Éjszakai   914   930   ,47.56974,19.0967,47.56974,19.0967,1046,4,1.460930485756362,8.843438849945064,7.660232484298918,7.110874859449256,9.328867194343923,18.686629782694855,4.949688543479941,8.146046010812714,8.587181161332772,8.955765125583968,8.955765125583968,10.267774469897557,7.159981184527223,8.68738522347331,7.613213060086887,8.459515330235707,9.719216159677089,9.937521797213373,7.776587080402769,7.2638939055108995,3.3228531154566063,9.339677994066824,5.790289682362175,9.87761236346309,9.81079129794752,6.123569883016376,8.96821432292648,9.410732717016195,10.075572261870946,72,67,1,26,40,1,8,17,1,4,5,12,4,1,168,0,21,294
242,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250000,160,1562.5, Klapka köz,-1,-1,-1,garden view,1,0,0,-1,-1,-1,-1,2 room,2,0,renovated,0,0,1,0,0,0,not specified,0,0,0,-1,0,1,-1,natural gas (convector),1,0,0,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, Villamos   52    Busz   35   52   ,47.43055,19.113,47.43055,19.113,1201,20,0.870838870138868,8.703254938941281,8.177272654459,9.939968566614333,10.305572639882586,10.513810403935231,1.8364657426930984,8.57308670196097,8.01451318694806,7.791824486547344,7.791824486547344,7.141659837198393,8.672266377493818,7.717267282775329,8.597091543901852,9.134440772805766,7.460982395169371,6.463632030562124,8.877004973690111,9.232973710092953,15.292230959493075,7.570426315911827,9.85110908564003,13.24929734928509,6.06951175056096,12.948626200084204,7.685363718873768,7.190203742105612,9.665668611307428,15,38,1,3,14,0,2,13,2,2,1,0,0,2,33,0,7,127
243,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350000,120,2916.666667, Barlang utca,-1,-1,-1,not specified,0,0,0,-1,-1,-1,-1,3 + 1 half room,3,1,not specified,0,0,0,0,0,0,not specified,0,0,0,-1,0,-1,-1,not specified,0,0,0,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, Busz   29   91   111   291    Éjszakai   931   ,47.52729,19.02374,47.52729,19.02374,1025,2,0.25941067863270506,3.975554025796282,5.35372543889505,3.060618991260832,2.879591715731793,19.80349246792446,1.621030510271011,4.2559170111968845,4.776451430585191,4.927423089625653,4.927423089625653,5.604989897084888,7.8626492996535875,5.119996741813992,8.686374901821882,3.5439376059458088,5.225113333587832,6.244118029734643,4.052768892755538,3.92358683975082,4.487101885791155,5.11170039018142,6.903736825504488,2.715846375201098,6.854199413939034,1.1076610406946918,5.049141551048026,5.518533789222822,3.7621573599350633,115,58,0,30,41,4,6,23,3,0,70,28,3,3,157,0,10,401
244,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1228198,430,2856.274419000001, II/A kerület – Pesthidegkút-Ófalu,-1,-1,1,not specified,0,0,0,-1,-1,-1,-1,6 room,6,0,not specified,0,0,0,0,0,0,luxury,0,0,1,-1,0,1,-1,natural gas boiler,1,0,0,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.56973,18.95969,47.56973,18.95969,1028,2,2.6449182928887858,10.62781714409191,12.024872567929714,9.766427113448527,9.027011267372796,26.37451287680533,4.924063812417971,10.99189980249717,11.507276684852975,11.638341461025805,11.638341461025805,12.150177608843592,14.142260517580366,11.853828587351087,14.938737873890787,10.227078565027924,11.845660254110546,12.936123891575516,10.78482312067069,10.618302694826829,7.115977447835503,11.788728111881097,12.936109714215796,6.355709740478371,13.585943214760304,6.860217803673258,11.765103332007605,12.218181195386041,9.769136625438312,10,10,0,2,7,1,6,7,0,0,1,1,0,0,23,0,2,104
245,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350000,150,2333.333333, II/A kerület – Remetekertváros,-1,-1,1,garden view,1,0,0,-1,-1,-1,-1,4 room,4,0,in good condition,0,1,0,0,0,0,double comfort,1,0,0,-1,0,2,-1,combination boiler,0,0,1,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1,-1,47.551865,18.95662,47.551865,18.95662,1028,2,3.6888590611279928,9.368845821641457,11.078670763308516,8.780555236790574,7.586514804850158,25.534102215290275,5.700694828173098,9.880754312887293,10.35609616288464,10.434079420074523,10.434079420074523,10.773398821875524,13.511333236680711,10.712820368261113,14.328967993145778,9.010681396816253,10.531087142748936,11.681592299982775,9.72665420428844,9.644618181383873,7.386383062750339,10.531946142323418,12.426043882872353,4.695159273681403,12.41501902322221,6.160432590576726,10.568869305942481,10.985543347020075,8.245236662648432,30,28,0,5,24,1,6,16,0,0,4,3,1,0,42,0,5,220
246,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265000,88,3011.363636, Árvavár utca,-1,-1,1,garden view,1,0,0,-1,-1,not available,0,2 room,2,0,renovated,0,0,1,0,0,0,double comfort,1,0,0,AA++,1,2,-1,floor heating,0,0,0,0,0,-1,separate,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion not possible,0, Villamos   69   62   62A    Busz   5   124   125   224    Éjszakai   973   ,47.536815999999995,19.11818,47.536815999999995,19.11818,1158,15,0.3059950167514301,6.7640542853389904,4.707288027825252,5.366791926292534,8.054407920092261,14.858757187526939,5.484353517190763,5.799713936226184,6.044809071591074,6.409846230957324,6.409846230957324,7.728285894446835,3.2228926890369034,5.9947214352280485,3.6157599309534816,6.536017878758613,7.210202792454267,7.003900855558932,5.497482699805065,5.03242685170375,5.588465332168312,6.789352248834898,1.9816615472629109,9.795925376862561,6.59060814592802,6.296468006107912,6.365051165723012,6.680594293587131,8.543085850297391,45,34,2,7,26,1,5,14,0,0,2,4,8,0,27,0,17,161
247,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400000,150,2666.666667, Zugliget,-1,-1,1,not specified,0,0,0,-1,-1,-1,-1,4 room,4,0,not specified,0,0,0,0,0,0,not specified,0,0,0,-1,0,-1,-1,combination boiler,0,0,1,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.509514,18.971369,47.509514,18.971369,1121,12,4.659832628387711,6.131977477071615,8.496392758036977,6.4531100771300425,4.100263387416595,22.536921966552786,5.9512157962771575,6.998843999799638,7.296502592813543,7.215499545958543,7.215499545958543,7.039158857888409,11.505002704985822,7.639048107688402,12.309836208056247,5.95836432035283,6.991799700197011,8.203801614369429,7.019250077484255,7.1900458705107315,8.520810388063273,7.154697141584308,10.831171128637632,1.6866448114645327,9.101621797164904,5.470079951083021,7.357391356873355,7.629032737084548,4.356553202572004,9,21,0,2,11,4,2,10,0,2,0,6,0,0,67,0,8,284
248,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120000,70,1714.285714, Lajosház utca,-1,-1,-1,not specified,0,0,0,-1,-1,-1,-1,3 room,3,0,not specified,0,0,0,0,0,0,not specified,0,0,0,-1,0,-1,-1,not specified,0,0,0,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, Busz   169E    Éjszakai   956   ,47.49129,19.290570000000002,47.49129,19.290570000000002,1171,17,1.1657029483576464,18.030813283126978,15.571564258300006,17.673331681285113,20.01188198690461,6.527520527722548,16.526329969592734,17.088902990522143,16.863314431838045,17.025333938793434,17.025333938793434,17.693898649046165,12.61332294780899,16.550220679856587,11.792756173957772,18.133786039086235,17.491465362384858,16.41155187043061,17.046337126199802,16.888475057269538,19.44072353309167,17.197555875259006,13.554936793492622,22.666144180075324,15.453797347436296,19.8217569319675,16.891716952094267,16.765033643115252,20.009390859574104,7,11,0,0,3,0,1,8,0,0,2,1,0,0,13,0,0,43
249,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230000,82,2804.878049, Csaba köz,-1,-1,1,garden view,1,0,0,-1,-1,not available,0,3 + 1 half room,3,1,renovated,0,0,1,0,0,0,not specified,0,0,0,-1,0,1,-1,combination boiler,0,0,1,0,0,no,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1, Villamos   42   50    Busz   99   148   194   194B   199    Éjszakai   914   950   999   ,47.45887000000001,19.131120000000006,47.45887000000001,19.131120000000006,1192,19,3.1189426653347745,7.3522376474088125,5.9149917690407365,8.075376586897582,9.296431275630713,9.384805735927786,4.016903016180147,6.838219971341744,6.3422558704767855,6.266996101674532,6.266996101674532,6.222693948235219,5.5021143169496325,5.987873932504582,5.29350618543811,7.68748237803535,6.295268487263732,5.087246188136069,7.040751085584541,7.244760281789166,12.866286765793701,6.208468150569372,6.8111920561765125,12.32420220426656,4.282841471122222,11.087061082898343,6.1301166496474195,5.739272566356594,8.903927066520577,62,61,3,20,33,5,9,9,5,5,10,13,5,5,133,0,12,93
250,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160000,115,1391.3043480000001, Strázsahegy utca,-1,-1,1,garden view,1,0,0,-1,-1,not available,0,2 + 2 half room,2,2,in good condition,0,1,0,0,0,0,full comfort,0,1,0,-1,0,2,-1,combination boiler,0,0,1,0,0,no,together,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1, Busz   97E   202E   161   201E    Éjszakai   956   990   ,47.46738,19.29049,47.46738,19.29049,1171,17,1.2337672869283822,18.308576589116274,15.982561636728878,18.203180985187227,20.333791988090148,4.300584112094094,15.786011029670801,17.440653458940105,17.138945015755187,17.2466929893809,17.2466929893809,17.731133730669907,13.268555981754416,16.80211923028224,12.449534945038955,18.475807154323512,17.607660996531262,16.45475263093232,17.454889035216826,17.373343197830547,20.659969927857908,17.363176128917548,14.394046461544258,23.14709779390159,15.499172446708211,20.621975502704032,17.107050696573673,16.905049797550927,20.215532285109102,4,7,0,2,6,0,2,2,0,0,1,1,1,0,7,0,0,18
251,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350000,500,700.0, Mezőcsát utca,-1,-1,1,panoramic,0,1,0,-1,-1,available,1,7 room,7,0,mint,0,0,0,0,0,1,not specified,0,0,0,-1,0,2,-1,central heating,0,0,0,0,1,-1,separate,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion not possible,0,-1,47.484559999999995,19.29682,47.484559999999995,19.29682,1171,17,0.2853336813353245,18.539956895833964,16.110688040255262,18.24852489519579,20.53668318040639,6.109631251293782,16.77072711517318,17.6159729837538,17.369252684456658,17.516774794081613,17.516774794081613,18.135249001399806,13.20668961664876,17.04889616638385,12.383194523603985,18.660504672153348,17.954718867693593,16.851422753789056,17.588467587880036,17.450328690373446,20.18011572302334,17.673955994697774,14.19736943090971,23.236665466936532,15.891566469028692,20.467823499231077,17.38117279694648,17.233220545734127,20.50271912493436,2,5,0,1,1,0,1,8,0,0,0,1,0,0,6,0,0,32
252,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260000,160,1625.0, Akácfa utca,-1,-1,1,garden view,1,0,0,-1,-1,-1,-1,4 + 1 half room,4,1,mint,0,0,0,0,0,1,not specified,0,0,0,-1,0,2,-1,not specified,0,0,0,0,0,no,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1, Busz   174   244   144    Éjszakai   931   996   ,47.52427,19.1734,47.52427,19.1734,1162,16,4.658735191333396,9.718210255085664,7.190871703824084,8.836751733236172,11.459818276792026,11.219187962295603,9.083400910644725,8.685926845324111,8.671744415297129,8.955286501957794,8.955286501957794,10.04116955545002,4.084234059334703,8.457032334269844,3.4904656464504864,9.662851295410453,9.6463650181307,8.919681944219462,8.514444864422181,8.20006232042253,9.91152395816818,9.254475559689721,4.430991011102539,13.710168862449525,8.122335445664099,10.494312214776011,8.853222014359194,8.946023972309547,11.713352324270911,30,24,2,4,13,1,0,11,0,2,1,6,1,0,55,0,3,59
253,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320000,150,2133.333333, Virágosnyereg út,-1,-1,1,not specified,0,0,0,-1,-1,available,1,3 room,3,0,in good condition,0,1,0,0,0,0,not specified,0,0,0,-1,1,3,-1,electric,0,0,0,0,0,-1,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1, Busz   260   ,47.572296,19.002028,47.572296,19.002028,1037,3,0.3593010219574793,9.183859589834835,9.99343020541721,7.919165140220988,8.063611719259466,23.96504351074061,1.792378171833199,9.268318252509044,9.822944498506073,10.038662035493656,10.038662035493656,10.846640061459873,11.637659842020476,10.135202433196676,12.394304146715605,8.732542959260345,10.436403459859356,11.36660130914967,8.98667189460851,8.697504397394086,4.049678970108161,10.275118101732737,10.329333817061976,6.238888685117552,11.846346755278606,4.885316991200868,10.145035790076843,10.640527895304839,8.924002390409274,6,9,1,1,0,0,0,4,0,0,1,2,1,0,8,0,6,34
254,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360000,150,2400.0, Nagykovácsi út,-1,-1,1,panoramic,0,1,0,-1,-1,not available,0,4 room,4,0,newly built,1,0,0,0,0,0,luxury,0,0,1,-1,0,2,-1,padlófűtés,0,0,0,0,0,yes,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion not possible,0, Busz   63    Éjszakai   963   ,47.54739,18.93746,47.54739,18.93746,1029,2,5.204266858714483,10.212816877033315,12.122873849550116,9.833513744763062,8.305505815976689,26.566363501383762,7.222066059896738,10.830477135445257,11.269037943554046,11.304815936950352,11.304815936950352,11.489102203250964,14.707903078149615,11.628286062771187,15.530536577042986,9.896036623150037,11.307688733016011,12.494250700421551,10.716048528904988,10.690867648969858,8.888286579080676,11.358398350159499,13.685574058619473,5.284858939935844,13.286827539631028,7.423359461555735,11.443970070141413,11.825482210581644,8.857685778674979,5,10,1,1,11,1,2,8,0,2,0,1,1,0,20,0,2,115
255,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139000,48,2895.833333, Baross utca,-1,-1,1,garden view,1,0,0,-1,-1,not available,0,2 room,2,0,renovated,0,0,1,0,0,0,full comfort,0,1,0,-1,0,-1,-1,combination boiler,0,0,1,0,0,yes,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, Villamos   3   52    Busz   123   123A   194B   52   66   148   194   66B   84E   89E   99   199    Éjszakai   966   999   ,47.45845,19.12269,47.45845,19.12269,1192,19,3.2881425828733657,6.869668365863867,5.597381297928761,7.6895318397383345,8.782273380242492,9.990935131230444,3.3952582224892924,6.4148803777602,5.901184605673888,5.79926805568444,5.79926805568444,5.671154566902517,5.528232229562549,5.55243457114844,5.413510889680285,7.2230146252667025,5.7745293517893375,4.5770144374296295,6.639358273799133,6.8772134435000885,12.636048035409546,5.714216170103427,6.7731961299786425,11.813914442837989,3.8247098538002833,10.719361156314582,5.665600228898142,5.251853238686915,8.358678824864818,49,62,3,9,25,4,7,6,5,0,3,11,5,5,149,0,12,80
256,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180000,100,1800.0, Kiránduló utca,-1,-1,1,garden view,1,0,0,-1,-1,-1,-1,3 room,3,0,in good condition,0,1,0,0,0,0,full comfort,0,1,0,-1,0,-1,-1,combination boiler,0,0,1,0,0,-1,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, Busz   250   250B   ,47.429066,19.01355,47.429066,19.01355,1222,22,0.8465002700775727,8.003995632465696,9.62347875289574,9.747538357161297,8.086091374226521,17.98734861329663,5.396010118869592,8.734793034846822,8.362016436822845,7.987032875253906,7.987032875253906,6.647835381642838,12.121220413355221,8.355735540862419,12.551692150939374,8.40598601016243,7.189721604075128,7.360818821697083,9.09518617921781,9.6096790468909,15.104512808921148,7.597780111697137,12.582073638251016,9.885162673461242,7.975339745461196,11.79245661542882,8.007809540996352,7.654032721575247,7.205275387781644,3,17,0,0,5,0,2,5,0,0,0,2,2,0,74,0,4,40
257,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200000,63,3174.603175, Csömöri út,-1,-1,-1,not specified,0,0,0,-1,-1,-1,-1,3 room,3,0,not specified,0,0,0,0,0,0,not specified,0,0,0,-1,0,-1,-1,not specified,0,0,0,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, Busz   31   46   130   131   144   146   7G    Éjszakai   931   996   996A   ,47.528538,19.167957,47.528538,19.167957,1162,16,4.088493022031083,9.49860028288818,7.000885943630995,8.525246185328006,11.179819509920614,11.838484433296522,8.821811898134607,8.4642827568375,8.488814644020746,8.788609486719281,8.788609486719281,9.922980128738237,3.971569988602852,8.295089081047998,3.4807777779576696,9.415391771188736,9.505078373866628,8.844960363790106,8.270529567753789,7.928639741405226,9.343221585884404,9.103871303812504,4.120056129720154,13.340265793824678,8.089071363742432,10.046843644117331,8.693590021909863,8.820640121166429,11.475146595589088,22,17,2,4,9,0,0,9,0,2,0,5,1,0,41,0,2,40
