ID,Apartment,House,Room,Price per month,Size(sqm),Price per sqm,District I,District II,District III,District IV,District V,District VI,District VII,District VIII,District IX,District X,District XI,District XII,District XIII,District XIV,District XV,District XVI,District XVII,District XVIII,District XIX,District XX,District XXI,District XXII,District XXIII,Street,Number of rooms,Number of seperate rooms,Number ofhalf rooms,Type of the building,Brick apartment,Block apartment,Deposit,Utilities,Common cost,Furniture,Furnished,Equipped,Partly furnished,Empty,Floor,Balconies,View,View: Courtyard,"View: Courtyard, sunny","View: Courtyard, not sunny",View: Danube,View: Garden,View: Roof,View: Square,View: Panoramic,View: Park,View: Street,"View: Street, quiet","View: Street, sunny",View: City,View: Hill,Shortest rental period,Children welcomed,American kitchen,Can be an office,Foreigners welcomed,Washing machine,Details,Area,Transportation,Near universities,Latitude,Longitude,Lats,Lons,Postcode,District,Amenity: Sustenance,Amenity: School,Amenity: Education,Amenity: Financial,Amenity: Healthcare,Amenity: Arts,Amenity: Entertainment,Amenity: Religion,Amenity: police,Amenity: Government,Amenity: Vending_machine,Amenity: Transportation_bicycle,Amenity: Transportation_car,Amenity: Parking,Amenity: Coworking_space,Amenity: Recycling,Amenity: Others
1541,1,0,0,971,43,22.58139535,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rippl Rónai utca,"
                2 rooms                            ",2,0,Brick Apartment,1,0,1941,25,121,"Furnished, equipped",1,1,0,0,0,-1,To the street,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,-1,-1,-1,-1,-1,"FOR RENT: nice living room and bedroom apartment in THE Rippl house!!!!
The property has perfect location, it's very closed to Hero square and City garaden as well. 
The apartment is fully furnished, equipped and air conditioned.
There is also reception service.
You have unlimited fitness room, finish and infra sauna usage in the builging!!!
Rental price: 980 €
Common cost: 120 € (include: reception, fitness and sauna usage, heating,and cooling, etc.) 
It's available right now! 
Just for long term (at least 1 year) 
For rent need 2 months deposit and 1 month rental fee.",,,,47.5121462,19.0766549,47.5121462,19.0766549,1068,6,1454,218,14,259,209,87,120,76,21,24,196,441,24,405,7,48,1340
1542,1,0,0,464,30,15.46666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Izabella utca,"
                1 room                            ",1,0,Brick Apartment,1,0,927,46,31,"Furnished, non-equipped",1,0,0,0,0,-1,To the courtyard,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,-1,-1,-1,-1,-1,"In the VII. district near to VETERINARY UNIVERCITY in Izabella street a 30 sqm 1 room  flat waiting for its new tenant for LONG TERM ( min 1 year). THE FLAT  RENOVATED , FURNISHED.  The public transport is:  73, 76 trolley 4, 6 tram,  M2, M4 metro near by. M3 near by.   With 2 month deposit and one mounth rental fee the flat can be moved in    ",,,,47.5024983,19.0737409,47.5024983,19.0737409,1077,7,1888,288,28,331,227,117,140,104,20,15,310,551,27,418,7,40,1849
1543,1,0,0,464,70,6.628571429,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Ditrói Mór utca,"
                2 rooms                            ",2,0,Brick Apartment,1,0,927,62,31,"Furnished, equipped",1,1,0,0,4,-1,To the street,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,-1,-1,-1,-1,-1,fh.alberlet.hu,,,"Andrássy Gyula Budapesti Német Nyelvű Egyetem - ANNYE ( 0.797 km )Általános Vállalkozási Főiskola - ÁVF ( 1.403 km )Budapesti Corvinus Egyetem - BCE-KIK ( 1.116 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE BCE ( 0.416 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem  - BKÁE ÉTK BCE ÉTK ( 1.512 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE GTK BCE GTK ( 0.416 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE KERTK BCE KERTK ( 1.512 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE KTK BCE KTK ( 0.416 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE TÁJK BCE TÁJK ( 1.512 km )Budapesti Corvinus Egyetem - BKÁE TK BCE TK ( 0.679 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME ( 0.758 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME ÉSZK ( 0.758 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME GTK ( 0.758 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME KSK ( 0.758 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME TTK ( 0.758 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME VIK ( 1.311 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME-ÉŐK ( 0.758 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME-VBK ( 0.758 km )Budapesti Műszaki Főiskola - BMF BGK ( 1.547 km )Budapesti Műszaki Főiskola - BMF KGK ( 1.780 km )Eötvös Loránd Tudományegyetem - ELTE ( 0.404 km )Eötvös Loránd Tudományegyetem - ELTE ÁJK ( 0.404 km )Eötvös Loránd Tudományegyetem - ELTE BTK ( 0.719 km )Eötvös Loránd Tudományegyetem - ELTE IK ( 1.858 km )Eötvös Loránd Tudományegyetem - ELTE PPK ( 1.212 km )Eötvös Loránd Tudományegyetem - ELTE TÁTK ( 1.858 km )Eötvös Loránd Tudományegyetem - ELTE TTK ( 1.858 km )Fernuniversitätgesamthochschule in Hagen - FU ( 1.403 km )Közép-Európai Egyetem - KEE ( 1.354 km )Károli Gáspár Református Egyetem - KRE ( 0.545 km )Károli Gáspár Református Egyetem - KRE BTK ( 0.821 km )Károli Gáspár Református Egyetem - KRE HTK ( 0.819 km )Liszt Ferenc Zeneművészeti Egyetem - LFZE ( 1.769 km )Országos Rabbiképző - Zsidó Egyetem - OR ZSE ( 1.295 km )Pázmány Péter Katolikus Egyetem - PPKE ( 0.920 km )Pázmány Péter Katolikus Egyetem - PPKE HTK ( 0.256 km )Pázmány Péter Katolikus Egyetem - PPKE ITK ( 1.912 km )Pázmány Péter Katolikus Egyetem - PPKE JÁK ( 0.915 km )Semmelweis Egyetem - SE ( 1.000 km )Semmelweis Egyetem - SE ÁOK ( 1.000 km )Semmelweis Egyetem - SE EFK ( 1.076 km )Semmelweis Egyetem - SE FOK ( 1.000 km )Semmelweis Egyetem - SE GYTK ( 1.000 km )Színház- és Filmművészeti Egyetem - SZFE ( 1.153 km )Sapientia Szerzetesi Hittudományi Főiskola - SSZHF ( 0.460 km )Central European University - CEU ( 1.354 km )

                    More
                    



",47.5122255,19.0515528,47.5122255,19.0515528,1137,13,1796,220,26,333,212,127,136,97,21,20,327,591,17,483,7,36,2134
1544,1,0,0,495,46,10.76086957,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Paulay Ede utca,"
                2 rooms                            ",2,0,Brick Apartment,1,0,989,62,34,"Furnished, equipped",1,1,0,0,1,-1,To the street,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,-1,1,-1,-1,-1,"In the most popular part of Pest, in a side street next to Opera (Paulay Ede) renting a renovated apartment with balcony.     
It has a dining room with American kitchen, overlooking a quiet inner courtyard. The bedroom is spacious and has A double bed, gardrobe and a work-room, A window facing the street with a sparking traffic. The lobby has a bathtub, a mechanized bath and a chamber. The apartment is equipped with alarm, furnished, mechanized, with balcony door blinds electrically operated.    
The common cost is 11.000 HUF, the heating is unique (the Cirko), all consumption is measured, the overhead cost during the winter months does not exceed 20.000 HUF.     
The location of the city is excellent, including the small underground, the 4-6 tram.    
The property can be moved for a monthly rent and two monthly deposit, for a long term (minimum one year) from 15 December.     
Smoking in the apartment and pet keeping are not allowed. The two rooms are intertwining and arranged for singles or couples.    
The phone number can be called on weekends.",,,,47.50178384,19.05976585,47.50178384,19.05976585,1061,6,2054,284,35,361,244,139,146,116,23,20,410,674,20,464,7,36,2487
1545,1,0,0,495,38,13.02631579,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nádasdy utca,"
                2 rooms                            ",2,0,Brick Apartment,1,0,989,37,28,"Furnished, equipped",1,1,0,0,4,-1,To the street,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,-1,1,-1,-1,-1,"In 9th district Metrodom City Home Residential Park, a living room + 1 bedroom apartment with American-style kitchen and balcony available for rent on the 4th floor. The flat is fully furnished and equiped (washing machine, dishwasher, oven, micro etc.), and air conditioned, central heating with individual measurement. In the house camera system is installed and has a 7/24 hour security service. With excellent transport links, the 1, 24 and 51 trams are few minutes away, as well as the M3 subway is nearby.  
Common cost: 9600Ft / month.  
The apartment can be moved immediately, for a minimum of 1 year, renting requires 2 months deposit. ",,,,47.4720176,19.0786188,47.4720176,19.0786188,1097,9,684,186,12,115,135,30,73,54,8,3,176,241,12,443,2,22,1241
1546,1,0,0,526,30,17.53333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Teréz körút,"
                1 room                 + 1 half room            ",1,1,Brick Apartment,1,0,1051,46,22,"Furnished, new furniture",1,0,0,0,3,-1,"Courtyard, sunny",1,1,0,0,0,0,0,0,0,0,0,0,0,0,At least one year,-1,1,-1,-1,-1,"Flat is for rent in the VI district, Teréz ringroad. RECENTLY RENOVATED, 30 sqm, 1+ half rooms (living room with open-air kitchen and bedroom). FURNISHED and with basic household machines EQUIPPED. 
The common cost is 6.600 HUF / month, utilities have to be paid by consumption. (Water and electricity only, there is not gas in the flat.)
The flat is suitable for a single person or for a couple. Pets are NOT allowed.
You can move with two months deposit and first rental fee INMEDIATLEY or at least one year.
The rental fee is 170.000 HUF/ month +common cost + utilities. You can get INVOICE if needed.",,,"Budapesti Műszaki Főiskola - BMF BGK ( 1.762 km )Budapesti Műszaki Főiskola - BMF KGK ( 1.832 km )Baptista Teológiai Akadémia - BTA ( 1.426 km )Heller Farkas Gazdasági és Turisztikai Szolgáltatások Főiskolája - HFF ( 1.243 km )McDaniel College - MCDC ( 0.908 km )Magyar Képzőművészeti Egyetem - MKE ( 1.904 km )Magyar Táncművészeti Főiskola - MTF ( 1.752 km )Pünkösdi Teológiai Főiskola - PTF ( 1.448 km )Szent István Egyetem - SZIE ÁOTK ( 1.045 km )Szent István Egyetem - SZIE-YMÉK ( 0.393 km )Wesley János Lelkészképző Főiskola - WJLF ( 1.656 km )Zrínyi Miklós Nemzetvédelmi Egyetem - ZMNE ( 1.918 km )Zrínyi Miklós Nemzetvédelmi Egyetem - ZMNE BKMFK ZMNE BKMK ( 1.918 km )Zrínyi Miklós Nemzetvédelmi Egyetem - ZMNE-KHK ( 1.918 km )

                    More
                    



",47.5069155,19.0608395,47.5069155,19.0608395,1066,6,1960,265,33,350,240,133,140,109,22,20,380,634,18,431,7,38,2355
1547,1,0,0,464,50,9.28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bécsi út,"
                2 rooms                            ",2,0,Block Apartment,0,1,927,62,31,"Furnished, equipped",1,1,0,0,4,-1,To the street,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,-1,-1,-1,-1,-1,fh.alberlet.hu,,,-1,47.563222,19.021018,47.563222,19.021018,1032,3,55,26,3,12,14,3,9,15,0,0,14,21,13,194,0,24,261
1548,1,0,0,773,56,13.80357143,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Budafoki út,"
                2 rooms                 + 1 half room            ",2,1,Brick Apartment,1,0,1546,62,46,"Furnished, equipped",1,1,0,0,1,-1,Street and courtyard,1,0,0,0,0,0,0,0,0,1,0,0,0,0,At least one year,Yes,-1,-1,-1,1,"FLAT WITH 3 SEPARATE BEDROOMS CLOSE TO BME!   

In the 11th district in Budafoki road, on the 1st floor a 56 sqm flat with 3 rooms (2 SEPARATE) is waiting for a new tenant for LONG TERM (min 1 year).                                         
THE FLAT IS TOTALLY FURNISHED and EQUIPPED (washing maschine, stove, oven, fridge, microwave) located in a classical building.                                         

Rental fee: 250,000 HUF / month                                         
Common costs: 15,000 HUF/ month, which is INCLUDED THE WATER CONSUMPTION.                         
The electricity and the gas are paid according to consumption.             

The public transport is excellent - metroline M4, tram nr. 4-6 and many bus lines running there.               

Several supermarkets and shops are all around. With 2 month deposit and one month rental fee, the flat can be moved in IMMEDIATELY!                                   
Don't hesitate to call me, if you are interested!                                        
",,,,47.4771838,19.0537391,47.4771838,19.0537391,1111,11,1252,283,19,233,164,91,99,97,9,8,257,443,15,561,4,37,2171
1549,1,0,0,711,67,10.6119403,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Csengery utca,"
                2 rooms                 + 1 half room            ",2,1,Brick Apartment,1,0,1422,62,31,"Furnished, equipped",1,1,0,0,1,-1,To the street,0,0,0,0,0,0,0,0,0,1,0,0,0,0,At least one year,-1,-1,-1,-1,-1,fh.alberlet.hu,,,"Gábor Dénes Főiskola - GDF ( 1.851 km )Számalk Rt. School of Economic Studies - SES ( 1.531 km )
",47.5059232,19.0660395,47.5059232,19.0660395,1067,6,1934,274,29,346,231,133,145,110,22,16,348,620,19,412,7,36,2151
1550,1,0,0,526,74,7.108108108,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Torbágy utca,"
                3 rooms                            ",3,0,Block Apartment,0,1,1051,62,31,"Furnished, equipped",1,1,0,0,7,-1,To the street,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,-1,-1,-1,-1,-1,fh.alberlet.hu,,,,47.4694972,18.9978146,47.4694972,18.9978146,1118,11,65,71,2,18,41,3,7,15,0,0,16,44,17,362,0,14,782
1551,1,0,0,464,66,7.03030303,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Szövőszék utca,"
                1 room                 + 2 half room            ",1,2,Block Apartment,0,1,927,93,53,"Partly furnished, equipped",0,1,1,0,7,-1,View to the city,0,0,0,0,0,0,0,0,0,0,0,0,1,0,At least one year,Yes,-1,-1,-1,-1,"Flat is for rent in the X.district, Szövőszék street. 66 sqm, 1+2 half SEPARATED rooms. PARTLY FURNISHED, and with basic household machines EQUIPPED.   
The common cost is ~17.000 HUF/ month.   
KID - and/or PET-FRIENDLY.   
YOu can move with two months deposit and first rental fee in the MIDDLE OF DECEMBER for at least one year.",,,,47.4719733,19.1606738,47.4719733,19.1606738,1108,10,80,62,2,20,42,5,4,25,3,5,8,5,8,269,0,16,195
1552,1,0,0,618,64,9.65625,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Ilosvai Selymes utca,"
                2 rooms                 + 1 half room            ",2,1,Brick Apartment,1,0,1237,62,31,"Furnished, equipped",1,1,0,0,Ground floor,-1,To the street,0,0,0,0,0,0,0,0,0,1,0,0,0,0,At least one year,-1,-1,-1,-1,-1,fh.alberlet.hu,,,,47.527727,19.1104459,47.527727,19.1104459,1142,14,170,97,5,40,89,15,13,36,4,15,23,46,19,286,0,41,457
1553,1,0,0,921,50,18.42,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Meder utca,"
                2 rooms                            ",2,0,Brick Apartment,1,0,1842,3,3,"Furnished, equipped",1,1,0,0,1,-1,Overlooking the garden,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,-1,1,-1,-1,-1,"Prestige Towers, fully furnished 50 sqm, 1 living room + 1 bedroom NEW luxury apartment for long term rent!  
There is a huge garden and a large terrace (100 sqm!)!  

A unique opportunity!  

Garage can be rented on demand!  
Immediately movable and flexible to view.  
Dishwasher built in kitchen!  

In case of a demanding tenant, pets can be brought! ",,,"Budapest Kortárstánc Főiskola - BHF ( 1.722 km )Harsányi János Főiskola - HJF ( 1.747 km )
",47.5491121,19.0700824,47.5491121,19.0700824,1138,13,178,122,4,66,73,15,24,33,3,16,54,126,19,327,0,58,719
1554,1,0,0,600,62,9.677419355,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eötvös utca,"
                2 rooms                            ",2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,,,"Andrássy Gyula Budapesti Német Nyelvű Egyetem - ANNYE ( 1.964 km )Budapesti Gazdasági Főiskola - BGF KVIFK ( 1.107 km )Bhaktivedanta Hittudományi Főiskola - BKTF ( 0.458 km )Budapesti Műszaki Főiskola - BMF BGK ( 1.638 km )Baptista Teológiai Akadémia - BTA ( 0.866 km )Eötvös Loránd Tudományegyetem - ELTE BTK ( 1.820 km )Eötvös Loránd Tudományegyetem - ELTE PPK ( 1.317 km )Heller Farkas Gazdasági és Turisztikai Szolgáltatások Főiskolája - HFF ( 1.161 km )Közép-Európai Egyetem - KEE ( 1.543 km )Liszt Ferenc Zeneművészeti Egyetem - LFZE ( 0.740 km )McDaniel College - MCDC ( 1.331 km )Magyar Képzőművészeti Egyetem - MKE ( 0.325 km )Országos Rabbiképző - Zsidó Egyetem - OR ZSE ( 1.870 km )Pázmány Péter Katolikus Egyetem - PPKE JÁK ( 1.986 km )Semmelweis Egyetem - SE EFK ( 1.808 km )Színház- és Filmművészeti Egyetem - SZFE ( 1.596 km )Szent István Egyetem - SZIE ÁOTK ( 1.241 km )Central European University - CEU ( 1.543 km )

                    More
                    



",-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1555,1,0,0,1082,62,17.4516129,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ferenciek tere,"
                3 rooms                            ",3,0,Brick Apartment,1,0,2164,93,49,Luxury,1,1,0,0,2,-1,"Street, quiet",0,0,0,0,0,0,0,0,0,1,1,0,0,0,12,1,1,-1,-1,-1,revival.alberlet.hu,,,-1,47.4927828,19.0561664,47.4927828,19.0561664,1053,5,2089,332,34,374,240,127,145,127,17,17,401,660,24,539,6,38,2681
1556,1,0,0,492,39,12.61538462,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lenhossék utca,"
                1 room                            ",1,0,Brick Apartment,1,0,983,93,46,"Furnished, equipped",1,1,0,0,3,-1,Overlooking the garden,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,-1,-1,-1,-1,-1,"39 sqms apartment is for rent in Lenhossék street!

The third floor apartment is totally furnished and equipped. It consists of a living room with sofa and dining area; and a bedroom with double bed. The bathroom has tub and the toilet is in separated area. A balcony is connected to the flat. The apartment has air-conditioning.
Considering public transport opportunities the M3 metro is in walking distance and the city center can be reached within 10 minutes.
The main buildings of the Semmelweis University are also few minutes walk away.

Rental fee: 159.000 Ft/month
Utilities: 30.000 Ft/month, which does not include internet and TV
Two months deposit is needed.",,,,47.4797332,19.0791796,47.4797332,19.0791796,1096,9,1080,239,20,198,160,53,98,85,9,5,256,359,25,431,1,24,1734
1557,1,0,0,526,67,7.850746269,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kosciuszkó Tádé utca,"
                1 room                 + 1 half room            ",1,1,Brick Apartment,1,0,1051,15,83,"Empty, equipped",0,1,0,1,3,-1,"Street, sunny",0,0,0,0,0,0,0,0,0,1,0,1,0,0,At least one year,Yes,-1,Yes,-1,-1,newlife.alberlet.hu,,,,47.4975728,19.0269394,47.4975728,19.0269394,1012,1,1081,169,16,200,163,97,75,80,12,22,242,347,13,388,4,21,1990
1558,1,0,0,371,29,12.79310345,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ganz utca,"
                1 room                            ",1,0,Brick Apartment,1,0,742,46,31,"Furnished, equipped",1,1,0,0,3,-1,To the street,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,-1,-1,-1,-1,-1,fh.alberlet.hu,,,"Andrássy Gyula Budapesti Német Nyelvű Egyetem - ANNYE ( 1.542 km )Budapesti Gazdasági Főiskola - BGF KVIFK ( 0.460 km )Bhaktivedanta Hittudományi Főiskola - BKTF ( 0.710 km )Budapesti Műszaki Főiskola - BMF BGK ( 1.603 km )Baptista Teológiai Akadémia - BTA ( 1.729 km )Eötvös Loránd Tudományegyetem - ELTE ( 1.600 km )Eötvös Loránd Tudományegyetem - ELTE ÁJK ( 1.600 km )Eötvös Loránd Tudományegyetem - ELTE BTK ( 1.297 km )Eötvös Loránd Tudományegyetem - ELTE PPK ( 0.946 km )Heller Farkas Gazdasági és Turisztikai Szolgáltatások Főiskolája - HFF ( 1.559 km )Közép-Európai Egyetem - KEE ( 0.637 km )Károli Gáspár Református Egyetem - KRE ( 1.807 km )Károli Gáspár Református Egyetem - KRE BTK ( 1.845 km )Liszt Ferenc Zeneművészeti Egyetem - LFZE ( 0.715 km )McDaniel College - MCDC ( 1.861 km )Magyar Képzőművészeti Egyetem - MKE ( 0.931 km )Országos Rabbiképző - Zsidó Egyetem - OR ZSE ( 1.693 km )Pázmány Péter Katolikus Egyetem - PPKE ( 1.661 km )Pázmány Péter Katolikus Egyetem - PPKE HTK ( 1.608 km )Pázmány Péter Katolikus Egyetem - PPKE JÁK ( 1.625 km )Semmelweis Egyetem - SE EFK ( 1.516 km )Színház- és Filmművészeti Egyetem - SZFE ( 1.317 km )Szent István Egyetem - SZIE ÁOTK ( 1.730 km )Sapientia Szerzetesi Hittudományi Főiskola - SSZHF ( 1.350 km )Central European University - CEU ( 0.637 km )

                    More
                    



",47.5110243,19.0373703,47.5110243,19.0373703,1027,2,1514,184,16,299,201,110,106,85,19,20,280,486,21,469,6,33,1916
1559,1,0,0,650,46,14.13043478,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lázár utca,"
                1 room                 + 1 half room            ",1,1,Brick Apartment,1,0,1950,155,31,"Furnished, equipped",1,1,0,0,4,-1,"Street, sunny",0,0,0,0,0,0,0,0,0,1,0,1,0,0,At least one year,-1,-1,-1,-1,-1,"6th District, in Lázár street, 43 m2, living room + one bedroom, 4th floor, street view newly renovated, furnished apartment in a lift house is available from 1st December for rent! 650 Euro/Monthly + Costs.",,,"Budapest Kortárstánc Főiskola - BHF ( 1.595 km )Budapesti Műszaki Főiskola - BMF ( 0.983 km )Budapesti Műszaki Főiskola - BMF KVK ( 0.978 km )Budapesti Műszaki Főiskola - BMF NIK ( 0.983 km )Budapesti Műszaki Főiskola - BMF RKK ( 0.906 km )

                    More
                    



",47.5023382,19.0563286,47.5023382,19.0563286,1065,6,2106,277,35,379,257,140,142,113,26,22,446,697,24,463,7,37,2591
