,poi shape,poi type,coordinate
24993,Point,waste_basket,"[19.0511411, 47.61899]"
24994,Point,bicycle_parking,"[19.0338258, 47.5413814]"
24995,Point,vending_machine,"[19.0352799, 47.5419974]"
24996,Point,vending_machine,"[19.037358, 47.5150404]"
24997,Point,bureau_de_change,"[19.0824468, 47.5010802]"
24998,Point,restaurant,"[19.0678948, 47.4985525]"
24999,Point,boat_rental,"[19.0802985, 47.3595302]"
25000,Point,shelter,"[19.0904863, 47.451374]"
25001,Point,bench,"[18.9596671, 47.5421405]"
25002,Point,vending_machine,"[19.0688534, 47.5002932]"
25003,Point,drinking_water,"[19.357074, 47.5884146]"
25004,Point,restaurant,"[19.0620989, 47.5093438]"
25005,Point,restaurant,"[19.0320533, 47.5021599]"
25006,Point,restaurant,"[19.062103, 47.5093307]"
25007,Point,pub,"[19.0787561, 47.4849574]"
25008,Point,doctors,"[19.0381976, 47.531551]"
25009,Point,vending_machine,"[19.0395929, 47.5276159]"
25010,Point,waste_basket,"[19.040156, 47.5271109]"
25011,Point,waste_basket,"[19.0401555, 47.527081]"
25012,Point,waste_basket,"[19.0490658, 47.4609892]"
25013,Point,waste_basket,"[19.049755, 47.4611989]"
25014,Point,waste_basket,"[19.0497825, 47.4612728]"
25015,Point,waste_basket,"[19.0497114, 47.4612821]"
25016,Point,fast_food,"[19.0790433, 47.5056215]"
25017,Point,vending_machine,"[19.038213, 47.5281251]"
25018,Point,waste_basket,"[19.0381978, 47.5281806]"
25019,Point,clock,"[19.046646, 47.5398414]"
25020,Point,bicycle_rental,"[19.0255101, 47.5069327]"
25021,Point,waste_basket,"[19.0160393, 47.4857192]"
25022,Point,waste_basket,"[19.0535655, 47.4986348]"
25023,Point,bench,"[19.0536197, 47.4985047]"
25024,Point,waste_basket,"[19.0536151, 47.4983903]"
25025,Point,waste_basket,"[19.0537375, 47.4980039]"
25026,Point,waste_basket,"[19.0537567, 47.4976838]"
25027,Point,bench,"[19.0394467, 47.5063025]"
25028,Point,bench,"[19.0394365, 47.5064073]"
25029,Point,bench,"[19.0394379, 47.5064413]"
25030,Point,bar,"[19.0379474, 47.5282087]"
25031,Point,fountain,"[19.085525, 47.5162399]"
25032,Point,atm,"[19.0525896, 47.494717]"
25033,Point,community_centre,"[19.0496661, 47.4929019]"
25034,Point,restaurant,"[18.9078065, 47.6219032]"
25035,Point,waste_basket,"[19.0245748, 47.5073551]"
25036,Point,waste_basket,"[19.0243373, 47.5074126]"
25037,Point,waste_basket,"[19.0243329, 47.5073628]"
25038,Point,waste_basket,"[19.0241462, 47.507424]"
25039,Point,waste_basket,"[19.0241364, 47.5073906]"
25040,Point,waste_basket,"[19.0250051, 47.5071979]"
25041,Point,waste_basket,"[19.0254589, 47.5068828]"
25042,Point,waste_basket,"[19.0254837, 47.5068651]"
25043,Point,bicycle_parking,"[19.0253978, 47.5069655]"
25044,Point,waste_basket,"[19.0251029, 47.5067911]"
25045,Point,waste_basket,"[19.0253698, 47.5069348]"
25046,Point,bench,"[19.0250802, 47.5067697]"
25047,Point,bench,"[19.025101, 47.506767]"
25048,Point,bench,"[19.0248915, 47.5066212]"
25049,Point,bench,"[19.0248699, 47.5066457]"
25050,Point,bench,"[19.0248861, 47.5066483]"
25051,Point,waste_basket,"[19.0249123, 47.506704]"
25052,Point,waste_basket,"[19.0248668, 47.5065385]"
25053,Point,waste_basket,"[19.0248185, 47.5066791]"
25054,Point,waste_basket,"[19.0244445, 47.5064829]"
25055,Point,waste_basket,"[19.0240748, 47.5068075]"
25056,Point,bench,"[19.0237755, 47.5067847]"
25057,Point,bench,"[19.0238215, 47.5068138]"
25058,Point,waste_basket,"[19.0232381, 47.5064193]"
25059,Point,bicycle_parking,"[19.0232605, 47.5064353]"
25060,Point,waste_basket,"[19.0234886, 47.5065713]"
25061,Point,waste_basket,"[19.0239521, 47.5069011]"
25062,Point,waste_basket,"[19.0240336, 47.5069428]"
25063,Point,waste_basket,"[19.0241433, 47.5070442]"
25064,Point,bench,"[19.0241193, 47.5070253]"
25065,Point,waste_basket,"[19.0235834, 47.5068674]"
25066,Point,waste_basket,"[19.0236382, 47.5067891]"
25067,Point,vending_machine,"[19.008875, 47.5090536]"
25068,Point,waste_basket,"[19.0345052, 47.5004133]"
25069,Point,waste_basket,"[19.0345083, 47.5004107]"
25070,Point,waste_basket,"[19.0494684, 47.5658642]"
25071,Point,waste_basket,"[19.0495209, 47.5667147]"
25072,Point,waste_basket,"[19.0546174, 47.5607561]"
25073,Point,bench,"[19.0531295, 47.5611467]"
25074,Point,bench,"[19.0531441, 47.5611187]"
25075,Point,bench,"[19.0531588, 47.561088]"
25076,Point,bench,"[19.0530417, 47.5609742]"
25077,Point,bench,"[19.0530895, 47.5609622]"
25078,Point,bench,"[19.0531349, 47.5609523]"
25079,Point,bench,"[19.0546402, 47.5607696]"
25080,Point,bench,"[19.054657, 47.5607854]"
25081,Point,bench,"[19.0546771, 47.560799]"
25082,Point,bench,"[19.0547697, 47.5607076]"
25083,Point,bench,"[19.0547475, 47.5606927]"
25084,Point,bench,"[19.0547009, 47.5606182]"
25085,Point,shelter,"[19.054914, 47.5604738]"
25086,Point,bench,"[19.0548653, 47.5604837]"
25087,Point,waste_basket,"[19.054841, 47.5604932]"
25088,Point,police,"[19.1900378, 47.5105646]"
25089,Point,bicycle_parking,"[19.053751, 47.56248]"
25090,Point,hunting_stand,"[18.865627, 47.45988]"
25091,Point,hunting_stand,"[18.8647068, 47.4607786]"
25092,Point,hunting_stand,"[18.861437, 47.46341]"
25093,Point,hunting_stand,"[18.8618523, 47.4579993]"
25094,Point,drinking_water,"[19.0529366, 47.5204687]"
25095,Point,vending_machine,"[19.024729, 47.5000676]"
25096,Point,vending_machine,"[19.0248362, 47.5000665]"
25097,Point,vending_machine,"[19.0247448, 47.5000674]"
25098,Point,vending_machine,"[19.0247624, 47.5000673]"
25099,Point,vending_machine,"[19.0247825, 47.5000671]"
25100,Point,vending_machine,"[19.0247997, 47.5000669]"
25101,Point,vending_machine,"[19.0248185, 47.5000669]"
25102,Point,fast_food,"[19.0631888, 47.4971501]"
25103,Point,restaurant,"[19.2170851, 47.4854142]"
25104,Point,kindergarten,"[18.8921839, 47.6286488]"
25105,Point,pub,"[18.9050477, 47.623147]"
25106,Point,feeding_place,"[18.8782477, 47.63344]"
25107,Point,parking,"[18.889151, 47.6299033]"
25108,Point,hunting_stand,"[18.877908, 47.6329441]"
25109,Point,drinking_water,"[19.09158, 47.3474456]"
25110,Point,drinking_water,"[19.0910059, 47.3468734]"
25111,Point,drinking_water,"[19.0752984, 47.3437215]"
25112,Point,restaurant,"[18.8944947, 47.6088432]"
25113,Point,atm,"[18.9012481, 47.6080565]"
25114,Point,atm,"[18.898389, 47.6092349]"
25115,Point,waste_basket,"[18.8983581, 47.6092557]"
25116,Point,fountain,"[18.8978636, 47.6093911]"
25117,Point,bench,"[19.0285574, 47.4894587]"
25118,Point,bench,"[19.0288498, 47.4892611]"
25119,Point,vending_machine,"[19.0285038, 47.4895149]"
25120,Point,fire_station,"[19.2208077, 47.384468]"
25121,Point,school,"[19.0811658, 47.5341425]"
25122,Point,drinking_water,"[19.168404, 47.5146114]"
25123,Point,drinking_water,"[19.2084178, 47.3857922]"
25124,Point,restaurant,"[19.0654378, 47.5303136]"
25125,Point,charging_station,"[19.1518066, 47.5662707]"
25126,Point,charging_station,"[19.1449401, 47.5174996]"
25127,Point,bank,"[18.9310105, 47.5125752]"
25128,Point,bank,"[18.9316562, 47.5124093]"
25129,Point,fast_food,"[18.9160248, 47.5001439]"
25130,Point,bureau_de_change,"[18.9159235, 47.5000237]"
25131,Point,bank,"[18.9288387, 47.510378]"
25132,Point,pub,"[18.9318788, 47.4902355]"
25133,Point,cafe,"[19.0293413, 47.5071506]"
25134,Point,fast_food,"[18.9206066, 47.506819]"
25135,Point,bench,"[19.0410496, 47.6209065]"
25136,Point,pharmacy,"[19.0691694, 47.4816548]"
25137,Point,restaurant,"[19.0593131, 47.4986432]"
25138,Point,waste_basket,"[18.9981662, 47.4817728]"
25139,Point,waste_basket,"[18.9939765, 47.4835995]"
25140,Point,waste_basket,"[19.0037191, 47.4682249]"
25141,Point,fast_food,"[19.0042442, 47.4679022]"
25142,Point,waste_basket,"[19.0045978, 47.4674053]"
25143,Point,waste_basket,"[19.0047339, 47.4672108]"
25144,Point,bench,"[19.0942777, 47.441456]"
25145,Point,restaurant,"[19.099338, 47.3427564]"
25146,Point,atm,"[19.1082494, 47.517976]"
25147,Point,bar,"[19.2129508, 47.38218]"
25148,Point,waste_basket,"[19.0273607, 47.4995461]"
25149,Point,vending_machine,"[19.0278631, 47.499142]"
25150,Point,vending_machine,"[19.026152, 47.5002744]"
25151,Point,shelter,"[19.0286258, 47.4984401]"
25152,Point,vending_machine,"[19.0294956, 47.4982743]"
25153,Point,bicycle_parking,"[19.0364403, 47.5064273]"
25154,Point,vending_machine,"[19.0368918, 47.5058902]"
25155,Point,bench,"[19.0402504, 47.5010729]"
25156,Point,waste_basket,"[19.0402528, 47.5010628]"
25157,Point,bench,"[19.0472306, 47.6189296]"
25158,Point,waste_basket,"[19.0473953, 47.6173579]"
25159,Point,bench,"[19.0476965, 47.6170983]"
25160,Point,waste_basket,"[19.0473616, 47.6170199]"
25161,Point,waste_basket,"[19.0472007, 47.6170368]"
25162,Point,bench,"[19.0472004, 47.6170411]"
25163,Point,waste_basket,"[19.0481852, 47.6170809]"
25164,Point,cinema,"[19.067659, 47.5018732]"
25165,Point,cinema,"[19.0274431, 47.5467859]"
25166,Point,cinema,"[19.0485053, 47.4747812]"
25167,Point,cinema,"[19.0725421, 47.5503399]"
25168,Point,cinema,"[19.0848195, 47.4710283]"
25169,Point,bar,"[19.0739764, 47.4927916]"
25170,Point,fast_food,"[19.0522891, 47.4572096]"
25171,Point,cafe,"[19.0660942, 47.5770112]"
25172,Point,ice_cream,"[19.0364835, 47.4627215]"
25173,Point,restaurant,"[19.0415547, 47.4955232]"
25174,Point,pub,"[19.0517892, 47.4927664]"
25175,Point,fountain,"[19.0423589, 47.4948534]"
25176,Point,biergarten,"[19.0257883, 47.5110531]"
25177,Point,biergarten,"[19.0581285, 47.5100931]"
25178,Point,cafe,"[19.0562503, 47.4919817]"
25179,Point,arts_centre,"[19.074373, 47.5057552]"
25180,Point,arts_centre,"[19.0160648, 47.525512]"
25181,Point,arts_centre,"[19.0185883, 47.4906645]"
25182,Point,bar,"[19.0553055, 47.5087297]"
25183,Point,bar,"[19.0558325, 47.5035126]"
25184,Point,bar,"[19.0528508, 47.5135281]"
25185,Point,bar,"[19.0691616, 47.4843665]"
25186,Point,drinking_water,"[19.0149183, 47.4347654]"
25187,Point,cafe,"[19.0796527, 47.5040639]"
25188,Point,pub,"[19.0613612, 47.4969543]"
25189,Point,community_centre,"[19.070956, 47.5107959]"
25190,Point,school,"[19.0699368, 47.5338849]"
25191,Point,doctors,"[19.0686362, 47.5300385]"
25192,Point,bicycle_parking,"[19.0449445, 47.5432339]"
25193,Point,bicycle_parking,"[19.045011, 47.5447709]"
25194,Point,vending_machine,"[19.0405278, 47.5374264]"
25195,Point,bicycle_parking,"[19.0457454, 47.5424123]"
25196,Point,bicycle_parking,"[19.0457505, 47.5423972]"
25197,Point,atm,"[18.898536, 47.6149819]"
25198,Point,telephone,"[18.9022256, 47.6169356]"
25199,Point,parking,"[18.9023511, 47.6169892]"
25200,Point,police,"[18.9352736, 47.3566117]"
25201,Point,pub,"[18.9392046, 47.3614057]"
25202,Point,waste_basket,"[19.0525203, 47.5530654]"
25203,Point,waste_basket,"[19.0534646, 47.5543261]"
25204,Point,waste_basket,"[19.0562696, 47.5538164]"
25205,Point,waste_basket,"[19.0564328, 47.554491]"
25206,Point,waste_basket,"[19.0564585, 47.555289]"
25207,Point,waste_basket,"[19.0564803, 47.5556999]"
25208,Point,waste_basket,"[19.0567204, 47.5563841]"
25209,Point,waste_basket,"[19.0563938, 47.5568089]"
25210,Point,waste_basket,"[19.0577423, 47.5572204]"
25211,Point,bench,"[19.0578029, 47.5572405]"
25212,Point,waste_basket,"[19.059102, 47.5581594]"
25213,Point,waste_basket,"[19.0606708, 47.5584601]"
25214,Point,bench,"[19.0581896, 47.5599354]"
25215,Point,waste_basket,"[19.0581546, 47.5599283]"
25216,Point,waste_basket,"[19.0556875, 47.5576615]"
25217,Point,bench,"[19.0556741, 47.5576386]"
25218,Point,waste_basket,"[19.0556599, 47.5576129]"
25219,Point,bench,"[19.0523198, 47.5549158]"
25220,Point,waste_basket,"[19.0522992, 47.5549019]"
25221,Point,waste_disposal,"[19.0523381, 47.5549335]"
25222,Point,bicycle_parking,"[19.0534893, 47.5498749]"
25223,Point,bicycle_parking,"[19.053486, 47.5500035]"
25224,Point,waste_basket,"[19.0529838, 47.5496351]"
25225,Point,vending_machine,"[19.0462656, 47.5435326]"
25226,Point,waste_basket,"[19.0459901, 47.5433543]"
25227,Point,waste_basket,"[19.0461713, 47.5429426]"
25228,Point,bicycle_parking,"[19.0461228, 47.5429607]"
25229,Point,bicycle_parking,"[19.0457373, 47.5429127]"
25230,Point,waste_basket,"[19.0456584, 47.5430005]"
25231,Point,waste_basket,"[19.0456862, 47.5432907]"
25232,Point,bicycle_parking,"[19.0457571, 47.5434061]"
25233,Point,waste_basket,"[19.0467242, 47.5513867]"
25234,Point,drinking_water,"[19.1101324, 47.408799]"
25235,Point,drinking_water,"[19.0604212, 47.3511485]"
25236,Point,drinking_water,"[19.0574309, 47.3502478]"
25237,Point,drinking_water,"[19.0505387, 47.3485888]"
25238,Point,drinking_water,"[19.0474253, 47.3476863]"
25239,Point,drinking_water,"[19.0370562, 47.3536762]"
25240,Point,drinking_water,"[19.0306226, 47.3586516]"
25241,Point,drinking_water,"[19.0115204, 47.3817519]"
25242,Point,drinking_water,"[19.0241302, 47.5768991]"
25243,Point,place_of_worship,"[18.9474319, 47.5937263]"
25244,Point,place_of_worship,"[18.9385786, 47.5826683]"
25245,Point,atm,"[18.9274958, 47.597874]"
25246,Point,pub,"[18.9320802, 47.5959997]"
25247,Point,pub,"[18.9637023, 47.5449651]"
25248,Point,pub,"[18.9638733, 47.5453103]"
25249,Point,fast_food,"[19.0652101, 47.5002026]"
25250,Point,atm,"[19.0396571, 47.4979393]"
25251,Point,bar,"[19.0602207, 47.4838091]"
25252,Point,fountain,"[19.0421919, 47.4953536]"
25253,Point,toilets,"[19.0421544, 47.4954308]"
25254,Point,place_of_worship,"[19.1378727, 47.4442749]"
25255,Point,stripclub,"[19.0523425, 47.5001463]"
25256,Point,pharmacy,"[18.9364691, 47.3926323]"
25257,Point,car_wash,"[18.8873233, 47.4445679]"
25258,Point,drinking_water,"[19.0771773, 47.5181236]"
25259,Point,clock,"[19.0750964, 47.5165661]"
25260,Point,drinking_water,"[19.0781825, 47.5179207]"
25261,Point,telephone,"[19.0729622, 47.5113785]"
25262,Point,fast_food,"[19.1843848, 47.4404684]"
25263,Point,drinking_water,"[19.2459997, 47.4598609]"
25264,Point,drinking_water,"[19.233927, 47.4656494]"
25265,Point,drinking_water,"[19.2369338, 47.4689687]"
25266,Point,drinking_water,"[19.2352494, 47.4698181]"
25267,Point,drinking_water,"[19.0531795, 47.4951072]"
25268,Point,pub,"[19.101104, 47.4340732]"
25269,Point,drinking_water,"[19.1088907, 47.4339182]"
25270,Point,recycling,"[19.1014654, 47.4341629]"
25271,Point,post_box,"[19.1019696, 47.4344115]"
25272,Point,waste_basket,"[19.1020459, 47.4344564]"
25273,Point,drinking_water,"[19.1132622, 47.4354605]"
25274,Point,clinic,"[19.0193074, 47.5021021]"
25275,Point,bar,"[19.1218376, 47.49346]"
25276,Point,restaurant,"[19.1218558, 47.4935729]"
25277,Point,bar,"[19.0538861, 47.4927842]"
25278,Point,theatre,"[19.0348903, 47.5512323]"
25279,Point,ice_cream,"[18.9632726, 47.5446515]"
25280,Point,atm,"[18.9632803, 47.5447387]"
25281,Point,vending_machine,"[19.1305522, 47.5338353]"
25282,Point,fast_food,"[19.0540535, 47.4972514]"
25283,Point,pub,"[19.3155971, 47.4405422]"
25284,Point,charging_station,"[18.9552569, 47.453163]"
25285,Point,charging_station,"[19.0410796, 47.4974754]"
25286,Point,fuel,"[19.0438282, 47.3780188]"
25287,Point,fuel,"[19.2626643, 47.5211932]"
25288,Point,bank,"[19.0279738, 47.5467993]"
25289,Point,restaurant,"[19.0498357, 47.5021477]"
25290,Point,restaurant,"[19.0556561, 47.5000785]"
25291,Point,luggage_locker,"[19.0580721, 47.5107392]"
25292,Point,bench,"[19.0425898, 47.622556]"
25293,Point,drinking_water,"[19.0468666, 47.6169579]"
25294,Point,bench,"[18.933946, 47.5225973]"
25295,Point,bench,"[18.9339833, 47.5225988]"
25296,Point,bench,"[18.9339477, 47.5225514]"
25297,Point,bench,"[18.93399, 47.522551]"
25298,Point,bench,"[18.9334154, 47.5227064]"
25299,Point,bench,"[18.9334606, 47.5227045]"
25300,Point,drinking_water,"[19.130756, 47.5225441]"
25301,Point,doctors,"[19.0244399, 47.4733469]"
25302,Point,pharmacy,"[19.2996055, 47.4602127]"
25303,Point,drinking_water,"[19.0663951, 47.5024804]"
25304,Point,charging_station,"[19.0414709, 47.4663832]"
25305,Point,drinking_water,"[19.1922057, 47.4568768]"
25306,Point,drinking_water,"[19.1911929, 47.5277206]"
25307,Point,restaurant,"[19.0064387, 47.4066713]"
25308,Point,fast_food,"[19.0384177, 47.4278984]"
25309,Point,school,"[19.399843, 47.5295326]"
25310,Point,restaurant,"[19.0716395, 47.4734987]"
25311,Point,post_box,"[18.9345369, 47.3918987]"
25312,Point,kindergarten,"[19.0140926, 47.4941598]"
25313,Point,bench,"[18.9331558, 47.5228277]"
25314,Point,bench,"[18.9331736, 47.5227967]"
25315,Point,bench,"[18.9147739, 47.511752]"
25316,Point,bench,"[18.9148149, 47.5117307]"
25317,Point,bench,"[18.9154571, 47.5115479]"
25318,Point,bench,"[18.91451, 47.5119867]"
25319,Point,bench,"[18.9145487, 47.512015]"
25320,Point,restaurant,"[19.0484209, 47.4960711]"
25321,Point,cafe,"[19.0152086, 47.4923017]"
25322,Point,fast_food,"[19.0384013, 47.4274456]"
25323,Point,fast_food,"[19.0626306, 47.5049686]"
25324,Point,car_wash,"[19.0819997, 47.5745156]"
25325,Point,recycling,"[19.1467186, 47.5387294]"
25326,Point,restaurant,"[19.0530797, 47.5032654]"
25327,Point,dentist,"[19.0828785, 47.5259969]"
25328,Point,drinking_water,"[18.9852116, 47.510968]"
25329,Point,restaurant,"[19.0588636, 47.5074213]"
25330,Point,restaurant,"[19.0508796, 47.5138182]"
25331,Point,cafe,"[19.0561916, 47.4925313]"
25332,Point,fast_food,"[19.1398136, 47.5453756]"
25333,Point,atm,"[19.0667603, 47.5015691]"
25334,Point,restaurant,"[19.0603452, 47.5023659]"
25335,Point,drinking_water,"[18.9612857, 47.5062855]"
25336,Point,atm,"[19.0789062, 47.5125463]"
25337,Point,restaurant,"[19.0686948, 47.5084941]"
25338,Point,restaurant,"[19.0542933, 47.5111795]"
25339,Point,cafe,"[19.0642258, 47.5043517]"
25340,Point,fast_food,"[19.0660175, 47.5027481]"
25341,Point,bar,"[19.0662481, 47.5025379]"
25342,Point,bar,"[19.0663662, 47.5024328]"
25343,Point,restaurant,"[19.0664936, 47.5023114]"
25344,Point,bar,"[19.0666304, 47.5022]"
25345,Point,pharmacy,"[19.1423113, 47.5417877]"
25346,Point,pharmacy,"[19.1435985, 47.5401922]"
25347,Point,vending_machine,"[19.1398515, 47.5451686]"
25348,Point,vending_machine,"[19.1419486, 47.5470417]"
25349,Point,vending_machine,"[19.0438978, 47.4668951]"
25350,Point,waste_basket,"[18.9844526, 47.4812696]"
25351,Point,bench,"[18.9844533, 47.4813177]"
25352,Point,bench,"[18.983276, 47.4819025]"
25353,Point,waste_basket,"[18.9832656, 47.4819064]"
25354,Point,atm,"[19.0644234, 47.4979256]"
25355,Point,bar,"[19.0643483, 47.4978812]"
25356,Point,bar,"[19.0636778, 47.4976102]"
25357,Point,bar,"[19.0642089, 47.4982246]"
25358,Point,bar,"[19.0631373, 47.4972831]"
25359,Point,bar,"[19.0641861, 47.4960789]"
25360,Point,atm,"[19.0623529, 47.4886881]"
25361,Point,atm,"[19.0518149, 47.4965268]"
25362,Point,bureau_de_change,"[19.0513804, 47.4956832]"
25363,Point,bureau_de_change,"[19.0519449, 47.4950969]"
25364,Point,bureau_de_change,"[19.0515842, 47.4956216]"
25365,Point,restaurant,"[19.0527429, 47.4934251]"
25366,Point,restaurant,"[19.0530956, 47.4926168]"
25367,Point,restaurant,"[19.0531667, 47.4925235]"
25368,Point,bar,"[19.0545574, 47.4911017]"
25369,Point,cinema,"[19.0676737, 47.4242689]"
25370,Point,drinking_water,"[18.9212234, 47.5071731]"
25371,Point,restaurant,"[19.0733857, 47.5153153]"
25372,Point,pub,"[19.0796156, 47.4073233]"
25373,Point,kindergarten,"[19.1365399, 47.5482548]"
25374,Point,drinking_water,"[19.0721913, 47.5267573]"
25375,Point,drinking_water,"[19.0717809, 47.5268515]"
25376,Point,drinking_water,"[19.0705203, 47.527576]"
25377,Point,bench,"[19.2452176, 47.507486]"
25378,Point,bench,"[19.2452581, 47.5076995]"
25379,Point,bench,"[19.2427057, 47.5077391]"
25380,Point,waste_basket,"[19.2426688, 47.5077423]"
25381,Point,waste_basket,"[19.2437629, 47.5074259]"
25382,Point,bench,"[19.2442066, 47.5079461]"
25383,Point,shelter,"[19.2115558, 47.5175855]"
25384,Point,bench,"[19.2344158, 47.5122195]"
25385,Point,drinking_water,"[19.192166, 47.5281947]"
25386,Point,fast_food,"[19.1935863, 47.5288969]"
25387,Point,drinking_water,"[19.1914941, 47.5278578]"
25388,Point,childcare,"[19.1369697, 47.5480363]"
25389,Point,cafe,"[19.0342982, 47.5024937]"
25390,Point,taxi,"[19.0334311, 47.5024407]"
25391,Point,post_box,"[19.0334492, 47.5024713]"
25392,Point,parking_space,"[19.0341357, 47.5031823]"
25393,Point,taxi,"[19.0345374, 47.5029874]"
25394,Point,waste_basket,"[19.0410835, 47.6209114]"
25395,Point,post_box,"[19.0544226, 47.6162022]"
25396,Point,restaurant,"[19.0691616, 47.4772138]"
25397,Point,atm,"[19.0711823, 47.4728547]"
25398,Point,embassy,"[19.0130308, 47.5122995]"
25399,Point,waste_disposal,"[19.010595, 47.5133857]"
25400,Point,hospital,"[19.0308122, 47.5178993]"
25401,Point,bus_station,"[19.1001556, 47.4747314]"
25402,Point,restaurant,"[19.0790194, 47.4980764]"
25403,Point,embassy,"[19.0789763, 47.4980214]"
25404,Point,restaurant,"[19.0790027, 47.498099]"
25405,Point,restaurant,"[19.079027, 47.4980474]"
25406,Point,restaurant,"[19.0729415, 47.4809367]"
25407,Point,car_wash,"[19.0928227, 47.4885304]"
25408,Point,post_office,"[19.061112, 47.6134622]"
25409,Point,restaurant,"[19.0985595, 47.4874564]"
25410,Point,drinking_water,"[18.9588849, 47.5058286]"
25411,Point,school,"[19.1487387, 47.4526199]"
25412,Point,veterinary,"[19.3487744, 47.6063735]"
25413,Point,dentist,"[19.3581662, 47.6018549]"
25414,Point,fast_food,"[19.0372184, 47.5072629]"
25415,Point,charging_station,"[18.9819986, 47.3623594]"
25416,Point,post_box,"[19.0653376, 47.5285866]"
25417,Point,drinking_water,"[18.9871046, 47.4947094]"
25418,Point,drinking_water,"[18.9793235, 47.471496]"
25419,Point,drinking_water,"[18.9921895, 47.4865305]"
25420,Point,restaurant,"[19.0723629, 47.4956433]"
25421,Point,drinking_water,"[19.0531263, 47.553529]"
25422,Point,restaurant,"[19.0935781, 47.5071413]"
25423,Point,nursing_home,"[19.0358758, 47.476709]"
25424,Point,doctors,"[19.0238928, 47.5105632]"
25425,Point,restaurant,"[19.0324636, 47.4900789]"
25426,Point,restaurant,"[19.0325083, 47.4900605]"
25427,Point,bank,"[19.113979, 47.4338726]"
25428,Point,pub,"[19.1262146, 47.5362319]"
25429,Point,pub,"[19.1288893, 47.5397702]"
25430,Point,drinking_water,"[19.1303062, 47.5422301]"
25431,Point,library,"[19.1220853, 47.5336531]"
25432,Point,clinic,"[19.057099, 47.492836]"
25433,Point,bench,"[19.3562933, 47.5935787]"
25434,Point,bench,"[19.3561447, 47.5936813]"
25435,Point,bench,"[19.3544543, 47.5945342]"
25436,Point,bench,"[19.3543198, 47.5945819]"
25437,Point,bench,"[19.3530315, 47.5949304]"
25438,Point,bench,"[19.352851, 47.5950283]"
25439,Point,bench,"[19.3526705, 47.5951285]"
25440,Point,bench,"[19.3526281, 47.5958302]"
25441,Point,bench,"[19.3527307, 47.5958636]"
25442,Point,waste_basket,"[19.3522246, 47.595582]"
25443,Point,waste_basket,"[19.3532722, 47.5948302]"
25444,Point,waste_basket,"[19.3563301, 47.5935532]"
25445,Point,waste_basket,"[19.3572998, 47.5926892]"
25446,Point,bench,"[19.3576652, 47.5923905]"
25447,Point,bench,"[19.3575289, 47.5923762]"
25448,Point,bench,"[19.3574776, 47.5923905]"
25449,Point,bench,"[19.3574175, 47.5924025]"
25450,Point,bench,"[19.3574175, 47.5924538]"
25451,Point,bench,"[19.3573856, 47.5925063]"
25452,Point,bench,"[19.3573909, 47.5925684]"
25453,Point,bench,"[19.3573768, 47.5926209]"
25454,Point,bench,"[19.3573484, 47.592665]"
25455,Point,waste_basket,"[19.3573396, 47.5924717]"
25456,Point,bench,"[19.3573184, 47.5925218]"
25457,Point,bench,"[19.3573166, 47.5925815]"
25458,Point,bench,"[19.3572228, 47.5927008]"
25459,Point,bench,"[19.3571697, 47.5927163]"
25460,Point,bench,"[19.3571219, 47.5927223]"
25461,Point,waste_basket,"[19.356968, 47.5924621]"
25462,Point,telephone,"[19.3583399, 47.5921638]"
25463,Point,bench,"[19.3583216, 47.5922117]"
25464,Point,bench,"[19.3583501, 47.5921459]"
25465,Point,waste_basket,"[19.3583683, 47.592124]"
25466,Point,bench,"[19.3582423, 47.5924078]"
25467,Point,waste_basket,"[19.3582545, 47.5923831]"
25468,Point,waste_disposal,"[19.3582972, 47.5924763]"
25469,Point,waste_basket,"[19.3581569, 47.5926271]"
25470,Point,bench,"[19.3587159, 47.5914139]"
25471,Point,waste_basket,"[19.3585228, 47.5917031]"
25472,Point,bench,"[19.3586733, 47.5914207]"
25473,Point,waste_basket,"[19.3586204, 47.5914399]"
25474,Point,waste_basket,"[19.3586831, 47.5914524]"
25475,Point,kindergarten,"[19.1373338, 47.5478043]"
25476,Point,parking,"[19.144821, 47.5075694]"
25477,Point,marketplace,"[19.1456042, 47.5076564]"
25478,Point,bench,"[19.3484768, 47.5984912]"
25479,Point,waste_basket,"[19.3481834, 47.5985015]"
25480,Point,bench,"[19.3483571, 47.5985007]"
25481,Point,bench,"[19.3483096, 47.5983431]"
25482,Point,bench,"[19.3482483, 47.5984975]"
25483,Point,bench,"[19.3483307, 47.5983229]"
25484,Point,waste_basket,"[19.3479263, 47.5979686]"
25485,Point,waste_disposal,"[19.347945, 47.597956]"
25486,Point,bench,"[19.3484816, 47.5984104]"
25487,Point,bench,"[19.3485143, 47.5983931]"
25488,Point,waste_basket,"[19.3483632, 47.5983141]"
25489,Point,waste_basket,"[19.3485127, 47.5982621]"
25490,Point,waste_basket,"[19.3485734, 47.598218]"
25491,Point,waste_basket,"[19.3481866, 47.5978697]"
25492,Point,bench,"[19.3483003, 47.5979618]"
25493,Point,bench,"[19.3484436, 47.5980552]"
25494,Point,waste_basket,"[19.3488858, 47.5981574]"
25495,Point,waste_basket,"[19.3473755, 47.5984109]"
25496,Point,waste_basket,"[19.3473428, 47.5982893]"
25497,Point,waste_basket,"[19.3473165, 47.5984074]"
25498,Point,waste_basket,"[19.3468408, 47.5980775]"
